GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIR600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
MIR634,0,7,6,6,4,2,0,0,3,0,2,2,0,0,4,1,0,0,0,0,3,0,0,2,0,0,2,2,2,0,0,0,2,3,0,2,0,1,0,0,0,0,2,5,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,2,5,0,1,3,4,0
MIR8087,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR323A,0,0,1,0,2,0,0,0,0,0,0,0,2,2,3,2,1,1,0,2,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,2,2,0,0,0,5,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0
MIR323B,0,1,0,0,2,2,2,0,0,0,1,0,0,1,4,0,0,3,0,2,0,1,0,0,0,1,0,6,2,0,0,0,1,0,0,0,0,1,0,0,2,0,5,1,0,1,2,0,1,3,0,3,0,1,1,0,0,0,0,0,1,0,0,10,4,1
MIR4451,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,1,5,6,3,2,2,0,0,0,0,0,2,2,2,5,5,1,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,3
MIR3689E,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
MIR5687,0,7,0,3,2,4,2,0,2,5,0,2,3,0,2,2,3,0,2,2,0,2,3,3,0,5,5,2,2,2,0,1,0,1,2,0,1,0,3,4,5,1,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,2,0,4,4,1,4,0,2,0
MIR4277,0,0,0,5,0,0,2,2,1,2,0,0,0,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0
MIR6075,7,8,3,3,5,3,2,3,1,2,1,4,8,9,6,3,6,6,4,7,0,20,2,2,0,10,9,3,17,2,0,6,4,0,10,4,2,2,5,9,7,4,2,1,3,10,5,0,5,1,10,15,5,8,2,6,0,5,3,6,7,0,3,7,2,8
MIR5701-1,0,0,0,0,0,0,0,22,1,0,3,0,0,3,1,5,0,0,0,0,0,0,1,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0,4,10,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0
MIR107,0,0,2,1,0,7,0,2,0,0,0,0,1,0,3,3,3,2,0,4,0,1,0,0,0,3,3,0,3,0,0,1,0,0,1,0,0,0,2,1,0,2,2,4,2,1,1,0,0,0,2,3,3,1,0,4,0,0,3,0,0,0,0,0,2,1
MIR3131,4,0,2,0,0,1,1,4,0,0,0,3,1,0,0,0,1,0,2,8,0,1,0,0,1,1,2,0,7,1,1,1,0,2,3,0,2,3,1,5,0,0,1,0,3,3,1,2,0,7,0,1,4,1,2,1,7,2,8,2,3,4,1,7,2,0
MIR8084,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MIR5001,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR548I3,0,0,0,1,0,0,0,0,1,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MIR1293,0,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,4,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,2,1,2,3,0,0
MIR4443,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
MIR3074,2,7,1,2,0,1,0,0,1,0,0,2,5,1,7,0,1,7,1,1,1,0,3,1,0,5,1,0,6,3,0,4,3,3,3,0,6,1,1,6,2,0,4,3,0,4,0,2,1,4,2,1,8,0,2,4,1,0,3,1,3,0,1,1,4,0
MIR137,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MIR1252,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,1,0,0,3,2,4,1,1,0,0,0,1,1,8,0,0,1,4,2,1,0,1,0,0,5,2,0,2,0,4,0,0,4,1,3,0
MIR544A,3,5,0,0,2,1,0,2,4,0,1,4,3,9,4,2,1,10,0,5,2,2,0,0,0,5,0,2,0,0,0,3,0,0,3,3,3,0,0,0,4,1,13,0,2,1,1,0,3,16,0,0,0,0,1,2,5,0,0,0,2,0,2,15,2,0
MIR3973,6,0,0,2,10,0,1,4,0,7,1,4,0,0,6,0,0,0,10,1,1,3,8,1,2,2,1,6,0,8,0,0,2,0,0,14,1,3,0,0,3,3,6,8,9,2,0,8,0,1,1,0,0,3,5,6,7,2,3,12,3,5,0,4,8,2
MIR3692,2,7,0,1,1,5,0,0,1,4,0,2,0,0,5,2,2,0,0,2,2,9,0,2,0,0,0,2,2,3,2,2,2,0,4,5,2,3,6,12,2,2,0,8,3,0,6,0,2,5,2,2,1,0,0,1,0,0,0,4,1,9,2,5,4,3
MIR3179-3,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,0,1,2,2,2,1,2,1,1,1,1,3,0,1,4,1,1,1,1,2,0,1,1,2,0,2,1,1,3,1,1
MIR1227,12,18,8,4,8,5,6,7,9,1,9,13,12,7,5,12,10,3,10,8,8,26,3,13,7,6,9,11,15,7,10,9,9,4,10,10,3,1,6,18,4,9,3,5,3,10,17,14,5,11,23,1,10,5,9,8,2,9,9,10,12,8,7,2,19,6
MIR638,24,28,18,10,16,9,20,14,7,12,10,22,22,6,16,4,13,11,16,51,4,15,20,12,8,21,39,26,39,9,14,14,26,28,37,5,8,6,11,64,42,19,9,3,6,27,30,27,11,30,29,25,20,26,26,16,17,12,27,8,34,24,21,28,45,18
MIR5707,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3,0,1,5,3,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0
MIR6732,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR550B2,4,1,1,1,1,1,3,1,0,0,1,0,2,5,5,2,1,1,1,2,0,0,0,1,0,1,2,0,6,0,1,0,0,0,2,1,1,0,3,0,1,1,6,1,1,2,0,0,1,0,0,3,2,0,0,0,0,0,2,0,5,0,0,5,7,1
MIR3680-2,24,21,6,7,23,11,6,29,13,3,2,25,4,24,17,6,13,9,9,23,10,17,15,9,30,13,78,34,15,11,8,7,26,8,17,8,4,9,18,43,65,33,8,13,12,15,51,12,13,27,10,8,19,23,14,13,14,8,13,22,12,39,11,21,18,13
MIR365B,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,0,4,1,0,0,1,0,2,0,0,2,0,0,1,0,2,1,1,7,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,2,2,0,0,0,4,1,3,2,0,0
MIR3611,8,6,2,10,17,8,5,13,3,5,17,9,2,5,3,0,8,6,14,1,7,2,5,10,8,2,8,9,4,10,8,2,2,12,2,6,3,6,9,10,11,10,2,8,0,2,3,10,3,5,8,7,7,5,11,11,0,3,9,10,9,5,2,14,4,2
MIR3680-1,24,31,7,28,12,18,18,25,14,10,15,35,8,37,32,10,25,20,15,27,10,23,17,21,42,18,69,47,9,11,14,15,28,9,29,17,7,11,28,75,101,18,6,32,18,22,65,28,22,25,15,23,26,28,29,30,19,16,15,30,15,41,12,9,20,29
MIR6735,14,5,7,2,1,10,4,6,7,1,0,2,2,9,8,2,9,13,3,13,6,7,3,8,2,3,6,7,9,4,3,0,3,0,10,4,6,6,4,16,7,2,2,7,4,5,6,3,7,22,6,6,7,1,7,3,1,2,6,6,12,6,7,4,6,3
MIR4524B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
MIR5196,6,2,10,1,1,1,4,1,1,3,3,1,1,2,2,6,4,2,23,3,1,1,1,12,1,3,4,3,7,1,3,2,1,8,17,3,6,1,2,9,3,23,3,1,0,1,2,3,1,2,2,1,3,1,3,1,1,1,1,1,5,3,2,1,27,2
MIR5006,1,1,1,5,7,2,1,1,12,2,4,13,1,4,2,7,6,1,4,5,2,4,2,4,1,3,6,1,3,7,6,4,3,2,5,4,3,7,4,5,4,5,1,1,4,4,12,5,3,5,13,3,8,4,4,7,10,6,4,4,10,6,5,6,7,1
MIR4648,16,10,30,3,0,9,4,5,4,1,3,8,4,7,0,7,6,14,9,20,5,4,7,6,14,13,6,25,6,3,5,19,6,16,11,4,8,2,25,68,12,30,3,3,3,2,4,13,10,3,16,11,43,3,10,2,3,4,1,0,9,4,0,10,31,2
MIR4665,26,15,33,10,3,13,12,14,9,9,8,9,20,6,21,0,3,5,11,17,5,0,7,8,5,33,12,2,32,11,3,15,0,6,14,3,24,3,8,37,22,8,16,8,15,26,15,18,5,18,16,22,36,6,7,7,5,3,14,17,28,18,3,23,15,1
MIR3652,5,1,9,1,1,1,1,1,4,1,2,1,25,3,3,1,3,1,3,1,1,2,2,1,1,11,1,1,4,2,1,1,2,2,1,5,4,1,1,1,4,2,1,1,1,4,3,2,1,2,3,1,5,1,2,1,1,3,4,3,5,1,4,2,6,4
MIR625,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,1,3,1,1,2,2,2,0,0,1,0,0,3,1,2,0,1,0,1,0,3,2,0,1,1,3,1,1,1,1,0,2,0,1,0,1,0,2,0,1,1,4,2,1
MIR1324,8,0,1,1,1,1,1,4,1,0,1,1,1,3,1,2,1,1,2,7,1,0,0,7,1,3,0,1,10,0,1,2,0,7,1,1,1,0,2,3,0,1,1,1,0,2,1,0,1,6,5,1,1,0,0,1,2,0,1,2,1,7,0,1,1,2
MIR3180-5,7,9,4,12,0,7,4,2,0,8,2,6,2,8,12,2,7,5,9,8,1,5,7,11,2,7,11,3,5,3,0,8,10,7,5,3,6,11,1,10,0,8,3,21,9,6,0,8,5,10,8,15,20,4,10,3,2,1,0,8,15,8,7,6,18,7
MIR1470,7,0,5,0,0,0,5,2,0,0,2,1,3,2,1,2,0,0,0,2,0,3,2,0,0,4,3,2,1,0,2,3,2,1,4,0,0,2,0,0,0,0,2,0,0,2,0,4,0,0,0,2,1,0,2,2,0,0,4,0,23,2,0,3,8,2
MIR4667,4,2,3,3,3,0,1,1,2,0,1,4,2,2,1,0,1,1,3,6,2,3,0,3,3,1,3,2,3,1,1,2,1,4,2,1,1,5,4,14,3,1,5,0,0,1,2,2,1,13,1,0,5,6,6,3,1,1,1,2,2,12,1,2,0,4
MIR4321,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4319,0,0,0,2,2,3,3,0,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,0,2,0,3,0,1,0,0,2,0,0,0,0,0,0,2,5,5,0,5,0,0,0,0,0,2,1,0,5,3,0,0,2,1,0,0,0,1,0,0,2,0,0
MIR1234,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4296,13,23,15,7,7,25,9,24,9,6,5,19,12,18,17,7,23,36,4,20,13,11,9,14,17,12,23,14,20,14,7,15,16,7,16,10,9,8,28,33,19,23,6,20,17,13,29,7,12,19,18,33,16,14,14,33,7,8,4,19,17,26,14,11,16,8
MIR3182,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MIR6723,7,4,18,7,2,3,5,7,11,2,2,3,12,6,8,2,5,3,8,9,4,2,4,7,7,14,6,2,12,5,3,5,0,3,8,4,15,4,2,9,7,4,2,4,1,5,6,6,3,1,8,7,10,1,6,1,7,1,8,5,21,2,0,8,4,4
MIR29B2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR6891,513,147,63,295,424,117,1041,208,23,49,208,122,11,165,57,35,182,117,713,117,240,4,84,791,130,11,9,200,222,128,165,49,1,319,64,237,11,386,206,9,506,413,7,192,24,253,124,73,338,213,362,140,28,8,167,218,371,23,326,4,209,219,8,150,9,251
MIR4726,6,6,4,5,6,4,3,7,2,5,0,6,4,5,2,2,10,5,1,11,6,1,1,4,7,4,4,3,14,0,3,1,4,2,10,5,1,5,3,13,3,8,1,1,2,15,3,5,4,25,10,4,6,4,10,3,2,1,3,1,17,9,3,15,4,2
MIR4662B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6084,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
MIR4258,11,22,16,10,19,9,6,10,18,5,15,22,28,3,18,1,9,6,15,39,3,14,17,12,13,14,14,11,19,20,4,35,6,15,21,14,8,58,17,35,16,23,19,6,11,27,27,16,31,33,34,3,20,34,31,5,7,17,23,11,27,40,24,23,33,16
MIR95,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,4,1,0,0,0,0,4,0,2,0,1,2,0,1,0,0,0,3,0,0,0,4,0,4,1,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
