GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIR378D2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,4,2,3,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
MIR6073,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1
MIR181A2,2,8,13,3,0,6,2,8,0,6,3,3,9,2,3,5,5,4,0,8,2,0,3,0,17,0,3,0,3,1,1,9,1,0,4,2,3,5,4,10,10,3,3,1,1,2,2,4,2,11,9,7,4,1,6,6,0,0,9,2,2,7,1,5,0,0
MIR4679-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MIR4317,11,10,8,15,14,14,3,0,13,0,6,11,6,24,21,2,5,30,5,13,17,1,8,12,1,6,4,1,4,13,5,4,3,7,11,6,8,11,6,0,0,13,4,2,31,5,1,1,1,3,12,6,10,5,2,19,4,4,0,28,5,34,5,0,6,0
MIR509-3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
MIR4499,1,4,0,6,3,1,0,4,2,0,1,3,2,2,3,5,4,0,0,7,0,1,2,0,4,1,4,0,0,1,1,0,4,0,1,0,2,5,0,2,1,5,3,2,0,2,1,2,2,3,1,2,2,9,0,3,2,2,0,2,0,0,4,9,1,2
MIR877,16,7,2,5,10,1,16,8,3,7,11,5,2,3,1,3,6,3,6,16,2,3,1,11,11,3,3,16,8,4,11,3,3,11,2,7,1,4,4,4,21,6,1,6,2,4,10,4,11,11,7,3,2,2,8,6,12,2,7,1,4,7,3,7,3,5
MIR6504,2,3,8,2,1,5,5,10,1,3,7,2,4,3,3,1,5,1,4,3,6,6,3,2,1,7,9,8,3,6,4,7,3,3,2,4,2,2,4,6,7,5,2,2,2,1,2,3,1,3,6,5,3,8,0,5,5,1,4,8,9,2,7,3,4,1
MIR2277,1,2,1,56,2,50,2,1,99,42,1,58,102,1,63,1,73,1,2,36,65,1,94,1,2,102,1,1,67,1,65,2,1,59,1,2,40,1,2,1,1,48,1,92,1,1,1,2,1,1,115,71,115,1,2,88,1,30,2,70,1,50,62,1,125,2
MIR600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
MIR183,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,1,0,0,6,0,0,6,2,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,3,1,0,0,8,0,2,2,2,1
MIR425,23,38,28,9,10,9,12,31,12,6,15,8,17,8,11,3,14,6,11,72,8,14,7,16,8,19,16,4,29,24,1,16,16,21,38,6,10,53,14,170,122,30,27,17,6,22,22,20,8,59,35,9,11,11,32,4,34,10,41,22,18,119,21,26,25,10
MIR374C,3,2,10,14,2,0,10,0,2,2,0,8,5,4,6,5,1,12,3,2,1,0,3,6,2,3,1,0,5,1,0,2,0,2,3,1,2,0,0,1,4,2,2,3,5,4,1,8,1,1,3,12,10,0,0,2,0,0,2,14,7,2,0,8,1,2
MIR4738,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,1
MIR4451,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,1,5,6,3,2,2,0,0,0,0,0,2,2,2,5,5,1,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,3
MIR3689E,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
MIR4277,0,0,0,5,0,0,2,2,1,2,0,0,0,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0
MIR196B,1,1,1,1,1,20,1,2,1,1,10,2,14,21,1,1,15,24,1,1,23,1,8,1,49,1,1,13,17,1,1,1,1,7,1,1,1,7,1,13,11,1,1,19,13,1,1,13,3,1,2,1,1,1,10,11,1,6,22,22,1,2,1,1,1,9
MIR107,0,0,2,1,0,7,0,2,0,0,0,0,1,0,3,3,3,2,0,4,0,1,0,0,0,3,3,0,3,0,0,1,0,0,1,0,0,0,2,1,0,2,2,4,2,1,1,0,0,0,2,3,3,1,0,4,0,0,3,0,0,0,0,0,2,1
MIR3131,4,0,2,0,0,1,1,4,0,0,0,3,1,0,0,0,1,0,2,8,0,1,0,0,1,1,2,0,7,1,1,1,0,2,3,0,2,3,1,5,0,0,1,0,3,3,1,2,0,7,0,1,4,1,2,1,7,2,8,2,3,4,1,7,2,0
MIR582,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,2,1,3,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,4,0
MIR6782,8,4,3,1,3,4,6,7,5,2,4,4,5,3,2,5,5,3,2,4,4,4,2,3,2,5,3,2,4,1,3,3,3,2,7,1,1,3,3,16,4,3,1,0,2,9,17,1,1,8,9,7,1,5,6,3,6,2,6,4,6,7,7,5,8,7
MIR1293,0,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,4,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,2,1,2,3,0,0
MIR7976,4,2,1,3,1,5,1,1,1,0,2,5,0,1,7,1,0,2,3,3,6,1,4,1,3,6,3,1,2,1,2,2,4,0,1,5,1,1,1,1,1,1,0,1,0,2,4,4,1,1,3,2,4,1,2,2,0,3,1,5,2,2,3,2,0,0
MIR543,0,0,0,0,4,0,0,0,0,0,0,5,4,0,3,3,5,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,4,0,8,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1
MIR3074,2,7,1,2,0,1,0,0,1,0,0,2,5,1,7,0,1,7,1,1,1,0,3,1,0,5,1,0,6,3,0,4,3,3,3,0,6,1,1,6,2,0,4,3,0,4,0,2,1,4,2,1,8,0,2,4,1,0,3,1,3,0,1,1,4,0
MIR374A,5,8,6,1,1,4,0,5,2,3,2,3,2,8,2,4,1,6,1,1,2,2,4,3,3,1,2,1,2,5,3,2,2,2,1,2,1,3,6,7,5,4,0,3,10,3,3,2,3,2,6,1,4,4,4,10,0,4,3,6,2,4,2,3,3,3
MIR1252,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,1,0,0,3,2,4,1,1,0,0,0,1,1,8,0,0,1,4,2,1,0,1,0,0,5,2,0,2,0,4,0,0,4,1,3,0
MIR3973,6,0,0,2,10,0,1,4,0,7,1,4,0,0,6,0,0,0,10,1,1,3,8,1,2,2,1,6,0,8,0,0,2,0,0,14,1,3,0,0,3,3,6,8,9,2,0,8,0,1,1,0,0,3,5,6,7,2,3,12,3,5,0,4,8,2
MIR3179-3,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,0,1,2,2,2,1,2,1,1,1,1,3,0,1,4,1,1,1,1,2,0,1,1,2,0,2,1,1,3,1,1
MIR1227,12,18,8,4,8,5,6,7,9,1,9,13,12,7,5,12,10,3,10,8,8,26,3,13,7,6,9,11,15,7,10,9,9,4,10,10,3,1,6,18,4,9,3,5,3,10,17,14,5,11,23,1,10,5,9,8,2,9,9,10,12,8,7,2,19,6
MIR6798,2,3,3,4,1,1,1,2,3,1,2,2,5,5,1,0,4,3,4,1,1,2,3,4,2,4,1,3,7,1,1,5,1,3,6,2,8,2,2,3,2,4,1,1,7,3,4,4,1,10,6,3,5,2,2,1,1,1,3,2,10,5,2,6,1,2
MIR548I2,4,4,1,4,6,0,0,3,0,4,0,3,4,0,14,1,3,22,0,1,0,0,0,0,4,0,0,1,1,3,0,4,0,0,3,0,0,0,0,0,0,0,4,3,4,0,3,1,0,9,0,9,4,0,0,6,0,0,0,6,1,4,0,5,3,4
MIR92B,1,3,1,1,1,10,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1
MIR365B,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,0,4,1,0,0,1,0,2,0,0,2,0,0,1,0,2,1,1,7,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,2,2,0,0,0,4,1,3,2,0,0
MIR3619,2,12,21,20,14,22,6,15,7,11,4,20,6,23,22,13,27,21,5,13,15,40,23,11,26,19,16,26,17,12,2,4,29,5,22,19,5,10,8,55,28,12,6,15,16,20,16,5,15,34,24,26,55,21,16,33,7,13,28,76,9,48,7,43,17,2
MIR6506,73,111,57,77,125,111,67,127,77,1,102,69,72,85,74,29,83,161,90,104,113,42,68,101,114,80,69,41,80,84,41,50,81,66,59,38,39,62,72,64,102,82,4,92,45,75,111,43,86,150,101,144,117,1,100,126,103,48,122,89,92,78,47,66,29,132
MIR3130-2,1,1,2,2,1,2,5,1,1,1,1,0,2,1,6,0,1,1,1,0,1,1,1,2,1,1,4,2,1,1,2,3,2,1,1,1,1,0,1,1,1,1,1,3,0,1,2,1,3,1,1,1,1,0,2,2,2,0,3,1,1,1,0,1,1,1
MIR4273,8,6,5,17,4,7,2,3,2,0,3,3,6,5,6,3,2,6,2,14,4,0,7,0,1,2,0,0,4,0,5,7,0,0,10,1,4,3,3,1,3,7,4,3,1,3,2,0,3,0,5,2,7,0,3,8,4,0,7,6,8,6,0,0,3,4
MIR3922,3,7,2,10,1,1,4,3,1,1,1,1,3,5,4,1,1,1,11,8,3,2,1,11,5,1,8,1,1,1,2,2,3,3,3,2,2,3,1,4,5,5,3,2,3,2,2,2,2,7,1,7,7,2,3,1,2,2,1,12,1,1,2,6,2,3
MIR3648-2,71984,23261,87340,39351,24693,39651,92790,26848,7488,216038,15670,25450,115893,46344,33750,15364,29345,34299,33067,87441,28344,17728,58006,41141,41401,138980,57211,32732,84133,39014,22437,17054,8099,98636,84821,14974,45930,47140,20598,66150,68999,45370,42546,29898,6842,54212,44037,17890,21816,48055,58437,97881,76045,15276,30041,35037,21057,9053,81708,29305,194646,22416,5938,66081,28564,21254
MIR3671,11,43,10,23,29,20,13,16,9,5,8,16,22,30,19,15,18,62,11,14,23,10,11,24,41,17,3,27,14,10,8,20,25,22,12,31,2,15,8,13,21,18,0,25,47,10,18,11,15,46,24,43,26,19,18,34,6,6,11,13,7,5,9,21,25,21
MIR1183,8,8,9,3,3,11,6,4,2,3,0,2,4,0,5,9,2,0,6,15,8,7,3,6,5,3,2,1,8,5,5,0,14,5,7,2,7,8,6,14,6,8,0,7,1,2,7,0,0,5,3,15,5,5,4,9,4,6,4,4,4,2,8,1,8,0
MIR5706,10,22,8,17,7,4,3,8,11,7,2,11,4,5,9,3,12,5,15,7,6,5,16,8,7,14,3,5,18,12,6,8,10,12,17,9,2,6,10,28,9,3,2,6,9,5,9,14,9,12,7,8,8,10,11,19,8,4,10,24,2,11,8,6,14,5
MIR4313,1,19,4,5,0,1,1,4,3,4,1,3,1,1,1,1,1,1,1,1,5,1,3,1,7,7,3,1,1,1,0,0,1,3,7,3,4,1,0,4,2,3,1,4,1,12,0,0,0,1,3,3,35,8,11,1,0,2,1,3,3,4,2,2,0,3
MIR766,31,37,7,22,13,28,27,21,8,19,13,22,13,18,37,9,25,44,10,20,11,22,17,12,38,24,12,23,9,24,5,8,15,26,6,13,8,6,17,50,26,4,0,21,18,19,17,10,10,36,28,31,35,6,29,33,9,17,6,13,8,27,11,23,15,13
MIR5006,1,1,1,5,7,2,1,1,12,2,4,13,1,4,2,7,6,1,4,5,2,4,2,4,1,3,6,1,3,7,6,4,3,2,5,4,3,7,4,5,4,5,1,1,4,4,12,5,3,5,13,3,8,4,4,7,10,6,4,4,10,6,5,6,7,1
MIR1273D,6,3,2,1,2,0,2,1,2,1,3,7,2,2,3,5,1,3,5,1,2,2,2,1,0,5,10,0,1,5,4,4,1,4,0,4,4,1,6,11,12,4,1,2,6,8,2,11,3,2,4,3,1,4,8,2,3,4,4,5,1,3,0,1,11,6
MIR558,15,5,8,5,10,7,6,3,6,6,5,13,3,6,9,7,2,4,14,12,5,18,8,13,15,13,10,7,20,19,13,6,16,7,8,9,3,8,9,17,11,9,6,11,10,10,11,6,7,11,9,12,17,21,22,13,6,5,9,16,7,6,10,12,12,10
MIR1200,28,74,16,44,51,77,40,40,32,21,39,29,49,31,54,17,21,131,29,67,30,18,20,47,80,30,53,25,24,53,48,30,31,33,31,41,16,46,32,36,87,36,13,85,30,17,20,26,42,87,46,78,33,31,47,75,31,11,61,51,32,86,29,35,32,21
MIR1324,8,0,1,1,1,1,1,4,1,0,1,1,1,3,1,2,1,1,2,7,1,0,0,7,1,3,0,1,10,0,1,2,0,7,1,1,1,0,2,3,0,1,1,1,0,2,1,0,1,6,5,1,1,0,0,1,2,0,1,2,1,7,0,1,1,2
MIR4530,1,0,2,0,3,1,1,4,4,4,0,3,0,1,4,2,0,0,0,1,1,2,0,4,0,0,4,1,2,0,0,0,3,1,2,1,2,4,0,1,4,2,2,1,0,2,0,0,4,3,3,0,0,0,0,3,3,0,3,1,0,1,1,3,0,2
MIR3180-5,7,9,4,12,0,7,4,2,0,8,2,6,2,8,12,2,7,5,9,8,1,5,7,11,2,7,11,3,5,3,0,8,10,7,5,3,6,11,1,10,0,8,3,21,9,6,0,8,5,10,8,15,20,4,10,3,2,1,0,8,15,8,7,6,18,7
MIR651,5,3,0,9,0,3,3,1,2,0,10,0,2,0,0,0,0,3,3,2,0,1,4,1,6,2,1,0,3,2,0,2,1,2,0,5,0,5,0,0,9,2,0,1,3,0,1,1,0,0,0,1,2,4,7,0,0,2,0,7,0,3,1,5,1,0
MIR4667,4,2,3,3,3,0,1,1,2,0,1,4,2,2,1,0,1,1,3,6,2,3,0,3,3,1,3,2,3,1,1,2,1,4,2,1,1,5,4,14,3,1,5,0,0,1,2,2,1,13,1,0,5,6,6,3,1,1,1,2,2,12,1,2,0,4
MIR1261,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
MIR511,1,2,0,0,0,1,0,0,1,0,0,0,2,0,4,7,2,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,3,1,0,2,3,3,0,2,0,2,3,3,0,4,1,0,4,1,0,4,5,0,0,3,0,0,3,4,0
MIR616,48,48,16,54,61,50,101,55,31,17,25,48,26,39,44,15,43,47,39,115,63,28,25,39,60,46,49,38,36,28,36,44,29,94,34,27,70,152,36,117,198,32,34,53,47,57,45,135,81,252,93,27,25,32,68,59,145,44,148,66,56,200,61,74,68,56
MIR4321,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4319,0,0,0,2,2,3,3,0,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,0,2,0,3,0,1,0,0,2,0,0,0,0,0,0,2,5,5,0,5,0,0,0,0,0,2,1,0,5,3,0,0,2,1,0,0,0,1,0,0,2,0,0
MIR5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
MIR4749,13,16,10,11,9,7,7,10,9,6,8,11,16,8,13,6,24,8,5,37,12,9,12,17,16,7,20,17,26,22,9,21,15,17,9,8,10,10,20,37,33,15,12,8,4,21,3,9,8,15,27,12,13,10,8,8,6,2,26,10,25,11,9,9,14,13
MIR1234,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4296,13,23,15,7,7,25,9,24,9,6,5,19,12,18,17,7,23,36,4,20,13,11,9,14,17,12,23,14,20,14,7,15,16,7,16,10,9,8,28,33,19,23,6,20,17,13,29,7,12,19,18,33,16,14,14,33,7,8,4,19,17,26,14,11,16,8
MIR6723,7,4,18,7,2,3,5,7,11,2,2,3,12,6,8,2,5,3,8,9,4,2,4,7,7,14,6,2,12,5,3,5,0,3,8,4,15,4,2,9,7,4,2,4,1,5,6,6,3,1,8,7,10,1,6,1,7,1,8,5,21,2,0,8,4,4
MIR588,2,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,4,0,0,0,0,1,2,3,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,1,0,0
MIR103A1,2,1,1,2,2,1,1,0,1,1,1,0,0,1,1,2,2,2,1,0,1,1,0,1,1,4,0,2,0,3,2,1,1,1,1,1,0,1,1,1,3,2,0,1,3,1,2,0,1,1,3,1,3,1,3,3,0,1,1,4,0,0,0,1,1,1
MIR4662B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
