GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIR190B,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,5,5,0,0,0,0,0,4,1,0,0,0,2,0,0,0,5,0,3,5,0,2,4,0
MIR191,37,12,12,20,8,11,14,15,32,5,11,8,27,11,19,4,11,1,14,83,7,14,12,12,9,34,25,4,21,12,11,27,15,13,43,6,23,47,25,167,48,28,32,11,7,13,4,23,5,42,43,3,13,6,34,5,25,6,41,5,24,84,14,25,56,7
MIR3614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
MIR296,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,1,5,0,0,1,0,1,1,0,0,1,2,0,1,0,1,0,1,3,3,0,1,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,3,1,1,2,0
MIR4748,10,12,12,9,4,18,11,8,5,7,6,20,9,0,6,8,22,9,5,9,8,6,9,5,13,23,13,4,24,12,7,8,6,5,18,10,11,4,12,27,16,4,5,9,3,5,19,3,16,11,4,15,14,13,9,4,7,4,9,8,19,11,11,6,18,13
MIR4430,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3127,3,4,2,4,0,4,1,1,2,1,0,2,1,3,12,1,1,4,0,7,1,5,3,5,2,3,3,4,2,0,2,5,5,2,5,3,2,6,2,4,4,1,2,5,4,3,1,1,2,3,5,6,2,4,2,4,6,0,6,11,3,7,2,6,2,2
MIR569,3,0,2,4,7,10,5,4,8,1,16,10,6,0,9,5,4,6,4,5,4,7,10,3,6,6,7,2,2,6,5,4,3,3,3,5,1,8,1,4,8,3,0,9,0,4,5,4,14,5,3,7,4,8,5,9,2,4,2,5,3,4,9,2,3,3
MIR4454,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MIR4420,50,52,65,5,16,21,56,40,21,19,19,77,6,13,16,13,15,12,98,19,33,14,12,108,36,38,85,41,28,16,25,26,17,87,77,16,21,17,53,61,63,11,8,65,8,15,8,42,48,32,12,19,28,15,15,16,45,32,31,31,19,21,7,24,77,16
MIR130B,1,2,1,2,1,0,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,0,2,1,2,1,1,1,1,3,2,0,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1
MIR7112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
MIR4786,3,15,2,10,6,5,4,2,1,3,4,9,3,7,18,2,5,6,3,7,4,7,6,3,1,3,11,4,4,3,5,9,11,4,5,4,2,5,4,19,8,3,5,9,13,9,8,4,6,11,8,8,9,3,6,18,1,0,4,7,8,9,4,11,10,0
MIR378D2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,4,2,3,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
MIR1236,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
MIR4651,1,1,1,1,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR6791,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR6756,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
MIR1-2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MIR3689F,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,1,0,0
MIR4679-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MIR509-3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
MIR1243,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
MIR6504,2,3,8,2,1,5,5,10,1,3,7,2,4,3,3,1,5,1,4,3,6,6,3,2,1,7,9,8,3,6,4,7,3,3,2,4,2,2,4,6,7,5,2,2,2,1,2,3,1,3,6,5,3,8,0,5,5,1,4,8,9,2,7,3,4,1
MIR5187,5,8,9,7,2,7,2,4,5,8,1,4,6,2,5,2,8,6,6,2,1,3,8,14,5,5,2,6,7,15,3,6,6,5,2,4,1,5,7,23,3,9,2,7,4,3,10,15,8,10,2,3,10,8,11,9,5,1,3,4,9,8,2,4,5,8
MIR4285,6,4,15,6,0,6,3,4,0,3,4,3,5,13,6,4,5,4,3,4,3,3,3,3,4,5,7,5,4,2,3,1,1,3,7,5,1,2,0,17,6,5,2,0,8,6,0,2,2,13,5,6,5,2,7,5,2,2,6,2,5,5,3,2,4,3
MIR365A,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,5,0,0,2,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
MIR208B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MIR425,23,38,28,9,10,9,12,31,12,6,15,8,17,8,11,3,14,6,11,72,8,14,7,16,8,19,16,4,29,24,1,16,16,21,38,6,10,53,14,170,122,30,27,17,6,22,22,20,8,59,35,9,11,11,32,4,34,10,41,22,18,119,21,26,25,10
MIR4738,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,1
MIR4451,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,1,5,6,3,2,2,0,0,0,0,0,2,2,2,5,5,1,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,3
MIR3689E,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
MIR5687,0,7,0,3,2,4,2,0,2,5,0,2,3,0,2,2,3,0,2,2,0,2,3,3,0,5,5,2,2,2,0,1,0,1,2,0,1,0,3,4,5,1,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,2,0,4,4,1,4,0,2,0
MIR4277,0,0,0,5,0,0,2,2,1,2,0,0,0,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0
MIR6075,7,8,3,3,5,3,2,3,1,2,1,4,8,9,6,3,6,6,4,7,0,20,2,2,0,10,9,3,17,2,0,6,4,0,10,4,2,2,5,9,7,4,2,1,3,10,5,0,5,1,10,15,5,8,2,6,0,5,3,6,7,0,3,7,2,8
MIR3197,0,0,0,0,1,2,0,0,0,2,0,2,4,2,2,0,4,2,0,6,2,2,0,1,0,2,0,2,3,1,0,2,3,1,0,0,2,0,0,0,2,0,2,2,1,0,1,0,2,4,12,5,3,2,6,2,0,0,0,4,7,2,3,1,2,0
MIR107,0,0,2,1,0,7,0,2,0,0,0,0,1,0,3,3,3,2,0,4,0,1,0,0,0,3,3,0,3,0,0,1,0,0,1,0,0,0,2,1,0,2,2,4,2,1,1,0,0,0,2,3,3,1,0,4,0,0,3,0,0,0,0,0,2,1
MIR3131,4,0,2,0,0,1,1,4,0,0,0,3,1,0,0,0,1,0,2,8,0,1,0,0,1,1,2,0,7,1,1,1,0,2,3,0,2,3,1,5,0,0,1,0,3,3,1,2,0,7,0,1,4,1,2,1,7,2,8,2,3,4,1,7,2,0
MIR8074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MIR582,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,2,1,3,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,4,0
MIR6782,8,4,3,1,3,4,6,7,5,2,4,4,5,3,2,5,5,3,2,4,4,4,2,3,2,5,3,2,4,1,3,3,3,2,7,1,1,3,3,16,4,3,1,0,2,9,17,1,1,8,9,7,1,5,6,3,6,2,6,4,6,7,7,5,8,7
MIR4762,7,12,13,14,21,8,11,25,6,13,18,4,6,20,12,8,11,10,5,22,10,8,16,10,10,10,40,19,16,17,18,9,7,5,15,14,3,10,17,14,25,11,1,7,14,10,15,15,16,13,5,19,11,21,9,10,11,7,9,19,8,23,4,15,12,12
MIR7976,4,2,1,3,1,5,1,1,1,0,2,5,0,1,7,1,0,2,3,3,6,1,4,1,3,6,3,1,2,1,2,2,4,0,1,5,1,1,1,1,1,1,0,1,0,2,4,4,1,1,3,2,4,1,2,2,0,3,1,5,2,2,3,2,0,0
MIR4443,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
MIR3074,2,7,1,2,0,1,0,0,1,0,0,2,5,1,7,0,1,7,1,1,1,0,3,1,0,5,1,0,6,3,0,4,3,3,3,0,6,1,1,6,2,0,4,3,0,4,0,2,1,4,2,1,8,0,2,4,1,0,3,1,3,0,1,1,4,0
MIR374A,5,8,6,1,1,4,0,5,2,3,2,3,2,8,2,4,1,6,1,1,2,2,4,3,3,1,2,1,2,5,3,2,2,2,1,2,1,3,6,7,5,4,0,3,10,3,3,2,3,2,6,1,4,4,4,10,0,4,3,6,2,4,2,3,3,3
MIR1252,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,1,0,0,3,2,4,1,1,0,0,0,1,1,8,0,0,1,4,2,1,0,1,0,0,5,2,0,2,0,4,0,0,4,1,3,0
MIR3973,6,0,0,2,10,0,1,4,0,7,1,4,0,0,6,0,0,0,10,1,1,3,8,1,2,2,1,6,0,8,0,0,2,0,0,14,1,3,0,0,3,3,6,8,9,2,0,8,0,1,1,0,0,3,5,6,7,2,3,12,3,5,0,4,8,2
MIR4300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MIR4497,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0
MIR3179-3,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,0,1,2,2,2,1,2,1,1,1,1,3,0,1,4,1,1,1,1,2,0,1,1,2,0,2,1,1,3,1,1
MIR6798,2,3,3,4,1,1,1,2,3,1,2,2,5,5,1,0,4,3,4,1,1,2,3,4,2,4,1,3,7,1,1,5,1,3,6,2,8,2,2,3,2,4,1,1,7,3,4,4,1,10,6,3,5,2,2,1,1,1,3,2,10,5,2,6,1,2
MIR16-1,1,2,1,2,3,5,1,0,1,0,1,0,0,0,2,2,3,1,1,1,1,0,0,2,2,3,0,4,3,3,0,1,1,0,1,2,0,0,5,2,2,1,0,1,1,0,5,0,1,1,5,0,3,1,0,1,1,2,2,3,0,0,0,2,1,0
MIR92B,1,3,1,1,1,10,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1
MIR365B,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,0,4,1,0,0,1,0,2,0,0,2,0,0,1,0,2,1,1,7,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,2,2,0,0,0,4,1,3,2,0,0
MIR3619,2,12,21,20,14,22,6,15,7,11,4,20,6,23,22,13,27,21,5,13,15,40,23,11,26,19,16,26,17,12,2,4,29,5,22,19,5,10,8,55,28,12,6,15,16,20,16,5,15,34,24,26,55,21,16,33,7,13,28,76,9,48,7,43,17,2
MIR4426,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR3611,8,6,2,10,17,8,5,13,3,5,17,9,2,5,3,0,8,6,14,1,7,2,5,10,8,2,8,9,4,10,8,2,2,12,2,6,3,6,9,10,11,10,2,8,0,2,3,10,3,5,8,7,7,5,11,11,0,3,9,10,9,5,2,14,4,2
MIR3130-2,1,1,2,2,1,2,5,1,1,1,1,0,2,1,6,0,1,1,1,0,1,1,1,2,1,1,4,2,1,1,2,3,2,1,1,1,1,0,1,1,1,1,1,3,0,1,2,1,3,1,1,1,1,0,2,2,2,0,3,1,1,1,0,1,1,1
MIR4273,8,6,5,17,4,7,2,3,2,0,3,3,6,5,6,3,2,6,2,14,4,0,7,0,1,2,0,0,4,0,5,7,0,0,10,1,4,3,3,1,3,7,4,3,1,3,2,0,3,0,5,2,7,0,3,8,4,0,7,6,8,6,0,0,3,4
MIR548AA1,3,1,1,2,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,5,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,2,2,2,3,2,0,3,2,1,1,2,0,2,1,0,0,0,0,0,0,2,1,1,1,0,4,0,1
MIR4484,0,3,0,2,2,3,3,0,11,0,0,0,0,0,0,5,2,1,0,2,2,0,3,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,10,0,0,0,0,1,0,0,2,1,10,0,0,3,0,0,0,4,0,0,0,4,2,0
MIR6735,14,5,7,2,1,10,4,6,7,1,0,2,2,9,8,2,9,13,3,13,6,7,3,8,2,3,6,7,9,4,3,0,3,0,10,4,6,6,4,16,7,2,2,7,4,5,6,3,7,22,6,6,7,1,7,3,1,2,6,6,12,6,7,4,6,3
MIR4524B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
MIR5706,10,22,8,17,7,4,3,8,11,7,2,11,4,5,9,3,12,5,15,7,6,5,16,8,7,14,3,5,18,12,6,8,10,12,17,9,2,6,10,28,9,3,2,6,9,5,9,14,9,12,7,8,8,10,11,19,8,4,10,24,2,11,8,6,14,5
MIR4313,1,19,4,5,0,1,1,4,3,4,1,3,1,1,1,1,1,1,1,1,5,1,3,1,7,7,3,1,1,1,0,0,1,3,7,3,4,1,0,4,2,3,1,4,1,12,0,0,0,1,3,3,35,8,11,1,0,2,1,3,3,4,2,2,0,3
MIR5196,6,2,10,1,1,1,4,1,1,3,3,1,1,2,2,6,4,2,23,3,1,1,1,12,1,3,4,3,7,1,3,2,1,8,17,3,6,1,2,9,3,23,3,1,0,1,2,3,1,2,2,1,3,1,3,1,1,1,1,1,5,3,2,1,27,2
MIR766,31,37,7,22,13,28,27,21,8,19,13,22,13,18,37,9,25,44,10,20,11,22,17,12,38,24,12,23,9,24,5,8,15,26,6,13,8,6,17,50,26,4,0,21,18,19,17,10,10,36,28,31,35,6,29,33,9,17,6,13,8,27,11,23,15,13
MIR1976,5,12,7,1,3,5,10,5,7,0,0,6,12,1,1,4,4,13,1,9,1,3,0,2,3,5,5,11,6,5,4,1,4,4,14,4,3,3,0,55,9,2,1,6,0,5,7,7,7,9,6,7,4,5,9,5,2,4,10,10,7,11,11,5,8,4
MIR6772,3,2,1,3,2,8,2,1,2,3,9,6,5,8,6,4,2,8,3,4,6,4,0,4,10,11,4,9,10,9,3,7,4,3,4,0,5,1,1,0,0,9,0,7,5,4,9,8,28,9,3,13,19,5,6,0,13,0,7,8,18,0,5,3,3,4
MIR1324,8,0,1,1,1,1,1,4,1,0,1,1,1,3,1,2,1,1,2,7,1,0,0,7,1,3,0,1,10,0,1,2,0,7,1,1,1,0,2,3,0,1,1,1,0,2,1,0,1,6,5,1,1,0,0,1,2,0,1,2,1,7,0,1,1,2
MIR651,5,3,0,9,0,3,3,1,2,0,10,0,2,0,0,0,0,3,3,2,0,1,4,1,6,2,1,0,3,2,0,2,1,2,0,5,0,5,0,0,9,2,0,1,3,0,1,1,0,0,0,1,2,4,7,0,0,2,0,7,0,3,1,5,1,0
MIR6715B,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
MIR1470,7,0,5,0,0,0,5,2,0,0,2,1,3,2,1,2,0,0,0,2,0,3,2,0,0,4,3,2,1,0,2,3,2,1,4,0,0,2,0,0,0,0,2,0,0,2,0,4,0,0,0,2,1,0,2,2,0,0,4,0,23,2,0,3,8,2
MIR616,48,48,16,54,61,50,101,55,31,17,25,48,26,39,44,15,43,47,39,115,63,28,25,39,60,46,49,38,36,28,36,44,29,94,34,27,70,152,36,117,198,32,34,53,47,57,45,135,81,252,93,27,25,32,68,59,145,44,148,66,56,200,61,74,68,56
MIR4321,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR8060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
MIR1234,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4296,13,23,15,7,7,25,9,24,9,6,5,19,12,18,17,7,23,36,4,20,13,11,9,14,17,12,23,14,20,14,7,15,16,7,16,10,9,8,28,33,19,23,6,20,17,13,29,7,12,19,18,33,16,14,14,33,7,8,4,19,17,26,14,11,16,8
MIR3120,20,2,4,8,4,30,8,10,3,4,20,5,29,7,2,12,29,73,10,26,5,9,10,22,4,54,19,8,24,16,2,34,9,6,15,6,6,4,3,3,4,16,0,18,13,14,17,23,135,29,28,18,11,6,5,17,23,7,0,9,44,2,22,6,16,4
MIR3182,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MIR6723,7,4,18,7,2,3,5,7,11,2,2,3,12,6,8,2,5,3,8,9,4,2,4,7,7,14,6,2,12,5,3,5,0,3,8,4,15,4,2,9,7,4,2,4,1,5,6,6,3,1,8,7,10,1,6,1,7,1,8,5,21,2,0,8,4,4
MIR588,2,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,4,0,0,0,0,1,2,3,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,1,0,0
MIR103A1,2,1,1,2,2,1,1,0,1,1,1,0,0,1,1,2,2,2,1,0,1,1,0,1,1,4,0,2,0,3,2,1,1,1,1,1,0,1,1,1,3,2,0,1,3,1,2,0,1,1,3,1,3,1,3,3,0,1,1,4,0,0,0,1,1,1
MIR652,2,2,0,3,2,3,1,1,3,1,1,0,1,1,5,0,0,2,2,1,2,3,1,1,1,1,2,1,1,2,1,2,2,0,2,2,1,2,2,3,3,1,1,1,0,2,1,1,2,1,4,2,3,4,6,2,1,0,2,0,1,2,0,3,1,3
MIR101-2,1,0,3,3,2,2,2,0,1,2,1,0,2,3,4,0,1,0,3,1,0,1,3,2,3,2,1,0,2,2,0,2,6,1,0,4,1,1,3,3,10,6,5,7,6,1,10,5,2,1,3,2,2,0,0,5,1,5,1,2,1,0,3,0,3,0
