GENE_ID,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
ENSG00000278598,MIR6775,4.004159042678908,5.692000780908625,5.395884060265658,4.349558695917357,6.250623286461788,6.269158007258882,6.67784491779373,4.568518347946193,6.2001989782135905,4.685747085780521,6.30008720376744,6.2824927440993,7.3168707493598255,8.780230326731536,8.221442852157622,7.560414506361714,5.131935987719721,6.721861776353448,6.116421736216128,5.2807930253899675,6.744733028388181,7.683395232953199,6.591332551664393,5.830680647293753,7.814463109484834,4.407769326110398,6.7828114804426365,7.258902176164207,4.780912133046129,9.677481342270088,5.606440487214355,8.790188034244748,7.303839286578936,6.220863483428603,4.867032067042839,6.983544236219603,4.739606990206731,5.685110670050195,9.132522771805776,8.277178337558878,6.109770495431546,6.2043593802284285,5.11385728877843,8.033333159539374,5.497607773592825,3.3652859654958087,3.951730034772486,6.046682520199997,6.511872731221257,6.381570011608482,9.299250911088373,5.955707396403863,4.969281809832283,4.8065208267534585,8.338378160871633,6.0366377588849165,6.554265416151429,6.944362471346065,6.567005074714356,6.433377809401836,6.133917564231909,6.722865765600191,3.3347030678609433,6.707834049541831,5.118366710607375,4.9975138357911835,3.121429691873316,5.459460757013261,5.25952938515308,8.804710523759827,3.6871726838308794,8.756192270736447,5.102238544104579,9.751511204176596
ENSG00000207980,MIR23A,9.043346455325798,8.253518056814292,8.637850354835383,9.352455485605043,8.947194196623865,10.126090827308667,8.804418616330699,6.951065266521064,9.57465363066009,7.223223027284998,9.661954869974288,9.073873761808324,11.023648124845993,4.159578543275347,8.40528727075558,11.14691209726478,6.938505112226911,8.866501504140905,9.556824333651955,7.038484458237479,9.680509055151271,9.391227780126066,9.511156834137418,9.929968204937289,10.599047243915626,2.5984919425347406,9.094219538104271,6.268291045957754,4.780912133046129,7.01449485665756,10.731174675410488,3.5256535663611746,3.8159716638432934,2.0236631180095945,7.910200992467745,8.70348392116673,2.893145438507588,2.72368985420925,5.0056469139583,10.361080557164488,10.504757986902762,4.2618913593541885,9.371441262630277,3.080090826659294,3.590358182367999,9.002196889080741,2.5421363141586513,3.364667918735469,4.251834127638136,3.497876801426706,5.167738666256909,3.723885574557977,7.770401375824306,7.223142464868672,9.458585184176542,9.07606102129532,7.715636631589817,11.255118920512123,3.669770613311847,10.172725420266817,9.15138927182062,11.637702525479254,9.136213566938107,7.227189529049871,2.2474606516896,9.477217427240147,6.956985681328508,8.952771003019146,10.614605379291985,4.292105595199814,11.215047559186575,5.207472772372721,8.260723914753763,4.892359240364492
ENSG00000284387,MIR24-2,9.935168685920742,8.98859146946325,8.552679687160314,9.81258159328489,9.31182472588816,10.447760704309683,8.8367683841885,8.233665428918357,10.240529694351393,7.162242219112523,10.403742021028723,9.49191237484932,11.136253869230396,4.159578543275347,7.67115576273426,11.487365852804842,6.20935953249934,9.13391072483588,9.84428018155151,6.786836779592049,9.85615712384015,9.81182145493222,9.747896438070207,10.302674598098363,10.581571160184208,2.5984919425347406,8.51057624484612,8.180432818565095,4.780912133046129,7.404153072828542,11.1132246770396,3.5256535663611746,3.8159716638432934,2.0236631180095945,7.992329922410001,9.314216679501799,2.893145438507588,2.72368985420925,5.0056469139583,10.54650381626761,10.592162418159605,4.2618913593541885,9.575972739936873,3.080090826659294,3.590358182367999,9.429567981242679,2.5421363141586513,3.364667918735469,4.251834127638136,4.432568020950659,5.167738666256909,3.723885574557977,7.390531687083926,7.6995788810356744,9.935780260588475,9.47595079191729,6.722483712836443,11.609523070140044,2.7788982208444226,10.690479234925549,8.495739935611054,11.965843060985424,9.02985398781687,6.876224774297946,2.2474606516896,9.275887160207835,6.42168592438375,9.033911560169011,10.87318856992785,4.292105595199814,11.271607745503417,5.207472772372721,8.852815935137807,4.892359240364492
ENSG00000263572,MIR7853,5.935100614319334,6.333893655695366,6.210889663128889,5.057936360634153,5.893456616127171,4.1632603170119475,7.871492215046479,4.568518347946193,7.923363835704241,4.289275036656594,6.971276928635811,4.520742925989899,7.2179812530687375,7.087154975885388,0.0,6.348176908533285,5.131935987719721,6.8462532412672985,4.360138293606525,4.1565260476342765,4.970623694779903,4.5685528968369065,8.291398155210535,5.042213467259689,8.475064996529003,5.5394314470344534,7.891216350623428,7.840721426234988,0.0,5.360764874723645,6.591557986858721,6.002254889723072,9.296975024472895,6.585723053170838,7.285437403904912,5.587383290087719,3.792622938712421,3.6101333403064135,6.971566453326834,6.291062681283385,0.0,7.003304910213571,6.821360002743932,6.818264533919071,5.093175288371381,6.815846237204947,4.34326809533434,6.55469348010443,7.640727268136982,0.0,0.0,8.139033917385456,4.407164697746029,5.720250594592211,0.0,0.0,5.16458912653541,8.299756044960933,5.393792348195886,10.136687808525792,8.701657820771711,7.009886952211735,0.0,5.0598095877511,5.636045126300347,7.95744581374038,5.561173125167508,7.2432036026752655,4.856991437880484,7.226186055809316,9.09678365288667,7.497821493086943,4.538124595409732,0.0
ENSG00000265612,MIR4539,9.083912483326323,7.817073417820757,7.521084285304468,9.034638844343126,9.223911412612813,10.070432219571092,9.83518986536907,8.679845744809484,8.920389280725571,8.465549747271863,10.452616122175133,8.318990015809183,8.927431278736508,6.41543525533248,10.234101265781831,8.556587943739745,8.241808921467973,7.648224470846692,7.2973222422309165,8.90916584267756,10.11498844384968,8.035505627057871,6.715616072589644,5.830680647293753,7.40156034603316,9.438261425052794,8.580777188366918,6.748360288800883,7.734247328172771,6.193072598915706,0.0,10.110159493341895,8.667466033564683,2.8343670233054215,9.141213583133789,5.994899780287901,6.028764435121187,10.499093544771938,6.560355672928384,11.954707908998149,8.414888577582621,9.396256637389614,8.076933704321256,8.457232314021358,10.917274137383929,8.614025173490504,8.873374359477099,7.226998861055396,6.193891492783697,3.497876801426706,8.937334947406798,8.20022120566104,4.969281809832283,4.9180268435210515,7.778620240823504,9.28981708225723,9.26909254581603,8.961033349125882,8.821686501882608,7.646199689258224,3.891909682227142,8.18802918141107,6.371567281238941,4.351395192571356,4.7676146474765355,8.709966689283478,7.0437652923383665,5.20296906519971,8.510730551604247,5.254806874495992,9.065133346067265,8.172897082654039,8.433029339642399,8.018445629748763
ENSG00000274134,MIR6774,8.439051313139094,7.3886625188094275,5.395884060265658,7.401036099112633,4.145535150969953,7.547568798894155,8.475099540717242,3.8715280278437687,8.124222317082955,5.973643168851166,8.286289855347892,5.0846023137326215,7.2179812530687375,8.603780512494971,10.006500229408124,6.088679871422614,7.151006677835862,8.422832405401374,4.360138293606525,3.768205491101926,9.85615712384015,8.719315011510918,7.373514919362639,4.641697360520621,8.397287710958398,5.373378723880805,8.580777188366918,7.258902176164207,4.780912133046129,5.617935813325555,0.0,9.25495233347961,7.716592325432183,6.220863483428603,7.910200992467745,6.162309040447926,6.028764435121187,2.72368985420925,9.96147275455094,8.598176041220862,7.099287212831346,9.18713776636969,6.502617579399081,9.071142475167024,3.590358182367999,7.4740856615188385,6.098939937867964,6.236596969289149,7.880622763841264,5.398770431648928,8.590214017221275,9.61218965568551,2.5979622010093877,4.9180268435210515,6.642161851002423,3.557575847906757,6.3638117103342395,8.713648528775975,9.875173088562505,7.925036148243387,9.219984013981243,9.296401382210979,1.4945633362647963,0.0,6.247343912641301,4.9975138357911835,6.135914213039158,4.890799741226991,3.368308115308199,8.029405541971856,8.661614215293534,8.756192270736447,7.838521488055057,8.018445629748763
ENSG00000207808,MIR27A,9.819814266424421,8.47523498389203,8.654297320406377,9.408405441381081,9.39468718760969,10.673745659488175,8.630802857554047,8.276593177605733,10.324526456077633,7.543218759876014,10.318415465344831,9.66771257035612,11.246986924176811,4.159578543275347,8.7148035482848,11.688348004893092,7.100743093436328,9.109292945622567,9.439946777215003,6.991544509417816,9.510803803199579,9.63753008838418,9.747896438070207,10.545611158851278,10.178519132406572,7.103564409571789,8.711694038050512,6.528202612668935,4.780912133046129,7.183179504956483,10.681735605670108,3.5256535663611746,4.763822396290568,2.0236631180095945,7.823112943269673,8.882050256573509,2.893145438507588,2.72368985420925,5.0056469139583,10.786407033606142,10.23288451066658,4.2618913593541885,9.189531115353896,3.080090826659294,3.590358182367999,8.975776778190223,7.036302537962055,3.364667918735469,4.251834127638136,3.497876801426706,5.167738666256909,3.723885574557977,8.015525087831223,8.007566985299782,9.551566427537947,9.213321519558095,7.937048240282301,11.438648322460951,9.484460744249311,10.099726887051524,8.188568922737735,11.6995227818576,9.493543769195126,7.608269689385063,6.918276741995732,9.311454305159144,7.809751809859255,9.737840456819209,10.901601970109258,4.292105595199814,11.44761792551447,5.207472772372721,8.88709401669322,4.892359240364492
ENSG00000265134,MIR3190,8.500278644282995,5.217693748944983,7.155630955501998,7.225271263749803,3.7574170152334463,5.122427459823661,0.0,5.537792778816122,5.625013940596381,5.824188680768199,5.005364149156244,5.804460306455361,5.434651393823751,7.406959445421363,6.57968693493777,5.365777651575272,4.662873648963894,7.345061054618166,4.360138293606525,3.768205491101926,0.0,7.514347272929814,6.1375007504583605,5.355358045744713,5.833562961916069,4.015211735692219,6.204385259796322,8.391258627304692,6.741006854935847,7.334189547513289,6.441216106317257,8.154567450391399,6.5327388756259355,4.8377082504217315,6.158988800079111,4.617081270198413,4.739606990206731,4.155166609921716,7.552692057873538,7.694539193249291,0.0,4.2618913593541885,6.092873950360725,4.546587688705253,6.649682655442623,4.293531677722704,4.65091057382941,6.236596969289149,7.352826232023875,7.37289228379542,7.940274803492034,6.434477485382324,5.822663721231179,3.613915478571963,7.295819090346978,5.058448903645253,6.722483712836443,5.737505059425406,8.87670848350758,8.08487583283364,6.804264891128604,7.633961904385275,4.392020173851434,6.615644428569867,4.554022638140806,9.625882351084392,8.307439665567406,8.844473991934699,7.3998605918532805,6.553883918107201,8.035524929477566,9.07745290066147,5.957489385447469,8.018445629748763
ENSG00000199032,MIR425,9.123368993091905,7.324923458027349,8.365586201409817,7.827682824544748,6.470306395137424,7.091026039054077,6.81406686925325,5.795642029423566,6.419785624362936,6.452495690645189,7.290903648388395,8.460585432297803,7.578396281778003,7.889955438321111,9.007902096365,7.078041638431888,7.151006677835862,6.435389212788906,5.324578981734077,5.2807930253899675,7.737990978318727,6.522216745029613,7.127217757358916,6.020153586677929,6.820857864055353,7.593564550022551,8.096856747842414,9.017772503711674,8.31694959699982,7.4708800663506985,5.291896464017104,8.043941118551524,8.174152145730663,5.888909615847057,3.9156408781956973,7.8851048340697405,5.523630508174595,5.969509985610598,8.28658077098815,6.701486896900863,6.109770495431546,8.189610619040172,7.581632377527677,6.91057470660503,6.936574394660237,7.809429180376633,7.088377369446175,6.55469348010443,8.499966959612351,8.124229396421965,7.7188610044226555,7.2051181448813795,7.702010916812208,5.374195283761169,9.312725402491141,6.0366377588849165,8.542705783076944,6.145766566248711,9.962545561555542,6.844236006733118,7.123608908196102,7.35540952842374,3.573705480475979,7.402955843791214,6.016226039128093,10.84723097969764,8.676776669199498,8.727382991626866,6.40837808701559,7.682987405326581,8.528692412400433,9.562116532413285,7.0094557759800775,8.84608435174119
ENSG00000277402,MIR6891,11.206557830267187,10.840246236749648,9.064342617119719,11.192497767517587,10.380120938867174,12.708154651744517,12.819714353397295,12.208529679512212,13.527817393010235,12.844301921258563,10.780732430143935,10.370463885587464,10.811097300148823,6.0977264650260565,10.957567480433093,12.473570421625876,10.07858951559893,11.453782963113456,10.932715464678852,9.205001431816623,11.61082423573964,11.413854096450331,11.272262462628863,10.365167604342343,12.112146546924036,8.342599410326818,11.885507983409216,12.463054626596152,9.253383772890244,9.958939695247869,11.023469830712417,6.57969551419477,5.737023400852675,5.118012471613164,11.183670778289121,11.662541683084763,9.079554729761428,7.30338652141588,9.485600822008864,10.61921271712764,9.634863499171514,9.800988690689007,11.072251095421375,6.089796641369745,9.300496595592223,10.219231721944796,8.25240068876358,6.690801173686803,10.364967291487826,6.1913947275564665,9.713715815741596,8.783547692623992,10.6871172050755,8.879485647256883,11.363258958786458,10.30103801454278,10.923279297392789,10.14888462948338,5.748716696354871,12.2328041644694,11.763256612736186,11.047693936972196,6.493000980360927,9.924270729514447,5.4003020525904315,11.726842639061074,11.538268726580355,10.576986461192424,10.093053712575607,7.226186055809316,11.271607745503417,8.172897082654039,11.477973598839775,4.892359240364492
ENSG00000283206,MIR941-1,7.379448636283296,6.0483559601562815,5.5444565714668315,6.295483021541025,5.6751035119021145,6.679511529493832,5.376900039071194,4.568518347946193,4.653954923906591,4.289275036656594,6.971276928635811,5.0846023137326215,6.008451968187701,7.543689966085835,7.226268405405465,6.088679871422614,5.6341128163842855,5.600666855643315,6.760916916573843,4.714267490321172,7.255264753211662,5.537828071388476,5.471672464536759,4.641697360520621,7.814463109484834,5.688329217133473,4.26191622720891,5.543749647495174,6.741006854935847,6.603172031274267,4.889082381181414,7.572134215000945,7.042629848149403,6.097089921202147,4.867032067042839,5.994899780287901,4.34245881856368,5.114100730675198,8.135090946973325,7.281821314799003,6.838355566481587,5.223792743345964,5.518441267642673,7.366732122575076,7.2819717120679925,6.555370683377966,3.951730034772486,4.2928821072551395,7.352826232023875,5.9722888014014055,7.7188610044226555,7.2051181448813795,5.822663721231179,5.118100974986249,6.715440056437396,6.6142559800256855,6.3638117103342395,6.944362471346065,9.046292427259683,7.3002391683845325,7.260171618547225,5.569913161670726,3.3347030678609433,6.411455138218721,4.303219313743428,6.552049743782151,5.304236985966103,5.866277915990451,6.40837808701559,7.226186055809316,6.585683656543415,7.980965977824961,5.822305617823176,9.015660977583128
ENSG00000264357,MIR4648,7.91730684456384,3.952778654857323,6.528917194023309,6.705921372899824,6.083064767051849,5.693518083819601,6.527406646021403,4.261711081635289,6.419785624362936,5.251902107234314,8.423373210787064,4.520742925989899,7.3168707493598255,6.0977264650260565,7.089728058451945,0.0,4.916384675601892,4.8833868415418085,7.93787274586387,5.563536441292519,8.571515733214731,5.853531892541554,5.157849434691819,5.830680647293753,6.242261898154284,5.823287040758132,5.79585456080602,5.543749647495174,6.741006854935847,5.047587539058706,4.328260339690915,8.353222824536797,0.0,5.352615120758517,6.158988800079111,7.8851048340697405,5.523630508174595,7.919106734200684,6.971566453326834,6.701486896900863,7.320175784471943,8.436757689453206,5.11385728877843,5.515386360992078,0.0,4.853760487219729,7.187206114530627,6.236596969289149,7.880622763841264,4.995086997124915,6.725692835906642,7.704739946335155,2.5979622010093877,4.408566656523306,5.987597940600659,7.246417001738637,6.873119987283705,6.944362471346065,8.642784744067969,7.163650696766956,4.842480713649373,6.144716202900874,1.4945633362647963,6.038019160634845,3.9994455848453847,5.974754261804154,4.036063458435767,4.491881587192566,6.40837808701559,5.827119056572294,5.916596056541695,0.0,6.490784394003097,7.436262416683373
