GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
OBSL1,8136,7797,3458,7028,13204,9352,4922,7401,7140,4600,7006,6249,10869,10914,16621,1287,7352,6660,5179,6820,5607,5298,10077,7486,8931,5307,7928,5844,7485,4443,4306,4768,4772,4388,5270,5303,2642,4005,4828,413,5896,3089,1281,7544,6985,8982,4028,5233,7819,11602,7732,10489,11789,3576,5887,13916,6576,3560,8272,8061,7576,5580,7590,4514,6658,7982
AHCYL1,9180,5556,5789,6751,4857,6334,7108,7604,7392,1497,11824,3069,8248,9329,4108,1795,10564,5032,6481,4765,4198,5845,14077,4991,4070,10251,6734,4947,6189,4696,5406,6458,7549,4792,3774,5929,5387,5503,5391,2118,7948,6522,1439,5408,3155,5012,5670,7882,9893,6879,5727,3917,7209,7599,5516,5806,6166,7060,5467,6090,10592,3805,5247,5149,7841,6558
TMED3,7218,4666,4930,4802,5925,5100,4226,3856,10789,1362,6508,2892,7724,8652,5461,1428,5644,4299,4605,5466,7425,6723,9887,5025,2315,7284,2752,5043,5815,4302,4756,4146,4729,3021,2889,6000,3129,2987,3581,1742,3971,8058,1499,7599,5646,5391,5615,4600,6082,6844,5823,5644,7749,7702,4760,6829,5441,4623,5936,7355,5465,4478,6139,3224,5444,6513
TSPYL1,13901,7079,14238,10409,18210,17792,17625,15009,15379,5732,16721,7054,14548,19253,9023,4242,15564,7438,17837,9095,17113,12193,18545,16030,14431,14549,13549,10645,9553,12261,11700,11136,11622,14484,7377,11291,8099,9747,13103,6843,17427,12131,2290,22220,11849,10988,10390,13202,16108,17458,20981,13630,19608,11812,10433,17200,16707,12472,14215,14009,14027,8405,10983,7844,12850,17281
TXNDC5,8233,7106,14810,14865,13955,10752,14297,11689,7901,4114,4408,5216,18415,5863,6631,3776,2877,3564,17982,12816,15690,27612,29482,14512,3730,20298,7425,4642,16924,15200,17265,5243,25359,10687,8457,20966,10975,4526,13805,2844,18339,29588,3037,16877,3928,16537,23821,13886,2842,22300,14317,6266,9414,19315,24305,17011,23137,16130,22773,11500,23455,6166,39505,14032,10632,3790
LAMB2,5967,3370,2920,2229,283,564,3917,3261,5689,877,1704,461,8906,5247,165,1269,4667,36,2553,4078,1056,1450,4166,4195,1550,4058,611,1321,5133,3538,2124,3473,2096,3112,3875,688,2062,5793,1852,3984,455,8261,692,7383,8071,3748,1980,5009,1774,889,5454,792,53,9146,1895,3761,199,1791,2516,7561,3180,5653,820,3139,4791,3044
TMEM107,5476,2723,2338,5543,2259,3537,4250,8652,1703,2939,4040,6003,2485,9621,937,760,4222,2057,3339,1141,11825,1948,3260,2899,3262,3944,1095,528,1435,3271,3785,2364,3037,2558,1807,2237,3117,2939,2247,438,12219,1987,1670,7252,4184,2060,1809,2496,2964,3369,4163,3394,1728,4368,2393,3790,7122,1208,3975,4226,4204,1791,4558,841,4167,6044
FHDC1,854,250,80,138,250,127,29,67,441,13,502,244,238,46,38,1264,269,46,46,186,267,1852,458,56,70,9224,201,514,152,85,77,369,14139,69,86,834,743,56,211,622,2245,4552,208,29,28,97,26484,673,308,440,171,711,99,3067,496,65,340,5178,877,40,2405,18,1075,372,8351,1228
CUX1,13387,18481,16341,21099,11257,10668,14276,20564,16146,7420,13613,11019,16988,25700,17682,6482,16370,8758,18268,15841,14091,16225,14302,14816,14282,14080,15132,18722,20479,11954,10256,10365,9005,11374,17549,15469,6781,10006,15777,15529,16499,18030,3103,13299,9374,12487,15749,17266,23887,16592,15613,20549,21307,20170,15873,15941,13031,13373,13089,20502,21969,16389,17759,5152,13936,23908
HPS1,8229,3950,4587,5735,5274,3480,4752,4378,10609,2325,6724,2537,6952,5675,4145,1743,5601,3689,5940,5271,6248,6719,6057,5236,4161,9011,5717,2923,7138,4012,4475,5034,6861,4001,3595,5604,3904,3762,4830,4478,4530,7204,1191,4705,3969,5918,8874,6103,5191,7805,5675,4817,6693,7062,5399,5710,5829,6670,6051,5378,7757,3294,5968,3453,7773,8057
HLA-DMA,7084,6273,4333,6705,8407,6441,5422,4843,3625,711,4314,3885,5214,5037,2956,1810,9142,3952,6809,4822,5867,1989,1873,7338,4871,3560,2948,5271,4710,2948,3967,2891,1367,5603,3138,5022,2654,3852,8124,1924,4514,4252,352,9173,1608,3657,3739,1700,4718,7534,6753,6450,9191,2714,4069,8297,5433,2961,6633,1904,4769,3620,2063,2033,2847,13764
ALAD,8551,3324,3753,5376,4541,2885,3764,3680,13483,626,9989,2327,8267,4358,2116,1309,4545,2325,5723,5104,7947,9954,18021,4058,3258,16322,5430,2259,6543,3898,4555,4755,13559,3940,3460,5371,4987,3443,4850,3092,4454,6313,740,4927,2081,7338,16223,6951,7938,5944,4540,3874,4779,6685,7097,8424,8206,8082,4526,3758,13773,2311,9768,2462,10823,12530
ANGPT1,5617,11809,1745,8013,9050,14414,3547,10760,6619,1659,5675,8375,7530,4986,11011,2055,10081,30839,3686,7267,30016,2817,4717,6668,7904,4673,6486,7340,4332,6125,3792,4930,6827,4394,2580,5145,3101,2808,6211,3743,12010,15222,1075,12706,4293,6763,5672,3801,17145,11157,10612,15737,22516,4315,5308,26788,5963,2286,10095,6731,5509,5300,6244,6793,4066,5517
NDFIP1,8458,8845,5069,5009,11216,7725,6083,5842,11717,2247,8102,7061,7888,9445,4785,2312,8947,7067,7954,5547,16545,5141,14553,7269,6077,11451,4704,4709,7246,6094,7217,5852,9530,5367,2929,9373,4606,6943,8618,6699,6076,8004,1276,9877,5261,6679,6218,8116,8127,6974,7970,7648,16488,10027,4629,13364,6531,9584,7976,7475,10668,6221,8083,4356,6610,10456
KIAA1147,15468,16119,6332,14318,19979,23319,11005,17555,8487,5113,15627,16103,11235,18152,8745,6657,25887,20376,15829,14565,21921,6080,7682,19855,19801,9359,7231,9338,12791,16140,15301,8936,6502,13911,5433,12957,5424,13727,11653,3772,19171,16186,1102,23785,6723,13370,8155,6583,9970,28813,21971,22997,14373,12298,9682,26396,12944,10914,16930,6861,15602,14158,6566,3252,8440,22029
PNRC2,10748,8322,2968,9812,12102,11802,9448,11574,3321,3490,14595,5607,3151,13432,2024,3025,13415,7160,11180,7254,15646,1685,1647,11518,8552,2820,2828,7202,9066,11239,10948,2724,1578,11123,2068,9993,1666,10448,11520,1119,11438,15112,557,15209,1464,9545,12643,2538,7593,15466,13402,9545,3026,1572,11777,13533,13279,1269,12974,2046,11874,7561,1616,6519,2836,18955
NECTIN1,8539,796,5140,4178,2310,1463,3097,1949,19696,2319,13120,893,6491,5812,965,952,5574,812,4930,6809,4463,12333,22619,2950,1488,13360,5829,8747,9143,4263,4677,3996,10030,2917,2188,8065,5240,4776,3124,1075,4756,14959,1260,3926,2931,9648,15137,9208,4939,3383,4366,1957,1407,4804,7425,3276,8599,9899,3175,3654,16395,1821,10203,4633,7321,9947
MAN1A1,22526,42298,24903,16681,24790,32691,20250,41031,31444,10031,31408,46013,26250,30120,11786,7518,21067,26056,37775,16675,39122,21603,28099,30893,59897,32110,42932,11117,21130,20730,21251,21769,23872,20630,20258,20514,11103,38912,49571,13223,28116,49854,2707,43983,22788,18218,27151,21055,17975,38139,28610,36806,78939,16859,25673,69526,27888,19942,28519,27265,19298,23315,20357,11510,34815,47456
CENPJ,5400,3198,2610,4708,4217,2535,2241,4531,8141,841,6040,2147,5420,5205,2170,976,5436,1998,4517,3135,4814,6301,5313,4277,5114,5108,3939,2990,4856,4097,3731,3899,5398,3533,3382,5196,2039,4523,3448,1379,6340,7654,785,5704,3892,5267,5821,4379,5544,4875,2833,2188,2572,5187,3838,4196,5976,3386,7052,4355,4884,2971,4501,4175,5000,7515
HLA-E,57606,54203,24226,33982,88778,60163,52481,30740,35654,12805,43956,40096,35024,62309,24466,15007,93754,62990,53098,54782,64111,8210,22637,61401,36711,27209,20223,63540,44234,38203,31498,18779,15058,79600,17688,37904,21005,37179,54793,14367,39747,58930,4795,60823,18930,44346,40582,13707,92941,73047,85175,119891,54454,25653,35668,94206,41317,27791,64754,12242,73257,25659,17365,41498,23598,41178
HIST2H4B,14363,771,2777,7627,5530,3037,9033,2275,2372,842,9918,2044,10990,1759,3270,3620,10276,598,1596,8251,9553,31168,10717,9132,1829,18616,8079,6861,10886,1289,7245,29107,9703,2226,2236,31136,12816,4810,21661,4852,4901,1512,4868,1110,1071,21768,10867,10597,1751,1202,11390,6704,5852,11144,6800,4948,9418,21047,1349,10174,13444,2441,9474,4221,1613,1700
TBRG4,5789,2710,5029,3457,4083,4218,3119,4999,11247,1754,4322,1854,6288,5220,4352,769,4823,1892,4903,3853,5282,5654,8756,4145,3023,5772,3088,2279,4985,2962,3729,3710,3776,2945,3547,4876,2669,4843,3094,3981,4978,8539,1145,6401,3873,4786,4852,3463,3318,2461,4947,3158,4789,4592,4170,5406,4777,3687,4190,3744,5514,2945,4049,1865,4930,4915
VWDE,3237,90,354,4659,3690,3074,1980,4047,3554,901,5852,177,1653,1986,4987,837,1604,3164,1874,2037,2277,3855,8535,5357,3539,1589,783,3225,3098,2519,2227,2940,3353,3275,1600,1245,1143,2829,537,52,4428,3639,495,3917,4720,3567,4695,3900,2970,2468,3609,2291,477,2581,4702,5222,4513,2305,1724,4319,3683,4617,3746,71,2395,3390
CTNNA1,9583,7038,7170,6610,7978,9984,7774,3688,15645,1804,5958,3229,11307,9263,7718,3511,9781,7679,6993,8198,13318,4257,10311,7659,3908,15509,2964,2566,7404,7106,8575,8030,15890,6676,4560,8980,6488,5283,6712,2229,3578,5791,1616,7911,5134,8772,9257,7619,7617,8639,11039,7443,8715,10011,4411,13237,5239,11161,4260,10333,11965,6441,8304,4341,10795,7972
HLA-DQB1,1772,2460,167,871,2226,13911,5599,13588,37,1177,1562,10291,8,4266,40,807,18609,907,1071,2399,2992,2661,3499,14271,1324,29,39680,2766,5467,447,7143,4203,2530,10090,44,3644,5192,6767,4439,25,6726,588,1679,6871,8409,3126,1983,5348,3187,4828,16161,12151,30361,8,10350,11797,1940,3137,547,5185,9252,8831,0,1046,4,3516
PARP9,4612,3913,5840,6453,5925,4582,3298,3711,8515,1895,4695,2377,5508,5498,5909,1907,10185,4275,4425,3004,12496,4083,7035,5666,3261,4851,5110,3384,3478,4108,3127,3253,4211,19066,11962,13500,2772,9865,5404,2961,4132,6356,833,5182,7841,3374,9993,3176,6539,5034,4753,5212,4419,13050,3710,5130,4573,3669,6245,4342,8307,3852,4113,2773,4168,7200
PNRC1,21337,26048,29278,21010,35607,29835,42356,32246,22992,10319,23650,14078,22948,54316,29089,8197,23907,21882,38512,29613,40551,14205,16980,35601,31735,24796,25026,18232,19232,26815,26887,20931,17382,32476,14379,10507,14483,22411,25512,22166,27633,16130,4380,37147,15359,22286,10218,19815,11608,45432,50190,37660,37977,18042,22969,49818,32787,18867,25165,32333,14624,32899,17155,11553,24100,28521
DUS1L,6783,3036,5584,4089,3533,2770,4396,3377,11517,1473,4673,2592,5822,3403,4373,871,4624,1907,5373,4115,3953,5795,8680,5295,2973,6054,4133,2346,6373,3132,3715,4682,5048,3859,5220,4788,3074,3854,3376,3547,3770,5365,1052,4757,3074,5569,5030,4839,4497,3846,4109,3455,5139,5432,4124,3797,4298,4512,4212,4011,7294,2472,5463,3095,7365,5343
KCNH2,12369,206,1878,3773,2571,131,1177,2907,18330,805,15723,418,8588,1245,893,695,2289,85,3495,4500,6699,25195,43277,1074,733,20280,2175,1666,8752,2249,4538,3689,14243,2271,1785,7566,6637,1155,2900,967,3376,8375,1927,593,1118,11825,14150,21683,5065,4837,3956,822,150,6870,9568,3193,11008,13269,146,1934,20232,545,17190,4969,8504,15776
SAMD9L,3770,4402,4720,6127,4491,4684,1532,4237,5235,1000,5084,3222,2873,4022,4831,2327,8136,7720,4157,3158,10321,3817,7113,6314,3117,3426,2284,4312,2233,4843,2510,3978,3947,17558,10702,11299,2201,11091,6582,2498,4296,4830,863,7458,8863,2821,6303,1466,5464,5132,4722,7053,6267,9484,3961,5770,3357,3805,3098,4861,7249,3675,2910,2820,2958,8002
ANLN,5104,2452,5728,5223,4728,1551,2267,5322,7494,866,9493,1308,3523,3775,1679,1244,6649,310,4393,4488,5335,8228,6833,4260,3607,6497,4971,3516,5207,6038,5055,4558,5894,2636,5143,7771,3100,4610,5701,2413,4734,8470,655,3287,2523,5745,10121,5363,13151,2563,4117,941,2438,5229,5926,3190,7041,3413,4285,4353,4721,1682,4081,2079,6035,7822
TTF2,7529,4813,6151,7672,6143,5313,3913,6964,10449,1464,9114,2816,7154,6129,4260,1039,8567,3369,9066,5250,8161,8707,9155,8301,4948,8013,6585,4377,8394,6964,4914,5307,7782,5756,5715,9363,3398,5534,7141,3513,7199,9557,725,6510,5320,6906,9227,5736,11575,7381,5757,4115,5545,8902,5682,7306,8005,5068,7436,6599,7957,3582,7035,3566,8024,9268
TNS1,9513,5510,6534,4662,10851,10340,4058,8555,7677,2729,7479,2110,10979,10696,8022,5398,9213,12845,5542,10312,7485,10899,7192,7020,7237,28354,5985,2649,6884,5220,3425,7120,38844,4223,8092,9794,6682,5436,5559,2587,7715,11527,1435,6827,9652,7806,33858,5525,20606,14588,10596,14708,5251,18413,5842,10229,6766,21994,3583,11021,10524,8048,8784,5052,24362,10058
IER2,4677,18779,13841,11506,3095,8205,6355,8159,5126,12899,7731,8939,5210,6369,2810,2970,4914,3883,3783,25421,5931,2756,7702,6791,4071,13914,15711,6314,11301,2822,2254,3542,2246,1972,16767,4157,9900,6609,7157,21365,14454,5655,5982,5507,17727,5447,6168,13216,8572,13800,15692,6752,10150,2226,5645,4917,7231,2565,15169,12613,4350,7718,4129,13673,5672,6246
SMAD5,4846,1891,2972,2037,6509,5008,3084,3039,8888,1494,3360,4164,5016,8961,3150,1442,6185,4558,3804,4243,8253,2941,2229,6049,2299,5802,1221,728,4741,2423,5443,3926,4853,3719,2341,2425,2341,5042,5634,307,2475,3015,590,5653,1385,4844,3902,3337,3709,4382,2757,5039,6946,6837,3165,9453,2805,3766,1287,5766,2059,3774,1920,599,5053,1568
QSOX2,4989,3530,2638,3655,4304,3144,3442,3586,6553,1492,4630,2569,4349,3967,4194,848,4224,2151,4677,2978,3364,5087,6540,5073,3507,5530,4931,2770,5406,2686,3157,3301,5731,4096,3082,3619,1774,3062,2854,2288,4389,5555,671,3678,3916,4865,10524,3807,3112,3566,2862,3734,3767,4293,3575,6006,3790,3543,3992,4651,5320,2483,3980,3192,5601,5051
TCN1,102,9,110,0,34,9,4,14,88,0,56,7,35,6,29,61,47,0,7,106,78,33,48,0,4,289,159,13,12,29,133,21,55,10,46,96,332,5,17,544,1284,23661,34,26,0,99,11,55,0,9,55,4,18,106,11,4,69,179,7,6,496,0,73,32,113,0
IFI6,2264,814,5029,4916,1143,834,2864,1355,2560,2672,1604,1171,3248,1622,1064,582,6304,1581,1880,1081,4983,1464,1839,1563,527,1920,3097,1337,1072,1372,871,1205,833,30197,12597,12673,1552,10004,1500,831,863,3439,549,1623,7925,1072,2102,1057,1263,2083,1587,4223,3179,34617,781,1383,1591,1089,3263,1096,6747,659,1632,4349,1641,2989
RNF125,4984,6661,4619,4879,7053,6297,8723,7791,3574,2364,4906,8110,4719,5634,5213,1179,5747,6863,9268,3340,8601,478,3957,10927,1059,640,7597,5314,4426,4567,5284,3674,2522,8672,3088,835,2294,4667,8090,5041,8786,888,750,10122,6297,581,513,3630,2264,7534,4833,6762,14783,4801,3249,5348,4620,3668,8569,2976,2867,955,3033,823,3710,6373
VPS41,7778,7909,6565,7798,9241,9394,6044,8785,9545,2440,10198,5890,8580,11372,7136,2408,9563,8770,9053,6819,15445,6896,9533,10244,8458,8418,9420,7057,7139,8461,7816,6264,6045,8009,5387,9050,4065,8671,8974,6296,10475,11164,1064,10976,6575,6606,7555,5888,12075,6548,8459,7930,10937,8393,8157,11314,9073,5919,12030,7639,7568,5997,6538,3320,6442,13294
SLFN13,6487,2320,4113,2759,3934,3848,3543,3913,8795,888,5429,3528,4334,4721,3863,1160,4689,469,6299,3401,3896,2854,7969,7333,5060,5161,3194,3647,5421,4521,3879,4209,5029,5016,6258,2291,2732,4574,3355,1711,7743,6281,789,4224,6106,4419,5753,3672,10281,3752,3926,3505,5751,7165,4088,999,3680,2991,2164,4232,6004,2053,4836,660,7090,7289
HLA-DPA1,16215,17995,16220,18453,27435,13215,11689,12395,13348,1267,10847,6011,10922,15068,9762,4941,31592,5889,18943,12607,18756,6401,7666,14641,13615,6853,12811,12876,9565,13091,10502,10923,2491,11264,8952,9034,5561,11611,30022,7358,6308,12026,956,29881,7067,6811,14762,4226,12993,20081,21627,20805,31502,9966,10471,21045,15640,12260,15750,8121,11066,11033,4817,5973,4973,38460
ESPL1,5619,1602,4754,3563,2434,1400,1872,3311,5718,636,5154,969,2290,1294,1182,811,3855,259,3598,3125,1680,5344,5308,3470,1651,5278,2957,1558,4087,2839,2368,3856,4513,2328,5866,3438,2319,3914,3951,2413,2612,4271,781,2868,1214,4272,9786,3523,7639,3158,2499,1000,2413,4791,3460,1938,3145,2879,2745,1738,4591,740,3280,2229,7123,5355
