GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
NPR3,6409,12762,2556,4647,9400,15650,6957,6002,10967,935,6565,10477,9116,6274,10012,1460,10026,6083,6071,9244,5519,3311,7045,7956,9269,4129,6147,2829,6926,6469,6384,5529,3069,6450,4340,4362,3525,4346,8881,6615,7877,4863,1389,12216,5398,8328,4581,5377,3802,15987,15468,15000,15289,5670,7082,9173,7650,2642,4395,6381,4770,4570,4316,8195,4349,4638
Sep.06,28656,28268,17433,29459,20429,22713,27046,23260,27561,7147,24681,11747,29741,29009,17036,4876,19486,25897,31646,17123,33190,16672,25550,24750,19354,20321,18269,11832,21018,18494,18286,19021,13126,19287,12395,17381,10994,16396,23289,13458,19025,16531,2836,29992,20528,17451,16050,12778,18409,31751,27207,23473,48505,19905,17592,51282,21036,11130,19690,16923,18891,14963,14605,12231,17599,31388
SPON1,257,12852,552,166,1435,1126,648,5973,66,179,427,4704,63,112,176,594,128,155,2098,190,2819,100,216,1093,7960,35,7149,644,301,377,662,420,205,236,1773,117,234,1261,3310,30,65,28,90,971,939,191,60,258,176,648,722,1800,9951,181,252,4,111,90,41002,40,56,10,65,194,206,248
TSPAN32,6605,5349,1120,5993,7630,5349,2304,5880,2141,4655,2941,7316,7007,4070,14190,775,5567,8612,2580,5529,6478,3555,8411,5698,5804,5340,6145,3263,8062,4045,2516,6255,6375,2410,2222,3519,1775,1525,3075,3060,9206,8163,767,6244,5490,6741,4739,3688,10943,3435,6505,10387,11351,4703,3132,4201,2930,1845,3884,7680,8912,2991,5987,1438,5685,4461
AC068831.18,5361,1548,1302,3328,3195,1801,2279,3334,6174,445,3706,1077,2706,1173,1102,741,4273,503,3545,2930,1525,6191,3459,2947,2263,5280,4211,1433,2224,2422,3206,3342,4288,2119,3448,2774,2327,1592,4063,1468,2494,5060,453,1979,1586,3633,10680,1926,3642,1423,1450,1175,2076,4109,3156,3114,2706,3479,2270,3109,2247,1358,2605,1580,4094,7106
DDX3Y,9,0,27,15351,0,19406,0,0,12214,4272,0,11417,11083,7,12431,74,20054,0,0,10973,17177,4,18938,26523,7,13063,0,14438,10410,0,0,0,6,0,8839,0,6462,10637,14511,7665,35279,18768,1942,25325,0,13349,58,15303,12,16125,6,8603,0,10973,0,4,0,162,0,17127,11178,10098,12849,0,13575,0
NTNG2,1221,9018,452,4925,2850,527,949,851,409,5483,844,861,1317,14641,425,557,840,516,983,884,1392,1224,2205,1581,573,1298,2076,2950,1334,1008,1057,968,905,885,478,875,306,815,1315,762,16849,17407,398,2007,8697,1681,144,2166,426,1139,659,4519,228,4411,940,341,981,884,2965,4773,2404,6284,2195,1897,1221,325
MT-ATP6,19280,30580,36091,22558,25519,12453,23558,25706,38822,24421,25939,4527,28365,19150,13663,29332,17062,24689,40916,52780,12053,28937,22962,34402,31746,31259,7191,37647,37958,31059,37462,21724,25009,23995,16518,24936,17765,38496,21789,26911,71683,35206,10168,15027,14402,11126,29266,20473,20128,16586,34164,17531,11074,51445,21442,25530,32891,22974,21646,17139,26165,41611,20965,12732,28644,25194
SORL1,23882,61851,36648,46618,51168,53714,45040,89427,33939,27783,38775,54565,45526,101446,24440,12731,51683,71081,56317,44051,75570,18877,22308,68013,88611,30359,109357,37630,27937,46485,40395,33195,10668,42373,38325,45491,15517,59833,49855,50412,41844,31444,4878,80106,41750,39489,11461,30704,17260,42026,61491,86360,80743,15332,33512,71969,43461,12793,72960,57413,15989,60865,15713,16632,25464,79271
TNK2,14829,7693,16923,9416,7640,7221,9108,9443,8982,5175,5152,9466,10458,8058,11806,2479,10319,10502,12427,10321,8364,9188,10048,16735,8653,9703,11781,6003,12831,6876,6194,9931,9674,12580,37749,8092,4827,5891,9295,13172,9250,8667,1401,7447,8672,10689,8833,5920,9111,10399,11053,14653,15746,11405,8521,9290,5549,5927,8318,11379,12650,8017,8939,6821,18541,7451
BTAF1,13794,13119,8296,19755,17788,9695,11529,12547,13756,3126,13511,9572,15422,9425,13472,3163,15738,10016,15282,9877,15666,13344,16861,18655,14928,13186,11812,10393,12764,11227,13405,12691,12179,12791,8268,12783,5174,12424,15042,13415,15979,14171,1784,15816,10614,12755,16269,11277,15104,17009,10977,10785,11940,11582,11279,17498,12066,9070,11761,13948,12317,10218,9927,9947,13673,22672
TRIM22,8263,10261,9161,10783,12313,12079,7056,10582,7429,4632,7563,8725,11117,9564,8714,3143,15253,11952,10205,5723,16483,4697,5615,14706,7954,6594,17300,4948,6164,7286,6602,7142,4058,20420,13314,11770,4592,13959,13161,11376,10642,4998,1183,14760,11056,5930,6317,5155,5136,14097,10513,12753,17026,13803,7381,9647,6163,5079,7346,8154,7826,7819,4727,2984,9525,18965
ZZEF1,17363,13249,15279,13424,13999,13751,14818,14202,8759,3625,14361,8395,14287,14965,11202,4839,17634,11719,18307,16888,15941,13978,13937,18166,16230,16752,18828,5194,14495,13124,11347,14828,13256,12847,16142,14059,8257,16383,15373,20442,17366,11689,2153,21595,10678,14713,17976,12691,24798,20692,15027,15997,18265,16047,13330,14827,12118,13284,10022,13242,16190,11132,12105,6718,19535,17591
PARP14,15779,20355,16590,24959,24757,16109,14777,15437,25685,5842,12358,11492,18893,13153,23552,5491,31082,16646,13996,11269,26774,9594,18731,24535,11617,14026,13118,9567,14205,16115,14099,15247,14638,36073,40083,22069,7479,33711,20400,11649,15182,14680,2369,15135,18048,14300,17146,9539,18538,16089,16806,15290,19195,30002,11397,23578,10530,12893,13185,18753,23404,17830,13893,8814,16009,15974
VAT1,10940,2447,10950,4321,3601,3669,6373,6038,25616,2818,10511,2930,7947,12274,2557,2913,14332,2953,8772,7192,4991,15428,17229,6167,7476,9431,10400,8878,8667,7749,7690,11746,5072,4275,3527,8577,7578,6204,5701,1999,8523,18086,1418,5700,7532,8227,5639,8591,4801,12376,8390,8300,7554,13954,7717,3845,12338,11531,10448,8350,12490,5933,5472,7855,6882,8802
CSF3R,16662,22495,9384,23019,32542,11470,12833,28913,13276,9810,11918,9349,21227,37380,18701,2869,18242,3409,14156,15680,21864,11575,24688,18021,32859,18733,26394,14343,22791,14859,14808,14503,9323,7920,8530,18266,6816,14995,16287,27447,69595,71749,2203,24424,33845,21526,5436,17086,6862,20434,14749,17200,9326,27174,10998,38098,14123,8770,25791,33369,13184,30063,15204,10084,14416,25869
KIF2A,8225,6920,7800,7206,7996,7240,7663,11579,11751,1454,13393,5494,7831,8454,4990,2184,11902,6514,12686,9286,10454,7163,10166,9711,7213,7327,7311,1107,7895,9792,8867,7040,8283,7965,4689,9060,4775,8776,11479,4267,6919,9015,1205,12946,3351,7496,10806,5853,35851,14008,10292,8140,9809,7209,11468,11427,11323,6964,7009,9421,8250,3966,6443,2711,6753,11108
FANCA,9614,5312,6128,7388,5527,4350,4973,5456,8806,1653,6232,2526,6053,4480,4688,1427,6711,1727,6806,6207,5477,7756,7504,5680,3749,7704,5642,2702,8987,4492,4636,4996,6738,4576,6580,7470,3077,7527,5592,3933,7035,8326,1183,6921,4540,8358,9428,6053,7181,5127,5169,3420,5620,7510,6271,5089,4951,3900,4666,5345,8681,3032,7177,4035,9782,8459
MN1,3521,8697,5282,4828,5866,5208,3262,11326,4280,2007,2907,4240,8248,3357,8088,938,3380,9536,3818,4843,16699,1306,3724,4123,12047,3492,14973,8260,2949,3657,3138,2941,1472,2404,3492,2641,1959,4230,8745,7099,6309,2322,590,3667,2617,2839,927,1639,1909,6341,6917,8302,34909,2755,2928,6666,2572,1260,6686,3238,1896,3277,2111,3781,5605,6818
KDM5D,3,0,31,6699,0,9992,0,0,7957,2265,0,5089,10194,0,8568,27,9547,0,0,7508,14075,0,9236,11136,0,9729,0,5937,8049,0,0,0,0,0,16229,0,4279,8077,9485,17730,11954,9860,1541,245,0,8079,62,6797,4,12542,0,8898,0,7760,0,0,0,82,0,9707,8655,8871,8656,0,14367,0
OBSL1,8136,7797,3458,7028,13204,9352,4922,7401,7140,4600,7006,6249,10869,10914,16621,1287,7352,6660,5179,6820,5607,5298,10077,7486,8931,5307,7928,5844,7485,4443,4306,4768,4772,4388,5270,5303,2642,4005,4828,413,5896,3089,1281,7544,6985,8982,4028,5233,7819,11602,7732,10489,11789,3576,5887,13916,6576,3560,8272,8061,7576,5580,7590,4514,6658,7982
TMED3,7218,4666,4930,4802,5925,5100,4226,3856,10789,1362,6508,2892,7724,8652,5461,1428,5644,4299,4605,5466,7425,6723,9887,5025,2315,7284,2752,5043,5815,4302,4756,4146,4729,3021,2889,6000,3129,2987,3581,1742,3971,8058,1499,7599,5646,5391,5615,4600,6082,6844,5823,5644,7749,7702,4760,6829,5441,4623,5936,7355,5465,4478,6139,3224,5444,6513
AHNAK,39781,3785,3488,86159,32836,36129,3836,5187,4116,6518,58871,2465,7910,2792,67934,25142,3708,56469,108209,55085,81679,46199,1852,131549,171076,80501,9634,97094,41254,65484,55778,33373,29315,108841,31123,100718,29560,42800,125928,180575,2688,36185,6553,97435,3519,3417,21756,45329,1359,6199,75347,3199,8078,3761,33797,28238,47208,30105,164576,27703,36136,18924,29790,7413,42868,7258
POLDIP3,8513,6053,7752,6734,5110,5001,7508,5395,8650,2720,11001,3360,12258,6796,3965,2098,6065,3593,7358,3047,12172,3466,13921,4578,6048,13501,10599,4950,3786,7922,7321,8069,6977,4387,5773,8012,7194,8881,8352,5062,8966,7946,1544,8752,5350,5753,10795,5337,9909,10289,4723,6740,11276,4326,7392,7547,6699,3250,4578,7637,7971,4034,5163,5218,9211,13152
LAMB2,5967,3370,2920,2229,283,564,3917,3261,5689,877,1704,461,8906,5247,165,1269,4667,36,2553,4078,1056,1450,4166,4195,1550,4058,611,1321,5133,3538,2124,3473,2096,3112,3875,688,2062,5793,1852,3984,455,8261,692,7383,8071,3748,1980,5009,1774,889,5454,792,53,9146,1895,3761,199,1791,2516,7561,3180,5653,820,3139,4791,3044
TMEM107,5476,2723,2338,5543,2259,3537,4250,8652,1703,2939,4040,6003,2485,9621,937,760,4222,2057,3339,1141,11825,1948,3260,2899,3262,3944,1095,528,1435,3271,3785,2364,3037,2558,1807,2237,3117,2939,2247,438,12219,1987,1670,7252,4184,2060,1809,2496,2964,3369,4163,3394,1728,4368,2393,3790,7122,1208,3975,4226,4204,1791,4558,841,4167,6044
CUX1,13387,18481,16341,21099,11257,10668,14276,20564,16146,7420,13613,11019,16988,25700,17682,6482,16370,8758,18268,15841,14091,16225,14302,14816,14282,14080,15132,18722,20479,11954,10256,10365,9005,11374,17549,15469,6781,10006,15777,15529,16499,18030,3103,13299,9374,12487,15749,17266,23887,16592,15613,20549,21307,20170,15873,15941,13031,13373,13089,20502,21969,16389,17759,5152,13936,23908
CTSS,9989,7444,6613,6630,9486,6716,7506,7435,7594,1600,9277,6787,8890,9519,5572,4023,19250,6302,6022,6518,13676,9314,4734,8007,3614,10534,11794,7919,5140,6081,7771,10414,8458,6060,4954,8844,9001,5081,11485,10439,4269,5888,916,8317,4505,7932,5887,9901,8977,9396,6942,6873,9967,6969,5891,6854,5418,17589,14179,5957,12231,4169,6823,5315,7510,19028
HLA-DMA,7084,6273,4333,6705,8407,6441,5422,4843,3625,711,4314,3885,5214,5037,2956,1810,9142,3952,6809,4822,5867,1989,1873,7338,4871,3560,2948,5271,4710,2948,3967,2891,1367,5603,3138,5022,2654,3852,8124,1924,4514,4252,352,9173,1608,3657,3739,1700,4718,7534,6753,6450,9191,2714,4069,8297,5433,2961,6633,1904,4769,3620,2063,2033,2847,13764
PLD4,5901,9096,9050,8597,3887,2401,3558,5721,2663,991,6040,4719,9633,2983,3857,550,4334,2273,6791,5276,9160,2952,8533,3421,3313,8103,13226,2183,5916,5097,4799,4226,1917,3657,1745,8065,4456,7030,12707,14933,6418,3549,602,7510,1943,5445,1578,4063,1004,4399,6883,3645,6721,2619,3893,4888,3863,2087,5375,4860,1988,2168,2322,1493,8589,18502
MLLT3,4459,5546,2115,4199,9650,15028,4668,4020,10777,1047,6403,4133,5727,5449,12900,1293,8533,15968,4940,5820,5963,5040,6850,6495,4120,3964,1768,1581,5461,5324,5391,3900,4939,4453,3613,4543,2698,3800,7005,2367,11084,6015,1672,12022,4950,4278,5492,3542,5624,19990,13811,14347,15088,5691,4009,7002,8260,3093,184,4874,5167,4320,4612,7210,2766,6880
CORO1C,10199,9477,7784,7324,7261,10212,7134,10461,10075,1508,17040,4523,9600,7986,7531,2314,11704,10703,10656,10924,15101,9778,11438,9903,7131,10851,12190,5496,7735,8250,8302,7094,7835,4008,4160,9212,5713,2864,11173,10193,4367,9956,1807,4926,4022,8196,14009,7893,55526,18896,12036,7721,17771,8510,13109,3477,11482,6755,2510,6142,12925,4326,6745,7090,7450,19103
KIAA1147,15468,16119,6332,14318,19979,23319,11005,17555,8487,5113,15627,16103,11235,18152,8745,6657,25887,20376,15829,14565,21921,6080,7682,19855,19801,9359,7231,9338,12791,16140,15301,8936,6502,13911,5433,12957,5424,13727,11653,3772,19171,16186,1102,23785,6723,13370,8155,6583,9970,28813,21971,22997,14373,12298,9682,26396,12944,10914,16930,6861,15602,14158,6566,3252,8440,22029
PAWR,5463,6976,5995,5688,8632,7014,4105,7248,8324,2741,4292,2989,5061,12046,4347,1145,6634,6676,5828,4150,8308,3520,5051,7431,5072,3418,2291,4718,5572,5952,4895,4664,4421,4847,5950,4394,2088,5175,3700,417,7960,9032,603,5897,8303,3848,4192,4052,5137,9714,4833,4631,5748,5891,4233,8857,5019,2548,2896,7301,4808,6448,4799,1420,3883,6767
KLHL6,12874,16600,12269,9514,15787,15631,4921,10559,16153,3366,11137,8819,15634,16412,15373,3168,13055,21505,10467,12302,15801,8200,11984,11458,11745,11214,12080,6619,11399,10695,9174,11422,11474,9392,12494,8614,5793,7655,12366,11310,11761,10793,1896,14713,9233,11540,9651,9258,19838,21632,13931,15979,18347,10829,11697,15927,11286,6221,9775,13616,11664,11778,12488,9956,12152,12176
PNRC2,10748,8322,2968,9812,12102,11802,9448,11574,3321,3490,14595,5607,3151,13432,2024,3025,13415,7160,11180,7254,15646,1685,1647,11518,8552,2820,2828,7202,9066,11239,10948,2724,1578,11123,2068,9993,1666,10448,11520,1119,11438,15112,557,15209,1464,9545,12643,2538,7593,15466,13402,9545,3026,1572,11777,13533,13279,1269,12974,2046,11874,7561,1616,6519,2836,18955
MAN1A1,22526,42298,24903,16681,24790,32691,20250,41031,31444,10031,31408,46013,26250,30120,11786,7518,21067,26056,37775,16675,39122,21603,28099,30893,59897,32110,42932,11117,21130,20730,21251,21769,23872,20630,20258,20514,11103,38912,49571,13223,28116,49854,2707,43983,22788,18218,27151,21055,17975,38139,28610,36806,78939,16859,25673,69526,27888,19942,28519,27265,19298,23315,20357,11510,34815,47456
CENPJ,5400,3198,2610,4708,4217,2535,2241,4531,8141,841,6040,2147,5420,5205,2170,976,5436,1998,4517,3135,4814,6301,5313,4277,5114,5108,3939,2990,4856,4097,3731,3899,5398,3533,3382,5196,2039,4523,3448,1379,6340,7654,785,5704,3892,5267,5821,4379,5544,4875,2833,2188,2572,5187,3838,4196,5976,3386,7052,4355,4884,2971,4501,4175,5000,7515
HLA-E,57606,54203,24226,33982,88778,60163,52481,30740,35654,12805,43956,40096,35024,62309,24466,15007,93754,62990,53098,54782,64111,8210,22637,61401,36711,27209,20223,63540,44234,38203,31498,18779,15058,79600,17688,37904,21005,37179,54793,14367,39747,58930,4795,60823,18930,44346,40582,13707,92941,73047,85175,119891,54454,25653,35668,94206,41317,27791,64754,12242,73257,25659,17365,41498,23598,41178
RTN3,6839,7631,4894,10710,10401,5730,8108,11657,9247,2684,10162,5350,9609,17064,5716,3612,7583,7056,14061,12233,8028,8958,5134,5855,6130,7458,7816,4668,6209,4487,12248,5726,14413,9962,4131,6087,7832,6259,5031,4830,9978,12809,2083,18491,8157,6826,15399,9423,10056,8819,7842,4454,12321,9190,12465,8069,10628,6713,11851,5800,11404,8064,8747,4506,5183,10716
PIK3C2B,4416,4386,7559,1932,2480,6769,2898,2453,2785,723,2416,3155,6133,1932,6318,1648,3175,6187,4362,3640,4017,1326,1462,5217,5824,2808,7346,2860,3092,3194,2486,3618,1290,2543,2947,2066,2163,5259,5276,7250,2444,1235,505,2846,710,2694,1550,2015,2107,6536,4238,6003,20778,3523,2623,793,2067,1214,7085,2068,2522,1484,1557,1671,7877,2663
TBRG4,5789,2710,5029,3457,4083,4218,3119,4999,11247,1754,4322,1854,6288,5220,4352,769,4823,1892,4903,3853,5282,5654,8756,4145,3023,5772,3088,2279,4985,2962,3729,3710,3776,2945,3547,4876,2669,4843,3094,3981,4978,8539,1145,6401,3873,4786,4852,3463,3318,2461,4947,3158,4789,4592,4170,5406,4777,3687,4190,3744,5514,2945,4049,1865,4930,4915
PDCD6IP,11607,6098,6213,8293,8017,6699,6443,8260,9577,1506,14717,5270,7657,9406,6218,3583,8350,5316,8563,8406,8415,12767,8967,9558,7919,12003,8834,4588,7663,7640,11645,6159,7185,7635,8260,8118,3701,7116,12096,6124,7883,9954,1527,10796,5987,9967,11788,5391,12209,12664,6707,5819,9320,13160,9306,9456,8693,10080,8081,12640,7688,5327,9177,4143,9001,18505
GIGYF1,20944,12311,13499,11616,13655,11811,12600,12465,19832,5810,10923,9018,17086,11134,16571,2616,13344,10597,16041,15201,12547,19071,19589,17875,11698,17430,11420,8744,19453,9472,9653,13392,17281,12248,17987,9295,6698,13975,8158,17806,15535,14154,2025,15390,11252,20343,12717,13923,11187,16548,14088,16414,18442,13101,12337,15646,10278,10971,16991,13172,19117,9477,18031,4770,23927,16426
ZBTB20,6504,6669,4998,7821,9943,16056,8450,6039,7315,359,9155,5651,11213,10397,7684,3083,8320,24112,6252,9873,8749,7501,7064,10151,9535,8831,4263,4074,6733,8115,8066,6584,6791,7748,4415,5487,2657,6104,6094,5469,7112,7262,1344,18787,6436,8815,5738,7136,7660,29584,16861,18614,9876,5218,7992,17723,6228,5594,5739,8672,6985,7047,8102,3105,6416,10213
VWDE,3237,90,354,4659,3690,3074,1980,4047,3554,901,5852,177,1653,1986,4987,837,1604,3164,1874,2037,2277,3855,8535,5357,3539,1589,783,3225,3098,2519,2227,2940,3353,3275,1600,1245,1143,2829,537,52,4428,3639,495,3917,4720,3567,4695,3900,2970,2468,3609,2291,477,2581,4702,5222,4513,2305,1724,4319,3683,4617,3746,71,2395,3390
HLA-DQB1,1772,2460,167,871,2226,13911,5599,13588,37,1177,1562,10291,8,4266,40,807,18609,907,1071,2399,2992,2661,3499,14271,1324,29,39680,2766,5467,447,7143,4203,2530,10090,44,3644,5192,6767,4439,25,6726,588,1679,6871,8409,3126,1983,5348,3187,4828,16161,12151,30361,8,10350,11797,1940,3137,547,5185,9252,8831,0,1046,4,3516
KAT2A,7282,5706,3424,5515,10252,5396,4098,5434,12187,1775,4218,3219,8741,5315,8219,1036,8690,6321,5482,5316,6528,6332,10218,7305,6321,5617,5183,3823,9005,4006,4555,5061,4882,4122,7408,5326,2379,6451,3356,5571,8432,6238,1069,7719,6152,6988,4456,4522,5764,6344,4310,7257,7285,6923,3710,7063,4247,2568,7402,7731,5967,5753,6537,2958,8649,7241
PNRC1,21337,26048,29278,21010,35607,29835,42356,32246,22992,10319,23650,14078,22948,54316,29089,8197,23907,21882,38512,29613,40551,14205,16980,35601,31735,24796,25026,18232,19232,26815,26887,20931,17382,32476,14379,10507,14483,22411,25512,22166,27633,16130,4380,37147,15359,22286,10218,19815,11608,45432,50190,37660,37977,18042,22969,49818,32787,18867,25165,32333,14624,32899,17155,11553,24100,28521
DUS1L,6783,3036,5584,4089,3533,2770,4396,3377,11517,1473,4673,2592,5822,3403,4373,871,4624,1907,5373,4115,3953,5795,8680,5295,2973,6054,4133,2346,6373,3132,3715,4682,5048,3859,5220,4788,3074,3854,3376,3547,3770,5365,1052,4757,3074,5569,5030,4839,4497,3846,4109,3455,5139,5432,4124,3797,4298,4512,4212,4011,7294,2472,5463,3095,7365,5343
UTY,0,0,15,6617,0,9101,0,0,7153,2113,0,4959,8206,0,7081,19,7165,5,4,6378,9403,0,8795,10922,0,8027,0,6866,6813,0,0,0,0,0,6627,0,4122,6844,9090,7549,11139,10008,1417,10147,0,7217,21,6469,4,13314,0,7885,0,6924,0,0,0,84,0,8793,6819,6682,6935,0,6995,0
HSPA1A,14937,6850,601,4203,9699,11944,1919,6096,755,1309,7644,3420,603,21050,249,2739,14155,5956,9124,14838,13251,602,3564,6670,7321,649,606,5810,8895,7685,4530,1037,784,13957,611,19376,471,7933,3247,648,10879,8648,125,8564,823,12404,13169,1063,14639,36736,21685,7472,986,1310,13001,10961,7184,1275,15570,520,14682,10930,863,9480,459,10542
IER2,4677,18779,13841,11506,3095,8205,6355,8159,5126,12899,7731,8939,5210,6369,2810,2970,4914,3883,3783,25421,5931,2756,7702,6791,4071,13914,15711,6314,11301,2822,2254,3542,2246,1972,16767,4157,9900,6609,7157,21365,14454,5655,5982,5507,17727,5447,6168,13216,8572,13800,15692,6752,10150,2226,5645,4917,7231,2565,15169,12613,4350,7718,4129,13673,5672,6246
QSOX2,4989,3530,2638,3655,4304,3144,3442,3586,6553,1492,4630,2569,4349,3967,4194,848,4224,2151,4677,2978,3364,5087,6540,5073,3507,5530,4931,2770,5406,2686,3157,3301,5731,4096,3082,3619,1774,3062,2854,2288,4389,5555,671,3678,3916,4865,10524,3807,3112,3566,2862,3734,3767,4293,3575,6006,3790,3543,3992,4651,5320,2483,3980,3192,5601,5051
TRPS1,5244,4645,6337,5325,11750,14569,6541,11685,7319,2502,8763,3121,3419,12129,17400,2576,7734,12881,9981,6864,11571,5275,5976,10294,10931,4843,8319,6064,4904,5395,5223,5115,5093,9136,7569,4082,3883,6831,4625,6496,7571,5931,1149,12162,11502,4225,4424,3704,4867,18833,12563,9569,16345,6294,7644,20576,7983,5777,3288,11577,7199,9126,4779,5492,4100,9014
TCN1,102,9,110,0,34,9,4,14,88,0,56,7,35,6,29,61,47,0,7,106,78,33,48,0,4,289,159,13,12,29,133,21,55,10,46,96,332,5,17,544,1284,23661,34,26,0,99,11,55,0,9,55,4,18,106,11,4,69,179,7,6,496,0,73,32,113,0
