GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
PCGF5,6327,3509,5464,6510,7873,5530,6306,4392,10305,1394,9554,3596,5400,7541,4282,1911,8449,5372,8697,4286,12695,6391,8596,8142,3251,7568,4291,2359,5279,6114,5570,5173,10610,6900,4572,9403,3513,4902,4576,1591,5110,7368,800,6375,4429,5134,11512,5108,11110,8621,5954,4789,5491,8009,7725,8868,6420,7149,6469,6839,6909,4506,6162,2036,10033,8729
HIST1H4L,16823,3068,28017,5053,3527,1903,4868,5947,17922,246,15008,873,13364,5988,3290,1257,5976,1059,8933,8500,8828,17935,16014,5582,3088,18081,3201,1241,9718,5376,7931,14689,10983,1828,10651,8797,12549,3244,9725,2686,4882,13666,994,5459,2596,11367,16951,10803,12286,4664,15838,2914,5966,3702,10502,4993,12714,9295,3361,4650,16324,1527,11372,2599,15228,14717
Sep.06,28656,28268,17433,29459,20429,22713,27046,23260,27561,7147,24681,11747,29741,29009,17036,4876,19486,25897,31646,17123,33190,16672,25550,24750,19354,20321,18269,11832,21018,18494,18286,19021,13126,19287,12395,17381,10994,16396,23289,13458,19025,16531,2836,29992,20528,17451,16050,12778,18409,31751,27207,23473,48505,19905,17592,51282,21036,11130,19690,16923,18891,14963,14605,12231,17599,31388
SPON1,257,12852,552,166,1435,1126,648,5973,66,179,427,4704,63,112,176,594,128,155,2098,190,2819,100,216,1093,7960,35,7149,644,301,377,662,420,205,236,1773,117,234,1261,3310,30,65,28,90,971,939,191,60,258,176,648,722,1800,9951,181,252,4,111,90,41002,40,56,10,65,194,206,248
LDHB,44182,26372,40280,38212,40759,35284,41656,30161,63514,9468,58156,23111,55107,41395,25823,7945,47969,22123,56420,33844,53725,38248,64488,46766,20561,42348,30102,17880,42701,40512,48789,30758,36118,40246,19319,52646,27314,54006,44858,11219,31740,59206,5566,82727,19043,33178,46820,33208,50198,45874,41262,30303,35807,39026,38270,38481,49189,33963,38072,38620,46291,22251,37649,19598,40236,48187
TSPAN32,6605,5349,1120,5993,7630,5349,2304,5880,2141,4655,2941,7316,7007,4070,14190,775,5567,8612,2580,5529,6478,3555,8411,5698,5804,5340,6145,3263,8062,4045,2516,6255,6375,2410,2222,3519,1775,1525,3075,3060,9206,8163,767,6244,5490,6741,4739,3688,10943,3435,6505,10387,11351,4703,3132,4201,2930,1845,3884,7680,8912,2991,5987,1438,5685,4461
AC068831.18,5361,1548,1302,3328,3195,1801,2279,3334,6174,445,3706,1077,2706,1173,1102,741,4273,503,3545,2930,1525,6191,3459,2947,2263,5280,4211,1433,2224,2422,3206,3342,4288,2119,3448,2774,2327,1592,4063,1468,2494,5060,453,1979,1586,3633,10680,1926,3642,1423,1450,1175,2076,4109,3156,3114,2706,3479,2270,3109,2247,1358,2605,1580,4094,7106
HIST1H2AK,10065,1368,12119,3900,4382,3071,10674,3889,11301,661,8325,1102,7923,6181,3384,828,6106,1190,9795,4129,5805,5504,8156,6537,4313,12105,2375,1209,7376,4471,5899,6528,4728,6575,6468,5689,9040,2951,4001,1109,5657,9565,1639,4716,3850,4846,7363,8283,6050,2186,5247,3893,4152,4407,3314,3632,10769,5530,2131,3654,10489,855,7007,1486,9644,7508
EID1,10051,5043,12896,9700,11457,11093,12209,8438,17491,2299,15585,6009,11125,11616,9530,2701,14702,5624,14269,9553,16249,10209,20742,14198,7146,10033,7983,6203,11187,10264,11210,10062,7495,13241,7252,7595,5953,9752,11892,5072,5252,7357,1694,15850,7144,10243,9639,9021,17341,12964,13627,8137,14539,9330,10564,10906,12547,7373,5949,8784,10487,5217,7288,4791,9580,11701
NTNG2,1221,9018,452,4925,2850,527,949,851,409,5483,844,861,1317,14641,425,557,840,516,983,884,1392,1224,2205,1581,573,1298,2076,2950,1334,1008,1057,968,905,885,478,875,306,815,1315,762,16849,17407,398,2007,8697,1681,144,2166,426,1139,659,4519,228,4411,940,341,981,884,2965,4773,2404,6284,2195,1897,1221,325
PPIA,48650,23104,50565,32520,35701,24313,38974,28919,85510,6974,57025,14333,49401,40974,18911,9038,45888,13125,56053,31766,49992,50786,76375,39160,23192,54759,25102,17602,39871,31402,39870,34719,43570,35445,29999,49774,29203,37456,37361,14315,28164,55464,5683,48760,21654,40299,45527,36947,46235,23660,38507,20210,45431,50362,37783,29097,46386,45652,39099,30661,49168,17259,42968,11651,45898,58937
SORL1,23882,61851,36648,46618,51168,53714,45040,89427,33939,27783,38775,54565,45526,101446,24440,12731,51683,71081,56317,44051,75570,18877,22308,68013,88611,30359,109357,37630,27937,46485,40395,33195,10668,42373,38325,45491,15517,59833,49855,50412,41844,31444,4878,80106,41750,39489,11461,30704,17260,42026,61491,86360,80743,15332,33512,71969,43461,12793,72960,57413,15989,60865,15713,16632,25464,79271
KIAA1683,1914,2400,1417,2047,792,1773,5307,1242,494,357,1339,855,1138,5972,1443,1237,1559,2835,11388,6857,3759,1494,1095,11593,5094,1180,790,5088,1669,1212,1674,1690,867,7389,3923,1245,852,1598,2120,4276,1693,521,523,2554,3198,2834,570,1097,2569,9308,1906,3553,4338,913,1846,2020,919,1027,1059,1057,1329,2257,1594,3782,2365,1291
TNK2,14829,7693,16923,9416,7640,7221,9108,9443,8982,5175,5152,9466,10458,8058,11806,2479,10319,10502,12427,10321,8364,9188,10048,16735,8653,9703,11781,6003,12831,6876,6194,9931,9674,12580,37749,8092,4827,5891,9295,13172,9250,8667,1401,7447,8672,10689,8833,5920,9111,10399,11053,14653,15746,11405,8521,9290,5549,5927,8318,11379,12650,8017,8939,6821,18541,7451
TRIM22,8263,10261,9161,10783,12313,12079,7056,10582,7429,4632,7563,8725,11117,9564,8714,3143,15253,11952,10205,5723,16483,4697,5615,14706,7954,6594,17300,4948,6164,7286,6602,7142,4058,20420,13314,11770,4592,13959,13161,11376,10642,4998,1183,14760,11056,5930,6317,5155,5136,14097,10513,12753,17026,13803,7381,9647,6163,5079,7346,8154,7826,7819,4727,2984,9525,18965
YWHAE,20055,10798,19828,16796,17174,15977,21351,14400,14385,5922,26608,7456,18069,18516,10093,6393,22386,8382,27880,16760,23435,15421,26123,22485,12078,20902,15457,6022,20978,18450,18416,15224,12313,21773,10779,21414,10267,22776,17354,7074,19698,11927,3008,23283,8536,16831,20930,13527,23979,22721,19742,10719,15203,14834,20884,16017,21861,14983,11997,11874,21718,8164,12200,5987,14516,26875
CBX2,9862,8334,9852,6099,5863,8156,3275,8466,4686,2588,6245,4396,13037,12911,8591,1488,7156,10025,5239,7280,11793,5915,8852,7025,5958,9486,9131,3343,9058,5872,5229,7767,5346,3342,7451,8582,4874,5211,6415,2981,9456,8173,1079,9732,7318,7877,4925,5192,3624,10522,9806,14727,14399,7230,6557,10643,6364,3880,3796,9069,7907,6058,7641,5380,9906,9526
CD38,14532,5662,9997,10702,10254,1705,10360,10667,13300,6008,17385,5536,10116,12668,998,2803,14502,604,19695,8477,7070,9702,22048,13383,8347,11115,17229,3949,12223,13024,14578,12362,8733,19409,9230,9942,5577,14698,15005,1748,6177,10716,1504,16897,7065,11526,11300,6957,11463,5343,6317,3309,2954,17844,10348,21685,9400,12727,7169,8457,10244,5782,9032,3429,11182,8489
FNBP1,21167,19975,24571,17196,22346,18845,21107,20857,31044,4569,17951,10787,21419,21852,23952,4844,22340,20793,27944,19487,21012,14034,16960,23118,23195,18728,13909,10788,18783,17683,16978,15301,11659,19794,16094,15875,11447,18521,27910,18662,20644,13663,2110,21002,13834,17140,9211,13393,11132,25941,22069,25252,32666,19478,14813,24183,21027,15489,23591,16862,16525,14672,13571,11900,20553,24532
PARP14,15779,20355,16590,24959,24757,16109,14777,15437,25685,5842,12358,11492,18893,13153,23552,5491,31082,16646,13996,11269,26774,9594,18731,24535,11617,14026,13118,9567,14205,16115,14099,15247,14638,36073,40083,22069,7479,33711,20400,11649,15182,14680,2369,15135,18048,14300,17146,9539,18538,16089,16806,15290,19195,30002,11397,23578,10530,12893,13185,18753,23404,17830,13893,8814,16009,15974
FANCA,9614,5312,6128,7388,5527,4350,4973,5456,8806,1653,6232,2526,6053,4480,4688,1427,6711,1727,6806,6207,5477,7756,7504,5680,3749,7704,5642,2702,8987,4492,4636,4996,6738,4576,6580,7470,3077,7527,5592,3933,7035,8326,1183,6921,4540,8358,9428,6053,7181,5127,5169,3420,5620,7510,6271,5089,4951,3900,4666,5345,8681,3032,7177,4035,9782,8459
KDM5D,3,0,31,6699,0,9992,0,0,7957,2265,0,5089,10194,0,8568,27,9547,0,0,7508,14075,0,9236,11136,0,9729,0,5937,8049,0,0,0,0,0,16229,0,4279,8077,9485,17730,11954,9860,1541,245,0,8079,62,6797,4,12542,0,8898,0,7760,0,0,0,82,0,9707,8655,8871,8656,0,14367,0
FOXN3,14990,13761,13394,9388,10895,13547,16223,14828,17572,922,16180,7686,14171,16241,12360,3524,14974,14650,20149,14032,22079,11289,23205,17352,13929,13856,14558,5009,10915,11219,13717,9426,9740,14345,9738,11317,7615,11312,14687,12718,15547,13973,1672,15831,8824,10893,9651,9194,8575,17736,13347,16104,17629,12089,12390,16460,12897,9101,14011,10624,12540,8718,9974,9187,14660,19054
AHCYL1,9180,5556,5789,6751,4857,6334,7108,7604,7392,1497,11824,3069,8248,9329,4108,1795,10564,5032,6481,4765,4198,5845,14077,4991,4070,10251,6734,4947,6189,4696,5406,6458,7549,4792,3774,5929,5387,5503,5391,2118,7948,6522,1439,5408,3155,5012,5670,7882,9893,6879,5727,3917,7209,7599,5516,5806,6166,7060,5467,6090,10592,3805,5247,5149,7841,6558
TSPYL1,13901,7079,14238,10409,18210,17792,17625,15009,15379,5732,16721,7054,14548,19253,9023,4242,15564,7438,17837,9095,17113,12193,18545,16030,14431,14549,13549,10645,9553,12261,11700,11136,11622,14484,7377,11291,8099,9747,13103,6843,17427,12131,2290,22220,11849,10988,10390,13202,16108,17458,20981,13630,19608,11812,10433,17200,16707,12472,14215,14009,14027,8405,10983,7844,12850,17281
AHNAK,39781,3785,3488,86159,32836,36129,3836,5187,4116,6518,58871,2465,7910,2792,67934,25142,3708,56469,108209,55085,81679,46199,1852,131549,171076,80501,9634,97094,41254,65484,55778,33373,29315,108841,31123,100718,29560,42800,125928,180575,2688,36185,6553,97435,3519,3417,21756,45329,1359,6199,75347,3199,8078,3761,33797,28238,47208,30105,164576,27703,36136,18924,29790,7413,42868,7258
LAMB2,5967,3370,2920,2229,283,564,3917,3261,5689,877,1704,461,8906,5247,165,1269,4667,36,2553,4078,1056,1450,4166,4195,1550,4058,611,1321,5133,3538,2124,3473,2096,3112,3875,688,2062,5793,1852,3984,455,8261,692,7383,8071,3748,1980,5009,1774,889,5454,792,53,9146,1895,3761,199,1791,2516,7561,3180,5653,820,3139,4791,3044
TMEM107,5476,2723,2338,5543,2259,3537,4250,8652,1703,2939,4040,6003,2485,9621,937,760,4222,2057,3339,1141,11825,1948,3260,2899,3262,3944,1095,528,1435,3271,3785,2364,3037,2558,1807,2237,3117,2939,2247,438,12219,1987,1670,7252,4184,2060,1809,2496,2964,3369,4163,3394,1728,4368,2393,3790,7122,1208,3975,4226,4204,1791,4558,841,4167,6044
HLA-DMA,7084,6273,4333,6705,8407,6441,5422,4843,3625,711,4314,3885,5214,5037,2956,1810,9142,3952,6809,4822,5867,1989,1873,7338,4871,3560,2948,5271,4710,2948,3967,2891,1367,5603,3138,5022,2654,3852,8124,1924,4514,4252,352,9173,1608,3657,3739,1700,4718,7534,6753,6450,9191,2714,4069,8297,5433,2961,6633,1904,4769,3620,2063,2033,2847,13764
PLD4,5901,9096,9050,8597,3887,2401,3558,5721,2663,991,6040,4719,9633,2983,3857,550,4334,2273,6791,5276,9160,2952,8533,3421,3313,8103,13226,2183,5916,5097,4799,4226,1917,3657,1745,8065,4456,7030,12707,14933,6418,3549,602,7510,1943,5445,1578,4063,1004,4399,6883,3645,6721,2619,3893,4888,3863,2087,5375,4860,1988,2168,2322,1493,8589,18502
MRE11A,6045,6732,7058,8986,8894,7579,6549,8372,9571,3554,9849,2894,7205,8526,5940,1940,8637,5568,9113,6339,10968,8123,9450,10964,8205,8956,10936,5670,8907,7709,8833,6504,7312,7876,5131,7446,3167,8432,8522,5078,9958,8799,511,11654,6178,6853,8684,6886,8477,5406,7143,6402,7618,3519,7076,8961,8019,4015,6214,8718,6722,5966,6699,4796,6387,9478
HIST1H4D,30294,4807,48931,13226,10486,5328,13457,9357,41778,1469,25147,3935,18976,11367,6507,2418,20020,2067,22425,13398,21792,32605,30230,12555,4760,32119,9312,3620,16623,16475,16397,18513,27665,9365,22326,23607,22209,10418,13981,4677,8582,22192,2750,12911,5647,15524,30372,15370,23646,7699,21787,3705,9263,20575,16670,7668,21546,21017,7578,8733,28908,2426,19918,6592,29413,20820
ABLIM1,10772,9642,12215,6723,10026,18341,13795,10668,20066,1206,10444,7261,11425,11037,15432,3990,10464,13373,15406,10884,11940,5416,12402,15849,12331,7006,15232,5527,8618,9095,10802,8344,6754,10218,10121,5652,5480,9757,9306,3036,8863,8657,1313,17557,6673,9516,5950,8100,13191,19174,15777,21189,29597,10914,10651,12299,9744,4757,800,6015,7601,2260,6055,10705,7299,5473
KIAA1147,15468,16119,6332,14318,19979,23319,11005,17555,8487,5113,15627,16103,11235,18152,8745,6657,25887,20376,15829,14565,21921,6080,7682,19855,19801,9359,7231,9338,12791,16140,15301,8936,6502,13911,5433,12957,5424,13727,11653,3772,19171,16186,1102,23785,6723,13370,8155,6583,9970,28813,21971,22997,14373,12298,9682,26396,12944,10914,16930,6861,15602,14158,6566,3252,8440,22029
C11orf58,10066,7915,9437,7751,12544,10902,10040,8014,15035,5203,15439,7425,8565,10154,8024,3384,11054,9150,13685,5287,12964,7513,12154,16233,9006,9658,15820,6579,7339,9999,11787,7331,10055,12377,6059,12094,5065,8019,11988,6780,11409,10717,1837,12028,7368,6868,11774,6527,12773,12182,10376,9030,9969,8141,10311,10640,9527,8577,8706,10771,11111,5979,8334,5935,8673,16545
MAN1A1,22526,42298,24903,16681,24790,32691,20250,41031,31444,10031,31408,46013,26250,30120,11786,7518,21067,26056,37775,16675,39122,21603,28099,30893,59897,32110,42932,11117,21130,20730,21251,21769,23872,20630,20258,20514,11103,38912,49571,13223,28116,49854,2707,43983,22788,18218,27151,21055,17975,38139,28610,36806,78939,16859,25673,69526,27888,19942,28519,27265,19298,23315,20357,11510,34815,47456
HLA-E,57606,54203,24226,33982,88778,60163,52481,30740,35654,12805,43956,40096,35024,62309,24466,15007,93754,62990,53098,54782,64111,8210,22637,61401,36711,27209,20223,63540,44234,38203,31498,18779,15058,79600,17688,37904,21005,37179,54793,14367,39747,58930,4795,60823,18930,44346,40582,13707,92941,73047,85175,119891,54454,25653,35668,94206,41317,27791,64754,12242,73257,25659,17365,41498,23598,41178
RTN3,6839,7631,4894,10710,10401,5730,8108,11657,9247,2684,10162,5350,9609,17064,5716,3612,7583,7056,14061,12233,8028,8958,5134,5855,6130,7458,7816,4668,6209,4487,12248,5726,14413,9962,4131,6087,7832,6259,5031,4830,9978,12809,2083,18491,8157,6826,15399,9423,10056,8819,7842,4454,12321,9190,12465,8069,10628,6713,11851,5800,11404,8064,8747,4506,5183,10716
TBRG4,5789,2710,5029,3457,4083,4218,3119,4999,11247,1754,4322,1854,6288,5220,4352,769,4823,1892,4903,3853,5282,5654,8756,4145,3023,5772,3088,2279,4985,2962,3729,3710,3776,2945,3547,4876,2669,4843,3094,3981,4978,8539,1145,6401,3873,4786,4852,3463,3318,2461,4947,3158,4789,4592,4170,5406,4777,3687,4190,3744,5514,2945,4049,1865,4930,4915
VWDE,3237,90,354,4659,3690,3074,1980,4047,3554,901,5852,177,1653,1986,4987,837,1604,3164,1874,2037,2277,3855,8535,5357,3539,1589,783,3225,3098,2519,2227,2940,3353,3275,1600,1245,1143,2829,537,52,4428,3639,495,3917,4720,3567,4695,3900,2970,2468,3609,2291,477,2581,4702,5222,4513,2305,1724,4319,3683,4617,3746,71,2395,3390
HLA-DQB1,1772,2460,167,871,2226,13911,5599,13588,37,1177,1562,10291,8,4266,40,807,18609,907,1071,2399,2992,2661,3499,14271,1324,29,39680,2766,5467,447,7143,4203,2530,10090,44,3644,5192,6767,4439,25,6726,588,1679,6871,8409,3126,1983,5348,3187,4828,16161,12151,30361,8,10350,11797,1940,3137,547,5185,9252,8831,0,1046,4,3516
UBE2L6,8414,4369,11329,6345,7964,5422,6043,4586,17243,2293,7269,2361,10460,6758,7567,1677,11565,4678,7966,4836,10356,5884,12928,6715,2823,9838,7371,2830,6286,5428,4805,5749,5895,12572,8320,10996,5416,8698,6993,2707,4238,6966,1168,10017,5916,6208,9565,5502,6304,6465,8001,7130,11445,9846,5721,7261,7032,7026,5668,4482,11353,3079,6086,4519,6757,9127
PARP9,4612,3913,5840,6453,5925,4582,3298,3711,8515,1895,4695,2377,5508,5498,5909,1907,10185,4275,4425,3004,12496,4083,7035,5666,3261,4851,5110,3384,3478,4108,3127,3253,4211,19066,11962,13500,2772,9865,5404,2961,4132,6356,833,5182,7841,3374,9993,3176,6539,5034,4753,5212,4419,13050,3710,5130,4573,3669,6245,4342,8307,3852,4113,2773,4168,7200
PNRC1,21337,26048,29278,21010,35607,29835,42356,32246,22992,10319,23650,14078,22948,54316,29089,8197,23907,21882,38512,29613,40551,14205,16980,35601,31735,24796,25026,18232,19232,26815,26887,20931,17382,32476,14379,10507,14483,22411,25512,22166,27633,16130,4380,37147,15359,22286,10218,19815,11608,45432,50190,37660,37977,18042,22969,49818,32787,18867,25165,32333,14624,32899,17155,11553,24100,28521
DUS1L,6783,3036,5584,4089,3533,2770,4396,3377,11517,1473,4673,2592,5822,3403,4373,871,4624,1907,5373,4115,3953,5795,8680,5295,2973,6054,4133,2346,6373,3132,3715,4682,5048,3859,5220,4788,3074,3854,3376,3547,3770,5365,1052,4757,3074,5569,5030,4839,4497,3846,4109,3455,5139,5432,4124,3797,4298,4512,4212,4011,7294,2472,5463,3095,7365,5343
PPIP5K2,14325,12372,9965,14620,15947,11295,10807,19583,21566,2464,9111,7795,14581,17242,11886,3819,14160,11111,12691,12095,19316,10399,29412,17346,17396,13130,13589,6544,10431,16461,16910,12255,15873,12587,8681,12853,6663,13576,17676,8275,12835,13355,1534,22729,11399,13648,10109,10894,9288,12632,12048,12584,14251,16354,8004,19324,8751,11632,8166,14884,7276,11090,10159,7106,12461,12842
UTY,0,0,15,6617,0,9101,0,0,7153,2113,0,4959,8206,0,7081,19,7165,5,4,6378,9403,0,8795,10922,0,8027,0,6866,6813,0,0,0,0,0,6627,0,4122,6844,9090,7549,11139,10008,1417,10147,0,7217,21,6469,4,13314,0,7885,0,6924,0,0,0,84,0,8793,6819,6682,6935,0,6995,0
SAMD9L,3770,4402,4720,6127,4491,4684,1532,4237,5235,1000,5084,3222,2873,4022,4831,2327,8136,7720,4157,3158,10321,3817,7113,6314,3117,3426,2284,4312,2233,4843,2510,3978,3947,17558,10702,11299,2201,11091,6582,2498,4296,4830,863,7458,8863,2821,6303,1466,5464,5132,4722,7053,6267,9484,3961,5770,3357,3805,3098,4861,7249,3675,2910,2820,2958,8002
HIST1H2BH,24687,4791,41653,12416,10718,4577,16039,9552,35485,498,26453,1741,14630,7905,3716,2914,17017,1440,24771,12841,17713,17458,16791,12962,6139,22833,5628,5117,14990,16143,13683,19511,12872,11371,22865,19432,16454,7833,16951,3365,10691,26892,2686,8667,3325,15147,27061,18795,23674,7632,17516,3939,9667,11311,11613,8164,25932,13429,5348,7287,21705,2342,17901,6838,24961,25468
IER2,4677,18779,13841,11506,3095,8205,6355,8159,5126,12899,7731,8939,5210,6369,2810,2970,4914,3883,3783,25421,5931,2756,7702,6791,4071,13914,15711,6314,11301,2822,2254,3542,2246,1972,16767,4157,9900,6609,7157,21365,14454,5655,5982,5507,17727,5447,6168,13216,8572,13800,15692,6752,10150,2226,5645,4917,7231,2565,15169,12613,4350,7718,4129,13673,5672,6246
UBB,38392,18144,43073,25714,33728,27867,41035,29246,39855,6350,43544,16915,46642,40235,18473,9544,38652,15394,48766,26719,43371,29426,50433,33730,20079,48380,36492,13809,29199,31950,28538,32201,54023,38881,30319,48237,25357,26193,25525,13652,24784,42356,5634,39021,17535,27225,44807,30242,31319,37933,37526,30536,49477,36905,30471,35157,35958,34926,33288,29259,40093,13616,27942,16075,44037,42708
SMAD5,4846,1891,2972,2037,6509,5008,3084,3039,8888,1494,3360,4164,5016,8961,3150,1442,6185,4558,3804,4243,8253,2941,2229,6049,2299,5802,1221,728,4741,2423,5443,3926,4853,3719,2341,2425,2341,5042,5634,307,2475,3015,590,5653,1385,4844,3902,3337,3709,4382,2757,5039,6946,6837,3165,9453,2805,3766,1287,5766,2059,3774,1920,599,5053,1568
QSOX2,4989,3530,2638,3655,4304,3144,3442,3586,6553,1492,4630,2569,4349,3967,4194,848,4224,2151,4677,2978,3364,5087,6540,5073,3507,5530,4931,2770,5406,2686,3157,3301,5731,4096,3082,3619,1774,3062,2854,2288,4389,5555,671,3678,3916,4865,10524,3807,3112,3566,2862,3734,3767,4293,3575,6006,3790,3543,3992,4651,5320,2483,3980,3192,5601,5051
TCN1,102,9,110,0,34,9,4,14,88,0,56,7,35,6,29,61,47,0,7,106,78,33,48,0,4,289,159,13,12,29,133,21,55,10,46,96,332,5,17,544,1284,23661,34,26,0,99,11,55,0,9,55,4,18,106,11,4,69,179,7,6,496,0,73,32,113,0
IFI6,2264,814,5029,4916,1143,834,2864,1355,2560,2672,1604,1171,3248,1622,1064,582,6304,1581,1880,1081,4983,1464,1839,1563,527,1920,3097,1337,1072,1372,871,1205,833,30197,12597,12673,1552,10004,1500,831,863,3439,549,1623,7925,1072,2102,1057,1263,2083,1587,4223,3179,34617,781,1383,1591,1089,3263,1096,6747,659,1632,4349,1641,2989
VPS41,7778,7909,6565,7798,9241,9394,6044,8785,9545,2440,10198,5890,8580,11372,7136,2408,9563,8770,9053,6819,15445,6896,9533,10244,8458,8418,9420,7057,7139,8461,7816,6264,6045,8009,5387,9050,4065,8671,8974,6296,10475,11164,1064,10976,6575,6606,7555,5888,12075,6548,8459,7930,10937,8393,8157,11314,9073,5919,12030,7639,7568,5997,6538,3320,6442,13294
