GENE_ID,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
ENSG00000154027,AK5,2.551209133342604,5.4717237142170525,3.328477304942941,4.053093575790218,5.2559499077679925,4.846711391928965,4.587169167837163,2.9593846566082123,5.727046605529301,4.348174111681888,3.7368397867003837,7.107741705960989,6.492284034532897,1.8659011569473238,4.310779069685823,5.549659868452245,1.8609252313932363,6.8381304963370955,4.194324802003026,4.310589475154522,4.321287943806478,3.527655752271332,2.8329142079541496,3.737069187317761,5.189715242074195,5.2260369618954465,2.8981061996810187,5.20905175148432,5.186499280406724,4.28387516656754,3.3594292738745732,0.637873490671909,3.7995747241830826,5.565437367932693,3.20656469415853,3.8161754367908323,8.058742487900734,5.710800205500186,3.8065835694516723,5.231421886029872,4.670293484460778,4.7093553605958,6.5929758321872445,1.7853946050834117,10.080320484650107,3.0384645259532355,4.163653640224909,1.5163542850103013,3.570227924128105,4.725291430169288,6.366377156535468,2.8333535696507197,3.946380207342167,3.1047230964561963,0.0,4.689664849551522,4.620367797846642,2.5408869214733416,4.162158953667147,2.6923620846577103,3.461584245480548,2.8678947675921114,5.105440222754163,0.5164762076304399,3.458577892215785,2.977314241298091
ENSG00000124772,CPNE5,4.400550661068331,5.716622036867439,2.591027602359772,3.6495980658020972,4.361348777395515,3.925817312037987,4.261429246843343,5.325317415460156,4.044966972862575,4.02028954532257,4.970674798460311,3.417052623367374,4.967417751357672,4.395472625577957,2.648837882467738,2.815757892012999,2.388117647165445,3.1025733327623812,3.8636573211298018,5.136925257235227,5.151842579574076,4.292227217970609,5.673042149992364,2.483507558781436,5.141229129152158,3.879661419632467,4.471675631514292,3.986207870640344,4.6261806872625755,4.048422550984742,2.5975870229526032,3.49654251427397,5.22107153865951,5.938395898543485,5.234803533803702,3.2584434376833697,5.217001244854792,3.1236041876098373,3.3500657966442104,3.7059267397344295,4.728272715518979,4.865245679841024,6.4105877547351175,4.396874931296258,3.502632697826564,5.583414382318009,4.233623652059406,3.489761035059328,6.67915360672487,4.3367064242853095,5.836683242440098,9.077197967334051,4.344165166089785,2.7196731033141712,2.661129688615818,6.191940555345468,5.69881537718745,4.997565590816966,3.6440015354675577,4.004777661482951,2.0980296369327567,4.241504679070076,3.2203437793194443,7.4492408860016495,4.500572412512082,5.61842401148764
ENSG00000187498,COL4A1,2.8230495153871242,3.7497409142487603,1.2521438652751928,2.678055958944781,3.305706687596039,4.495452857296011,4.624310740690559,4.365101674772051,1.3026618602047533,4.886710193964038,5.163024395821378,5.414343414383494,2.742268533724178,5.914150310143767,2.924009320653468,5.740734196440698,2.4498634739004714,5.189386020595809,7.247962825171561,3.402745237764943,3.0190537872695513,4.956104601378852,5.364029429385728,5.901704534016751,4.1185328113046165,2.900245437797351,7.4094668892995905,1.6313624516520246,3.8328028442300117,3.0418228124825615,2.277896198142815,5.075247133022131,5.719698610931037,9.886473917364338,4.072098015740717,4.580700306611708,3.0424371464158537,4.102993548920848,4.431866962409331,2.885865930202105,5.696655505204056,5.973537410947726,7.536833384550392,3.495431020085759,0.0,8.656878983387424,2.386943641103784,3.631874721159822,1.5946498529578386,4.208542314832362,3.2084608243860706,5.902603787718212,3.5997524018666125,3.826755840823234,0.0,3.8534363055704013,10.617701399165917,0.5919783333107539,2.75502208201083,0.5320845146074696,2.667575759613918,5.774702781877761,3.370423030190619,3.1524613942427413,5.26131706357819,6.668048682792527
ENSG00000183813,CCR4,4.614477615032068,6.598735683003741,4.104883336766887,3.0874461655150314,4.426405335096142,3.6679859174847405,2.952079563259625,5.497533281676588,3.4394578000062954,6.520821071738779,5.664916203352757,2.131216687050946,4.677744205472972,5.2752088438779365,3.670087065777869,5.435836350642415,3.8811055516164457,3.2230757662534435,4.205646010844123,6.103371121388653,5.733217929577977,3.9852580302733154,6.637476078736122,3.5557794076342115,2.3361239080418397,5.118813736746244,5.040961418680091,3.231465799628282,5.58905514543794,5.235168638253248,4.278459810625504,2.8311421083563806,4.639489853037662,5.390849346128118,5.70213133667646,3.3431973720967822,5.870925409667338,3.8814274362441954,5.200297059091806,2.2225728885230915,4.75242497682074,5.224630803867732,5.85009746853539,4.11388236134953,2.011822589454607,6.309876026959967,5.194760938262404,1.7337189744965853,6.249040394973895,5.24223629264346,4.947841301117641,9.244208208791683,3.5891237729969534,4.499283962144133,3.8392747260478552,4.689664849551522,4.613885781108117,4.286651860615437,4.014422338468459,3.5489800645463556,4.25800503857939,4.764703860827113,5.272745535753261,4.58241815455934,4.012190983015252,3.6820974357071763
ENSG00000134871,COL4A2,4.489962534186767,4.900724330215107,1.0913189173779467,3.3001067440976626,4.465624599635268,4.502066210114742,4.669432163152187,5.109632359502333,1.7246625581557822,5.011433754066574,5.76897168468005,5.644507662672034,3.582064297075713,6.438829068492649,2.011202502487563,5.599852801976063,3.344287774847561,5.368040187617387,7.510099521579466,3.7170356608963995,3.728175258911125,5.272130643339666,5.461444939573519,5.806825279399266,4.769681433600779,2.9599418204995156,7.826400286668036,2.377431608837638,5.078230925182632,4.224748411319482,3.1209166733921347,5.329137588606026,6.16336548238938,9.853184933788242,5.6101560899281395,5.032555279179021,4.505665498668571,4.850575710772064,4.902300348400956,3.940605232918075,6.148859795530599,6.309732654950046,7.191925369178919,3.986038245922399,3.110772423791154,9.076454024268909,3.6781638280315287,3.924824562565264,3.8287411296638387,4.931283179585318,3.390662345202438,5.992619362741835,3.8781700133761805,4.172846561978005,2.885640310862066,3.297110198466034,10.923542615821093,2.186242518402487,1.7822664198696654,0.5320845146074696,3.461584245480548,6.204477505600509,5.04930949707849,4.768601543153955,5.7748241272865,6.743808170483409
ENSG00000161911,TREML1,5.854236428831846,7.567534656126051,4.949553562198603,2.572873945589626,4.465624599635268,4.750011930010722,3.8400162372955973,5.197909479977278,4.201044517916704,4.430905943974562,5.356774707921238,3.1685043899662846,4.798570083999141,5.418272724889672,2.1461834501581016,4.639617914723407,4.766043934903493,2.590729427944247,3.648236608414018,7.097187478386418,6.950070909178038,4.0820554228779065,6.951643790552643,2.702893782423243,4.41503979494641,6.284581183188419,5.288927596969325,3.074485673792894,6.460310702571033,3.233980456549022,1.4877682576256017,5.075247133022131,3.9863799485198834,4.739705750144439,6.75501396459933,2.6615184118562127,6.264504732599679,3.4805292284428244,5.852685977348601,3.308328789607437,6.025451433746109,5.986533737281089,4.890466748618395,3.115643519588041,2.1276016798967303,6.700799224310062,4.727605467175525,1.629126439616444,8.125790884732847,5.378438384603059,4.007860501867685,9.685447869346028,1.6488064587786977,5.0469235218479644,3.0798720010461373,5.042389908026224,5.282827372814329,2.338709125515108,2.6785467175885858,3.419656160023557,0.0,4.9461002150676405,4.81505097900524,5.8427243779404785,5.496526613088332,5.364810237134206
ENSG00000259207,ITGB3,10.933117992186942,12.313606951756967,9.62817294769444,6.604349194949951,8.974089153033212,8.997153905227231,8.400588606524288,10.281919188124716,9.092294227433323,10.500971865484809,10.25233026633516,8.07481215248728,10.409155364546569,10.372847043923834,7.751911460432449,10.076749352698785,9.035128372742081,9.39180576771752,7.7051775645190315,11.534607484495801,11.261231767072854,10.210516833171594,11.837488085464782,7.705388440560931,8.82469601559581,11.36789532984935,10.426131305401082,7.786671760649379,11.321135190952376,8.779779754449075,5.885243534185161,9.44973861596133,8.897888062900474,10.138891279479287,11.358975559434898,9.000121855718838,10.667098309411902,6.649072191586296,10.921587088797873,6.28562895605043,10.329532670361438,10.680881485179043,9.904269983523209,8.461768495943899,6.805677470243084,11.738489007105834,10.420435294857944,8.38396497855133,11.840409453082405,10.331738560526192,6.313751492346478,14.530805309997996,7.572655105402993,9.82794594197816,8.419330497380383,10.51731212940512,10.813733205109493,6.745263165921464,6.82304120871688,7.161564441744319,4.856831943192472,9.897952181913062,10.075819233832851,10.67382157471641,10.107345102695398,10.440377900298053
ENSG00000088053,GP6,6.025505783403068,7.518851406266612,4.346766668276082,4.091682043418777,4.931153335356011,5.022600041132935,4.868303997253702,4.12603670572271,4.587981873108334,6.163031788345679,6.139979354068566,4.597236010001146,6.000223091753025,5.947076189536643,4.403536469101643,5.478621445599095,4.741563635416415,3.2394972565062763,1.787360311809646,6.3761990154714026,5.899386179551835,3.2644343498668045,7.035680995151068,2.264614469212682,2.645161755348723,4.8847428037388525,4.038665080901293,3.581886055576095,6.225053131666849,3.1250197696403017,2.5686234416920812,3.7560372171750904,5.075714445346264,6.510479704506531,5.234803533803702,4.134219159456374,4.349767766737279,2.133349054994156,6.347609271971519,1.1060564204150563,3.8049804164644647,4.534556551637838,4.025520825686603,2.434249043299001,3.459088309187397,6.960513577070809,5.700118672629619,4.586513812869033,6.500020189678126,5.328857165037914,1.5192823098382136,9.421147857203794,3.2135023287575004,5.662318321023259,4.444176581113206,5.523189717912343,4.554198538512861,2.6614711699126112,3.3799149764887337,4.358483741388004,3.54932578518965,4.005482359100751,5.513040389005949,4.388500310978344,5.6040381667395405,3.8826796937608523
ENSG00000103888,CEMIP,3.40428616217848,5.063060362347506,2.560628198317782,4.783962200502569,4.212519895364865,5.432281378490442,4.307829198576609,2.7153614949262144,4.133751991941909,4.466205825974165,5.758175148760453,5.015687798378542,3.4541270498844394,5.075272559107748,1.8622765796537946,4.056171280398742,4.060045660402947,2.3698510385735796,5.3759869197498364,2.8641649720938602,3.0620187967645265,3.408276224900908,6.047647401903777,4.44175606829597,4.483317102833405,4.747502100545512,7.385453971182263,3.128732576930077,3.7623164946298204,3.8572717965248913,3.948262907918505,4.431171914577695,5.419506590860826,8.236831753885696,5.089778082756395,3.5989830603339374,5.275947866037864,5.373647750853973,3.760707094891895,3.940605232918075,5.0732282338353345,5.896447492649136,6.780173157863984,4.698257331240376,4.496167504884072,6.503409774441677,3.476496898623921,4.997006840759534,3.278349387452595,4.494934599407375,3.513642746110862,5.3810594983462385,3.4782949798752534,4.567747285837073,0.0,5.708597810119893,10.13926630169079,3.0183442907253006,3.5179924970758516,4.156812552972923,4.452617530425481,5.813097826943272,3.4105836529245988,3.885049749724382,4.3090811964011495,6.24991733446858
ENSG00000106366,SERPINE1,3.9494158191694173,5.835471574669738,2.9836332044792275,6.973248112224336,6.257206285118482,6.4670915126000565,5.617966562443352,5.630369317252859,5.416166011182996,6.030759093185819,5.263149632956012,2.741144428342031,7.170860891591556,4.793270105877854,5.722292648349223,5.954223034433236,6.829540381812141,3.9871668853178512,3.3749885403322244,7.388919205738659,6.584295670513363,3.527655752271332,6.215597533065747,4.598437093592812,3.1299836229407663,3.5513098430847294,3.819608535596421,4.3250897495390745,6.064063119907339,3.73547673788464,3.2359144819330328,5.345671413432131,5.447050910943054,5.885139731272558,6.5265314477843255,5.159516704230035,6.242505895878559,4.267089328080906,5.636869166051085,4.133811435044463,4.328589720635562,5.653268512333878,6.057461088631852,9.923873513588354,3.921588475183866,6.559009124508906,6.471298321822193,4.887907239135623,6.116373249440259,5.9444963421435,6.767456188024904,10.03134376311794,3.0054265515360514,5.427661694420528,6.3185729297673445,4.514967529200102,5.989118478928362,4.76163537283828,3.539773219761828,3.2940819110605353,4.2184008886004065,5.285284698401624,6.139142920765221,4.388500310978344,5.178706059619157,4.288129475697601
ENSG00000173269,MMRN2,3.7466569864583117,3.8489751210065912,1.5898166201360011,2.498235313352442,3.3732623845491028,4.258235141349098,3.442663202235269,4.486912103469153,1.896901177344322,4.112294944065871,5.078756816155375,4.6334167117668255,3.4271195452086385,5.539812508156692,2.7082313407810563,5.443710430553706,2.911459069896321,4.930871008722338,7.4637041394079215,2.3264835133693342,3.124158449511418,4.066366842964465,4.802886154457785,5.176556165752798,4.510839094544091,2.9599418204995156,7.391494774799477,2.1339464109418933,2.6277826302365903,3.659371952838095,2.3132474557401457,4.781584364400587,5.742108530006128,8.873421098330313,4.277408461899101,4.056023853259555,3.7451727879790067,3.6630634620191795,4.470379602523736,2.926198880975686,5.2190150679024505,5.5992962739122225,6.238730924503052,3.0882304771052844,2.797738827336393,7.7160901711125005,4.118133934197025,1.629126439616444,0.0,4.146296170285205,0.0,4.37728984495083,2.8714955756370055,4.158118875269435,0.0,4.474612354330662,10.026350077894325,1.7149731010767058,1.150449547392277,2.0038233940930077,2.363094712719375,5.437229980735938,2.7737134877354617,3.7376618360466796,4.775608035147759,5.907005339408954
ENSG00000204424,LY6G6F,5.986094173399097,7.176682573137975,3.6505506006839656,0.0,4.221712687633111,4.258235141349098,3.742037191058187,4.723405943859838,3.292931393006758,5.137220064074672,5.0257277148325725,3.1436328111307694,6.1848749458768335,5.270013372512884,0.6108530007692988,4.4257042048230115,3.260617476038266,3.2064652040508657,3.012037944123427,6.662381426697599,5.9111835305087155,2.5718659863113853,6.51692166223906,2.7875815883699047,3.2127561222092416,5.741810789553041,5.034799386061722,0.0,6.491965886336835,3.847505846595391,1.4877682576256017,4.7767151721966,4.818869774270845,5.780696283249595,6.245175803338938,4.06603320598672,4.593255787804397,0.6457551003664042,6.457135971644578,1.4757261360330935,5.0474310676909555,5.7517076870029396,0.0,2.297309934541296,2.234775581853588,7.060686817991798,4.432676388332201,3.685019137547562,6.634720856767035,3.7372013319161415,1.5192823098382136,9.223936736662951,2.643940114716122,5.205738790660322,3.6068083237209114,4.876780372213144,5.422903165136629,2.718182955427621,0.0,2.1916056056771307,0.0,4.404607524976356,4.5169588869173065,5.270276686081186,5.704090477406279,5.0531219586263765
ENSG00000160145,KALRN,6.755990510778905,7.57065330544748,5.482845416809314,3.7004222727518084,4.8504827507904595,4.65232024976385,4.3416753511782655,6.491215259180641,4.7314470755435245,5.7803353420075405,5.814844943739646,5.775749419112594,5.97247097262771,6.023161343906861,4.1161999164749306,5.682032567404799,4.697697392863618,6.538058464295605,6.142836995606405,7.356653061846289,6.185841072630466,5.6752207698740635,7.663613062080321,6.540918960589348,5.413271696068878,6.005311846990282,6.465090395804841,3.7642958380837594,6.672173836031857,3.9423121751146,7.041873497166701,5.975105253158568,6.2388497383541575,8.827779641782579,7.238095099056722,5.465808267987114,6.472010897710286,5.909062602953691,7.222254594855235,3.1973511103816814,6.487849471728104,6.409607025602496,7.823124606823258,5.554772844437651,3.0337100385642617,7.486371954496014,6.622399215345369,5.8283312833335295,6.298300238083956,5.680294059554807,3.5714127934464,10.476255390662073,4.126229887579964,6.421635191009483,3.784574714969848,6.110882567785186,8.02607665992209,3.604174537903697,3.115616973164571,4.073272140268386,2.6278191628367855,5.507594531727844,5.494475668695011,6.569599368683478,6.559756103786324,6.822458526441155
ENSG00000257335,MGAM,6.540612237828101,5.948471321375849,5.592086378611231,3.035607315340931,3.544217030085869,4.289154112976433,4.568233543427961,5.2308317440825585,5.512028576176257,5.5281198441697486,4.65089480447828,3.0124054923509593,7.608152309446948,3.7873439028950893,3.5775628609207444,4.6868257769543265,4.22805855114796,5.914716032837496,5.183294315593863,5.1113684224387175,5.564190552334142,5.859463782011087,4.426926886642636,3.5876208820555355,3.340958650742863,3.3651411300683334,6.479907813008304,6.437917664777695,10.521973799508949,5.360628481001077,2.6811442539650407,3.293351364406803,5.642380361638009,6.971076068640574,4.794538911028044,4.948481400756791,5.754846877989465,6.315815117831442,5.838033626589596,5.4338197436517,5.628692287059647,6.477923118246019,7.114470924963642,5.401728808105825,7.016871601599095,8.210267500990794,10.394895980360984,1.1129804664104002,4.648876326397121,3.703014377123263,9.709134428398247,4.241461009193524,3.127973537600409,4.606233495120032,2.2411375924749244,5.406479158851643,4.058086111920344,3.411281585655541,4.8433597854090085,4.156812552972923,1.9119414799376528,4.922879780855313,3.3499155515485075,4.456077460632588,4.780709387090172,3.239044459348042
