GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIR548H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR557,0,0,0,4,0,2,0,0,0,0,0,1,0,1,0,3,0,0,0,2,1,0,0,3,2,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0
MIR3180-1,1,1,1,1,0,0,0,1,1,0,0,4,2,0,1,5,1,1,1,6,0,1,0,0,0,1,1,1,5,0,0,0,2,1,1,1,1,2,0,1,0,0,3,1,0,1,0,2,1,6,2,1,1,0,2,1,0,0,1,1,2,2,2,3,1,0
MIR187,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MIR7855,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,1,1,1,2,1,3,7,2,1,1,1,1,1,1,2,1,1,1,2,1,39,4,4,1,1,1,0,6,5,1,1,3,1,1,1,0,1,2,5,1
MIR4727,4,4,3,13,6,9,5,12,2,6,0,4,0,5,3,2,7,7,3,5,1,1,1,4,4,3,4,6,3,2,3,1,4,0,1,0,2,6,2,1,22,3,2,15,1,2,1,0,5,5,16,4,2,1,5,1,7,1,3,1,4,6,1,3,3,2
MIR1236,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
MIR4527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5693,1,9,6,1,2,2,0,1,1,5,2,6,3,1,0,4,4,1,1,14,3,1,3,4,5,0,2,4,4,0,6,2,0,2,13,2,3,19,1,24,2,3,4,2,0,5,3,0,4,13,5,4,2,3,9,4,2,1,9,2,0,6,1,17,2,0
MIR4679-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MIR4752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR188,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
MIR4421,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3180-2,1,1,1,1,0,0,0,1,1,0,0,4,2,0,1,5,1,1,1,6,0,1,0,0,0,1,1,1,4,0,0,0,2,1,1,1,1,2,0,1,0,0,3,1,0,1,0,2,1,6,2,1,1,0,2,1,0,0,1,1,2,2,2,3,1,0
MIR6893,18,7,5,10,5,2,8,8,11,5,4,12,7,4,9,3,6,3,10,4,7,2,15,7,6,3,15,5,9,2,4,9,12,3,5,6,6,4,6,4,19,20,1,1,0,9,13,7,10,4,4,2,1,10,3,11,6,4,2,10,21,1,6,8,23,6
MIR323B,0,1,0,0,2,2,2,0,0,0,1,0,0,1,4,0,0,3,0,2,0,1,0,0,0,1,0,6,2,0,0,0,1,0,0,0,0,1,0,0,2,0,5,1,0,1,2,0,1,3,0,3,0,1,1,0,0,0,0,0,1,0,0,10,4,1
MIR4514,0,4,1,0,0,0,0,3,1,0,0,3,1,2,1,2,0,3,0,4,1,0,4,2,2,3,2,0,1,1,0,3,0,0,0,0,2,4,1,5,0,0,5,0,0,1,0,0,0,3,6,3,0,0,1,2,0,1,0,1,0,3,2,5,2,1
MIR4451,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,1,5,6,3,2,2,0,0,0,0,0,2,2,2,5,5,1,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,3
MIR1180,1,2,2,2,2,0,0,1,5,1,0,2,4,1,5,4,2,1,0,3,1,6,2,6,0,6,2,0,6,0,5,0,7,2,1,6,2,0,0,6,0,2,1,0,11,6,4,3,2,3,1,2,2,0,0,2,0,0,0,4,4,1,1,2,4,2
MIR935,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1
MIR3131,4,0,2,0,0,1,1,4,0,0,0,3,1,0,0,0,1,0,2,8,0,1,0,0,1,1,2,0,7,1,1,1,0,2,3,0,2,3,1,5,0,0,1,0,3,3,1,2,0,7,0,1,4,1,2,1,7,2,8,2,3,4,1,7,2,0
MIR200C,1,2,0,3,1,0,0,2,3,0,0,2,1,0,1,8,0,1,0,12,0,0,0,0,0,1,0,1,2,2,1,0,0,4,4,0,2,1,0,28,0,0,2,0,0,0,2,0,0,8,4,1,0,0,1,2,2,2,1,2,3,8,1,7,1,1
MIR4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MIR4536-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5582,1,3,2,1,2,1,2,4,0,4,0,1,1,0,0,6,4,4,1,0,4,2,2,1,2,4,2,3,2,7,1,1,4,1,4,0,0,2,2,0,2,3,5,0,2,5,3,1,3,3,4,2,0,4,9,0,1,2,1,2,0,2,6,1,2,1
MIR642A,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,3,2,1,3,0,0
MIR524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MIR4460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR544A,3,5,0,0,2,1,0,2,4,0,1,4,3,9,4,2,1,10,0,5,2,2,0,0,0,5,0,2,0,0,0,3,0,0,3,3,3,0,0,0,4,1,13,0,2,1,1,0,3,16,0,0,0,0,1,2,5,0,0,0,2,0,2,15,2,0
MIR6866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR6861,4,3,1,1,4,1,1,2,1,1,2,1,2,1,2,2,2,3,3,9,1,1,5,3,1,2,2,3,6,1,1,5,1,1,9,2,1,5,2,8,1,1,1,3,2,4,8,4,1,6,3,1,3,2,1,2,4,1,7,3,1,2,4,6,2,1
MIR4497,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0
MIR494,2,2,2,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,3,0,0,0,0,0,1,0,7,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0
MIR378B,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,2,0,7,0,0,0,0,0,2,0,0,0,7,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,0
MIR7846,3,1,12,1,1,2,2,1,3,1,1,4,3,1,3,5,1,1,2,2,1,4,1,1,1,25,2,2,3,1,1,3,2,1,1,1,1,1,2,14,2,2,1,1,1,2,1,8,1,1,2,1,7,2,2,0,1,10,3,1,4,1,1,2,2,2
MIR608,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,6,0,0,0,1,0,2,0,3,4,0,0,0,0,0,0,0,4,2,0,10,0,0,2,1,1,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0
MIR7973-2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MIR5188,2,0,0,8,2,7,3,0,0,0,5,7,0,1,4,3,1,0,0,11,0,1,0,1,5,0,16,0,2,4,0,6,8,2,1,3,6,6,0,19,2,0,11,1,0,0,8,5,2,25,9,0,3,1,4,4,0,13,2,2,1,7,6,19,0,6
MIR4462,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MIR6789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR138-1,0,1,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR24-1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,0
MIR6770-3,3,2,1,4,2,2,4,4,1,3,2,1,1,1,3,1,2,2,3,7,1,3,4,5,3,3,3,4,5,2,1,2,3,3,3,5,1,1,3,2,5,4,2,2,4,3,9,2,4,3,3,4,1,2,3,2,4,2,2,3,4,2,5,2,2,2
MIR611,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR626,2,26,8,2,4,11,0,4,4,3,4,5,5,1,6,9,7,8,0,17,4,2,1,2,6,3,14,4,6,1,1,1,4,0,23,7,5,5,3,26,14,8,0,4,9,7,12,2,6,14,8,4,6,11,8,7,4,2,5,13,4,10,5,12,3,1
MIR4772,0,0,0,0,1,0,1,0,2,0,0,2,0,0,2,4,0,0,0,4,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,13,0,2,6,5,0,1,2,0,0,7,0,0,2,3,3,0,0,0,0,0,3,0,0,1,2,0
MIR8083,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
MIR4799,1,0,0,3,2,0,6,1,1,1,1,0,0,0,0,2,0,0,1,3,0,0,0,0,1,2,4,1,1,4,1,0,1,0,0,2,1,1,0,0,0,1,0,0,2,0,0,1,1,5,1,0,0,0,0,1,2,0,1,2,1,0,2,1,2,1
MIR4316,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,2,0
MIR5089,0,0,2,0,0,1,1,0,0,0,0,0,1,2,2,5,0,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,1,0,3,1,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,2,1,0,2,1,0
MIR4488,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,6,0,2,0,0,0,2,0,2,2,0,0,0,3,0,2,0,1,0,0,2,0,0,2,0,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0
MIR3180-3,1,1,1,1,0,0,0,1,1,0,0,4,2,0,1,5,1,1,1,6,0,1,0,0,0,1,1,1,5,0,0,0,2,1,1,1,1,2,0,1,0,0,3,1,0,1,0,2,1,6,2,1,1,0,2,1,0,0,1,1,2,2,2,3,1,0
MIR625,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,1,3,1,1,2,2,2,0,0,1,0,0,3,1,2,0,1,0,1,0,3,2,0,1,1,3,1,1,1,1,0,2,0,1,0,1,0,2,0,1,1,4,2,1
MIR1324,8,0,1,1,1,1,1,4,1,0,1,1,1,3,1,2,1,1,2,7,1,0,0,7,1,3,0,1,10,0,1,2,0,7,1,1,1,0,2,3,0,1,1,1,0,2,1,0,1,6,5,1,1,0,0,1,2,0,1,2,1,7,0,1,1,2
MIR548AZ,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR6763,4,2,8,10,6,1,7,10,2,4,3,4,6,3,14,9,2,14,6,19,3,6,6,9,16,7,4,5,8,4,1,6,8,1,15,3,4,12,1,8,15,5,3,8,13,23,3,9,6,7,8,14,7,10,6,6,4,4,3,12,11,6,7,7,12,6
MIR548A3,1,5,6,1,5,1,2,11,5,0,2,0,0,6,2,8,13,5,1,4,3,2,4,8,5,3,17,11,4,8,5,6,3,1,0,0,3,7,7,10,6,8,8,2,3,1,1,3,18,7,0,8,10,3,8,10,5,2,6,4,1,2,1,7,7,0
MIR3161,2,2,2,1,3,0,1,0,0,0,3,3,1,0,1,1,2,0,0,6,5,3,1,0,2,10,4,2,0,5,4,1,0,1,1,4,0,1,2,13,7,1,1,0,0,1,1,2,10,0,1,0,1,2,0,1,2,1,0,0,4,0,1,4,3,1
MIR3193,0,0,0,0,0,0,0,2,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,7,0,0,7,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,1,2,0,4,2,0
MIR9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0,12,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR7160,0,0,0,0,0,0,0,2,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MIR6072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
MIR3159,1,0,0,0,2,1,0,0,2,1,0,1,0,1,4,1,0,1,0,7,0,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0,1,9,0,10,3,0,1,0,0,2,1,1,0,11,0,0,0,0,3,2,2,0,0,0,0,1,1,5,1,0
MIR8060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
MIR1208,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,8,0,0,2,3,0,0,0,2,0,1,0,1,0,2,1,0,0,3,0,0,2,8,0,0,1,0,2,2,5,0,0,0,0,7,2,2,0,0,1,2,0,0,0,0,0,0,0,4,0,0
MIR4749,13,16,10,11,9,7,7,10,9,6,8,11,16,8,13,6,24,8,5,37,12,9,12,17,16,7,20,17,26,22,9,21,15,17,9,8,10,10,20,37,33,15,12,8,4,21,3,9,8,15,27,12,13,10,8,8,6,2,26,10,25,11,9,9,14,13
MIR4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MIR4509-3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
MIR5088,14,20,2,4,5,1,5,10,10,5,6,7,15,6,5,11,7,5,3,19,7,6,1,8,1,4,11,20,19,6,6,4,17,5,5,8,3,11,8,17,9,15,0,9,1,13,9,8,9,22,14,4,10,11,12,8,4,3,30,3,11,12,10,5,12,11
MIR6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0
MIR659,4,7,10,7,5,5,1,5,8,6,5,8,1,12,9,4,19,11,2,12,5,4,8,3,10,3,12,5,3,5,5,8,10,6,5,7,4,12,13,4,4,4,2,7,0,3,8,6,16,7,10,5,9,6,14,4,4,1,3,2,2,11,9,3,8,3
MIR6874,4,16,2,4,3,6,3,7,4,4,4,6,4,1,6,2,4,10,5,20,8,0,10,7,2,5,12,4,6,5,3,2,6,7,8,3,4,9,6,24,7,6,6,4,0,6,5,0,5,13,4,6,3,8,4,3,4,4,7,6,8,3,8,10,4,8
MIR3678,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,4,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
MIR451B,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,9,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,24,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0
MIR548B,0,0,0,2,5,0,0,0,4,3,0,1,1,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,1,0,0,0,1,3,2,2,7,1,0,0,2,0,1,0,0,3,3,1,0,0,0,21,3,0,0,0,0,0
MIR1199,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0
MIR548W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR3670-1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,2,0,1,1,0,0,1,0,1,2,0,1,0,1,1,1,0,1,2,1,2,1,0,1,1,0,2,1,0,0,4,1,0,0,1,3,0,0,0,2,1,1,2,1,2,1,0
MIR6843,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1
MIR4764,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,5,0,2,0,0,2,0,0,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0
MIR3670-3,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,2,0,1,1,0,0,1,0,1,2,0,1,0,1,1,1,0,1,2,1,2,1,0,1,1,0,2,1,0,0,4,1,0,0,1,3,0,0,0,2,1,1,2,1,2,1,0
MIR5590,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
MIR6867,4,2,3,4,2,1,1,0,2,0,2,4,0,1,0,3,2,1,4,12,1,0,1,3,2,2,3,0,5,2,6,0,2,3,1,4,1,7,0,16,0,0,0,1,0,4,1,0,2,11,4,4,0,0,1,2,1,0,3,3,6,2,1,6,0,0
MIR4769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,2,0,1,0,0,8,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2
MIR3167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4509-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR566,2,1,7,0,0,0,0,1,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,2,1,0,2,1,2,1,0,0,0,0,0,1,0,0,2,0,0,3,2,2,1,2,3,0
