GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIR1245B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR384,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR3684,18,18,26,9,21,3,7,6,6,7,22,21,8,17,10,6,17,17,10,7,8,18,8,17,24,15,25,42,13,21,35,9,6,15,6,10,12,7,38,9,61,48,3,10,10,5,11,19,23,11,9,5,4,16,11,13,25,7,8,26,8,9,7,6,22,29
MIR6125,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
MIR33B,30,11,15,3,24,2,2,9,2,16,7,10,6,5,22,6,10,4,3,22,5,12,7,14,11,24,14,11,10,11,2,9,11,20,8,7,13,2,6,30,13,5,5,7,17,17,9,15,10,7,3,8,17,14,4,6,4,13,11,15,29,6,2,5,13,13
MIR203B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0
MIR5588,1,0,0,0,2,1,2,1,1,0,0,0,0,0,1,0,1,1,0,1,1,4,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,3,0,2,2,0,1,0,0,1,0,2,0,1,1,0,1
MIR3127,3,4,2,4,0,4,1,1,2,1,0,2,1,3,12,1,1,4,0,7,1,5,3,5,2,3,3,4,2,0,2,5,5,2,5,3,2,6,2,4,4,1,2,5,4,3,1,1,2,3,5,6,2,4,2,4,6,0,6,11,3,7,2,6,2,2
MIR4454,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MIR3622A,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,2
MIR1205,12,6,1,9,10,4,0,16,10,2,14,4,4,6,19,4,8,9,0,8,10,13,14,3,7,10,16,8,14,6,14,8,12,3,13,18,5,10,10,14,25,24,3,2,9,6,31,11,8,8,5,1,3,8,15,34,15,2,6,17,14,19,11,19,6,9
MIR4782,10,3,6,17,4,5,10,4,4,0,1,6,10,1,13,1,2,5,4,3,5,1,7,4,6,6,6,2,10,2,1,3,3,2,18,1,3,6,16,5,5,6,3,4,2,6,1,2,3,4,3,7,2,4,1,2,1,1,8,15,10,3,1,4,3,3
MIR619,11,16,7,11,1,13,8,8,2,1,4,9,4,2,5,4,8,21,3,5,4,6,6,4,13,9,8,2,6,3,1,3,3,2,3,4,2,9,8,38,14,1,6,8,6,3,5,16,7,11,11,16,18,5,5,7,5,1,5,7,5,4,7,7,3,7
MIR551B,1,4,0,5,1,6,1,3,1,3,2,4,2,1,5,5,3,10,2,1,1,0,0,4,1,0,3,0,1,4,1,1,1,0,2,0,1,1,0,0,0,0,3,1,1,0,0,1,1,4,4,5,1,1,0,1,1,2,1,1,2,1,5,1,1,0
MIR8064,11,0,7,5,5,11,0,16,12,3,4,7,7,5,10,7,11,10,10,6,5,3,20,5,8,7,9,3,7,7,8,4,6,5,8,15,7,4,4,6,9,9,3,4,3,6,3,9,3,3,8,5,5,15,7,6,4,6,16,17,6,8,10,6,8,13
MIR4786,3,15,2,10,6,5,4,2,1,3,4,9,3,7,18,2,5,6,3,7,4,7,6,3,1,3,11,4,4,3,5,9,11,4,5,4,2,5,4,19,8,3,5,9,13,9,8,4,6,11,8,8,9,3,6,18,1,0,4,7,8,9,4,11,10,0
MIR4727,4,4,3,13,6,9,5,12,2,6,0,4,0,5,3,2,7,7,3,5,1,1,1,4,4,3,4,6,3,2,3,1,4,0,1,0,2,6,2,1,22,3,2,15,1,2,1,0,5,5,16,4,2,1,5,1,7,1,3,1,4,6,1,3,3,2
MIR4498,6,11,3,10,5,5,8,12,6,3,6,4,3,7,9,0,11,2,7,19,4,9,11,12,7,4,5,9,14,11,5,14,21,6,6,6,2,17,7,15,13,5,0,9,6,6,14,8,8,16,4,4,7,9,12,7,5,9,10,9,12,4,6,10,10,9
MIR4256,1,0,0,5,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,3,0,4,2,0,0,2,2,0,0,0,0,0,0,1,3,1
MIR378D2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,4,2,3,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
MIR664A,5,1,9,0,7,4,6,1,10,3,6,1,9,1,5,1,1,10,3,4,9,2,3,2,4,7,6,1,1,5,1,3,3,9,1,4,3,1,11,2,17,17,3,1,3,2,9,1,7,3,7,5,2,5,10,9,1,6,4,2,10,3,3,2,1,3
MIR210,3,3,0,2,2,0,0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,0,0,0,0,1,5,3,0,0,0,0,2,3,0,0,3,0,0,2,1,0,1,2,0,1,3,1,3,2,0,3,7,0,0,0,0,0,0,0,5,0,0,1,1,0
MIR1-2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MIR10B,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0
MIR491,7,5,13,4,21,10,11,19,8,6,14,21,7,5,23,4,16,13,24,9,10,16,9,12,17,9,18,9,8,14,12,12,7,14,0,6,3,18,10,24,40,27,2,9,15,12,4,10,6,6,13,6,10,9,13,25,1,5,23,12,6,11,4,14,14,17
MIR6724-2,335,243,419,221,199,385,355,180,142,206,121,328,292,893,143,228,235,218,251,360,581,54,66,224,130,130,65,82,521,276,283,117,72,310,330,171,203,201,159,350,124,201,135,488,117,231,143,81,71,269,744,647,279,53,143,425,178,26,90,246,434,221,77,262,224,96
MIR6793,8,15,23,15,4,8,4,6,5,4,6,8,2,2,15,3,9,7,6,14,9,5,4,9,9,14,12,8,9,7,3,8,8,3,6,15,6,2,7,45,29,7,2,7,6,14,9,7,6,12,15,14,8,11,11,4,13,4,11,18,7,3,4,9,10,2
MIR4421,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
MIR634,0,7,6,6,4,2,0,0,3,0,2,2,0,0,4,1,0,0,0,0,3,0,0,2,0,0,2,2,2,0,0,0,2,3,0,2,0,1,0,0,0,0,2,5,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,2,5,0,1,3,4,0
MIR4673,3,10,7,3,3,4,4,1,1,2,4,5,5,3,13,1,11,5,2,4,1,2,2,8,8,8,8,1,9,2,1,3,12,3,15,2,1,4,1,14,7,6,10,1,4,13,2,7,2,4,4,12,6,4,5,4,1,0,2,4,14,6,5,6,6,1
MIR4738,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,1
MIR4277,0,0,0,5,0,0,2,2,1,2,0,0,0,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0
MIR125A,1,15,0,0,1,1,0,1,1,0,0,4,0,1,2,1,5,2,1,1,2,0,0,1,1,0,0,3,1,0,0,0,0,2,4,0,0,0,1,1,1,0,1,1,1,3,1,0,0,2,2,2,2,1,0,1,0,0,1,1,4,4,0,2,4,1
MIR107,0,0,2,1,0,7,0,2,0,0,0,0,1,0,3,3,3,2,0,4,0,1,0,0,0,3,3,0,3,0,0,1,0,0,1,0,0,0,2,1,0,2,2,4,2,1,1,0,0,0,2,3,3,1,0,4,0,0,3,0,0,0,0,0,2,1
MIR3131,4,0,2,0,0,1,1,4,0,0,0,3,1,0,0,0,1,0,2,8,0,1,0,0,1,1,2,0,7,1,1,1,0,2,3,0,2,3,1,5,0,0,1,0,3,3,1,2,0,7,0,1,4,1,2,1,7,2,8,2,3,4,1,7,2,0
MIR1245A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6856,6,16,4,8,8,8,13,8,11,3,5,15,5,5,11,3,13,7,11,12,3,4,10,5,12,8,9,2,19,10,9,12,16,15,2,5,7,15,7,21,16,3,4,11,8,10,9,5,11,11,4,14,7,9,6,9,8,6,5,13,14,7,3,8,18,9
MIR1913,4,1,5,0,0,1,2,1,1,0,2,1,6,0,9,0,1,3,3,5,1,0,0,2,3,0,1,0,0,4,0,0,0,1,1,1,0,2,0,12,4,0,6,0,5,0,0,0,0,2,2,2,1,4,2,7,3,0,0,3,1,0,0,0,3,0
MIR6886,6,0,5,4,1,4,11,2,4,4,9,6,0,4,10,0,3,3,2,11,5,9,1,7,5,12,24,5,10,1,4,2,3,11,2,3,4,6,7,3,2,7,6,1,5,4,5,3,19,8,2,0,12,11,5,6,11,8,23,2,3,0,6,1,10,5
MIR3192,8,2,14,15,9,2,16,5,10,2,13,7,2,6,16,16,8,4,10,2,10,5,4,29,4,9,25,9,11,18,13,5,5,21,14,1,3,0,13,10,17,16,4,7,11,7,4,24,21,2,6,1,9,7,8,9,6,8,7,12,11,1,2,7,17,6
MIR1252,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,1,0,0,3,2,4,1,1,0,0,0,1,1,8,0,0,1,4,2,1,0,1,0,0,5,2,0,2,0,4,0,0,4,1,3,0
MIR4633,2,2,5,1,0,1,3,0,1,0,1,0,3,1,1,4,0,1,3,1,0,1,0,0,1,0,0,0,0,1,4,0,0,0,2,1,2,0,1,0,1,1,0,4,2,0,0,0,3,1,0,3,1,0,1,1,1,0,0,1,1,1,0,3,0,0
MIR3163,1,2,0,4,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,2,0,0,0,2,1,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,3,1
MIR3692,2,7,0,1,1,5,0,0,1,4,0,2,0,0,5,2,2,0,0,2,2,9,0,2,0,0,0,2,2,3,2,2,2,0,4,5,2,3,6,12,2,2,0,8,3,0,6,0,2,5,2,2,1,0,0,1,0,0,0,4,1,9,2,5,4,3
MIR3179-3,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,0,1,2,2,2,1,2,1,1,1,1,3,0,1,4,1,1,1,1,2,0,1,1,2,0,2,1,1,3,1,1
MIR4482,9,5,7,13,5,16,8,7,11,1,6,11,4,5,11,4,1,12,15,5,5,2,5,4,5,12,4,9,7,9,3,1,5,11,12,8,5,9,11,14,11,4,11,15,5,6,7,8,8,10,22,14,7,2,7,6,14,7,20,10,15,9,4,8,9,4
MIR4639,38,28,50,21,60,10,40,44,24,18,44,45,12,101,43,15,26,11,44,5,31,26,43,53,43,38,53,28,13,43,22,27,37,61,23,36,30,11,46,14,61,43,4,28,57,9,10,23,43,35,32,11,34,42,28,46,31,38,17,41,18,29,18,6,72,67
MIR4458,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
MIR7641-2,0,0,1,1,1,0,1,3,0,0,2,0,0,0,3,0,2,1,1,3,1,0,2,0,3,3,1,0,1,0,0,2,1,1,1,0,0,1,2,2,2,0,1,0,0,0,0,2,3,1,0,0,0,2,1,0,1,1,3,3,1,0,1,0,2,1
MIR2278,21,10,30,15,17,17,18,14,11,9,15,25,10,22,31,5,29,18,30,15,19,19,18,26,14,15,38,18,11,15,26,11,18,36,15,30,4,13,22,19,43,25,4,14,14,5,19,11,24,16,18,11,30,29,15,18,19,16,28,17,28,20,12,2,45,19
MIR92B,1,3,1,1,1,10,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1
MIR365B,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,0,4,1,0,0,1,0,2,0,0,2,0,0,1,0,2,1,1,7,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,2,2,0,0,0,4,1,3,2,0,0
MIR4426,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR125B2,0,1,2,1,0,1,0,1,1,0,0,3,2,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
MIR4273,8,6,5,17,4,7,2,3,2,0,3,3,6,5,6,3,2,6,2,14,4,0,7,0,1,2,0,0,4,0,5,7,0,0,10,1,4,3,3,1,3,7,4,3,1,3,2,0,3,0,5,2,7,0,3,8,4,0,7,6,8,6,0,0,3,4
MIR6752,7,7,9,6,9,15,5,7,9,4,5,16,4,1,3,3,1,4,8,9,3,6,5,8,14,10,8,6,11,3,4,15,4,4,5,2,4,26,6,9,4,2,3,52,1,9,2,2,7,4,7,4,4,5,3,7,7,2,8,6,13,6,18,2,9,4
MIR3671,11,43,10,23,29,20,13,16,9,5,8,16,22,30,19,15,18,62,11,14,23,10,11,24,41,17,3,27,14,10,8,20,25,22,12,31,2,15,8,13,21,18,0,25,47,10,18,11,15,46,24,43,26,19,18,34,6,6,11,13,7,5,9,21,25,21
MIR1207,15,21,11,20,28,8,5,39,40,19,25,11,12,6,16,12,11,6,14,27,26,35,53,16,10,19,17,10,30,10,11,8,22,6,24,20,6,19,9,26,59,44,2,7,24,24,36,21,8,26,13,3,13,28,33,54,24,7,15,11,21,27,18,36,10,26
MIR6887,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MIR4719,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR1183,8,8,9,3,3,11,6,4,2,3,0,2,4,0,5,9,2,0,6,15,8,7,3,6,5,3,2,1,8,5,5,0,14,5,7,2,7,8,6,14,6,8,0,7,1,2,7,0,0,5,3,15,5,5,4,9,4,6,4,4,4,2,8,1,8,0
MIR5706,10,22,8,17,7,4,3,8,11,7,2,11,4,5,9,3,12,5,15,7,6,5,16,8,7,14,3,5,18,12,6,8,10,12,17,9,2,6,10,28,9,3,2,6,9,5,9,14,9,12,7,8,8,10,11,19,8,4,10,24,2,11,8,6,14,5
MIR3912,1,0,2,2,3,4,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,3,1,0,1,1,0,0,2,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,1
MIR766,31,37,7,22,13,28,27,21,8,19,13,22,13,18,37,9,25,44,10,20,11,22,17,12,38,24,12,23,9,24,5,8,15,26,6,13,8,6,17,50,26,4,0,21,18,19,17,10,10,36,28,31,35,6,29,33,9,17,6,13,8,27,11,23,15,13
MIR5006,1,1,1,5,7,2,1,1,12,2,4,13,1,4,2,7,6,1,4,5,2,4,2,4,1,3,6,1,3,7,6,4,3,2,5,4,3,7,4,5,4,5,1,1,4,4,12,5,3,5,13,3,8,4,4,7,10,6,4,4,10,6,5,6,7,1
MIR1273D,6,3,2,1,2,0,2,1,2,1,3,7,2,2,3,5,1,3,5,1,2,2,2,1,0,5,10,0,1,5,4,4,1,4,0,4,4,1,6,11,12,4,1,2,6,8,2,11,3,2,4,3,1,4,8,2,3,4,4,5,1,3,0,1,11,6
MIR514B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR584,0,0,0,0,0,0,3,0,0,0,0,8,4,0,1,5,0,2,2,0,2,0,3,0,0,3,2,3,2,0,0,1,0,0,0,0,0,0,5,11,0,3,5,0,0,0,5,0,4,0,0,1,2,2,2,0,0,0,0,0,0,1,3,5,0,0
MIR4467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR1200,28,74,16,44,51,77,40,40,32,21,39,29,49,31,54,17,21,131,29,67,30,18,20,47,80,30,53,25,24,53,48,30,31,33,31,41,16,46,32,36,87,36,13,85,30,17,20,26,42,87,46,78,33,31,47,75,31,11,61,51,32,86,29,35,32,21
MIR3652,5,1,9,1,1,1,1,1,4,1,2,1,25,3,3,1,3,1,3,1,1,2,2,1,1,11,1,1,4,2,1,1,2,2,1,5,4,1,1,1,4,2,1,1,1,4,3,2,1,2,3,1,5,1,2,1,1,3,4,3,5,1,4,2,6,4
MIR195,1,0,0,2,1,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MIR1324,8,0,1,1,1,1,1,4,1,0,1,1,1,3,1,2,1,1,2,7,1,0,0,7,1,3,0,1,10,0,1,2,0,7,1,1,1,0,2,3,0,1,1,1,0,2,1,0,1,6,5,1,1,0,0,1,2,0,1,2,1,7,0,1,1,2
MIR548AZ,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR4530,1,0,2,0,3,1,1,4,4,4,0,3,0,1,4,2,0,0,0,1,1,2,0,4,0,0,4,1,2,0,0,0,3,1,2,1,2,4,0,1,4,2,2,1,0,2,0,0,4,3,3,0,0,0,0,3,3,0,3,1,0,1,1,3,0,2
MIR3161,2,2,2,1,3,0,1,0,0,0,3,3,1,0,1,1,2,0,0,6,5,3,1,0,2,10,4,2,0,5,4,1,0,1,1,4,0,1,2,13,7,1,1,0,0,1,1,2,10,0,1,0,1,2,0,1,2,1,0,0,4,0,1,4,3,1
MIR3180-5,7,9,4,12,0,7,4,2,0,8,2,6,2,8,12,2,7,5,9,8,1,5,7,11,2,7,11,3,5,3,0,8,10,7,5,3,6,11,1,10,0,8,3,21,9,6,0,8,5,10,8,15,20,4,10,3,2,1,0,8,15,8,7,6,18,7
MIR651,5,3,0,9,0,3,3,1,2,0,10,0,2,0,0,0,0,3,3,2,0,1,4,1,6,2,1,0,3,2,0,2,1,2,0,5,0,5,0,0,9,2,0,1,3,0,1,1,0,0,0,1,2,4,7,0,0,2,0,7,0,3,1,5,1,0
MIR6858,1,2,4,2,3,3,4,1,3,0,0,6,3,1,1,4,2,0,2,1,0,1,0,1,0,3,3,2,6,1,0,0,2,4,3,1,0,1,3,4,3,2,0,5,0,0,2,0,5,1,3,2,1,0,4,1,1,1,4,4,2,4,1,0,1,1
MIR4667,4,2,3,3,3,0,1,1,2,0,1,4,2,2,1,0,1,1,3,6,2,3,0,3,3,1,3,2,3,1,1,2,1,4,2,1,1,5,4,14,3,1,5,0,0,1,2,2,1,13,1,0,5,6,6,3,1,1,1,2,2,12,1,2,0,4
MIR1261,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
MIR411,3,4,0,0,6,2,0,1,0,0,0,4,1,1,1,2,3,9,0,0,0,0,0,0,0,2,0,0,2,2,0,0,4,3,2,0,2,0,0,0,8,0,4,5,2,0,3,4,4,1,1,1,0,0,2,0,0,0,1,0,3,0,1,7,0,1
MIR4321,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR3159,1,0,0,0,2,1,0,0,2,1,0,1,0,1,4,1,0,1,0,7,0,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0,1,9,0,10,3,0,1,0,0,2,1,1,0,11,0,0,0,0,3,2,2,0,0,0,0,1,1,5,1,0
MIR1234,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4296,13,23,15,7,7,25,9,24,9,6,5,19,12,18,17,7,23,36,4,20,13,11,9,14,17,12,23,14,20,14,7,15,16,7,16,10,9,8,28,33,19,23,6,20,17,13,29,7,12,19,18,33,16,14,14,33,7,8,4,19,17,26,14,11,16,8
