GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIR203B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0
MIR3165,4,0,2,10,1,0,4,0,2,1,1,3,0,1,2,1,3,1,1,1,0,3,0,2,1,4,4,1,2,2,1,0,2,4,2,2,2,1,3,2,2,3,4,2,2,2,3,2,3,6,1,3,1,1,6,4,6,1,5,1,1,3,1,8,3,2
MIR3127,3,4,2,4,0,4,1,1,2,1,0,2,1,3,12,1,1,4,0,7,1,5,3,5,2,3,3,4,2,0,2,5,5,2,5,3,2,6,2,4,4,1,2,5,4,3,1,1,2,3,5,6,2,4,2,4,6,0,6,11,3,7,2,6,2,2
MIR574,1,0,3,4,5,2,1,1,0,0,1,2,2,1,6,3,0,2,2,7,0,0,0,0,0,0,5,0,6,2,0,3,0,1,1,7,1,0,0,6,4,2,5,0,5,0,0,5,3,5,1,1,0,0,0,4,1,2,1,2,10,2,4,1,0,0
MIR569,3,0,2,4,7,10,5,4,8,1,16,10,6,0,9,5,4,6,4,5,4,7,10,3,6,6,7,2,2,6,5,4,3,3,3,5,1,8,1,4,8,3,0,9,0,4,5,4,14,5,3,7,4,8,5,9,2,4,2,5,3,4,9,2,3,3
MIR4641,2,0,1,2,2,2,1,2,2,0,2,3,1,1,1,2,3,2,1,0,0,1,1,1,1,3,0,2,4,0,2,0,1,2,1,1,2,1,1,0,2,1,0,1,2,1,1,1,1,0,1,5,0,2,1,0,0,1,0,3,3,0,3,1,2,2
MIR4454,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MIR1205,12,6,1,9,10,4,0,16,10,2,14,4,4,6,19,4,8,9,0,8,10,13,14,3,7,10,16,8,14,6,14,8,12,3,13,18,5,10,10,14,25,24,3,2,9,6,31,11,8,8,5,1,3,8,15,34,15,2,6,17,14,19,11,19,6,9
MIR130B,1,2,1,2,1,0,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,0,2,1,2,1,1,1,1,3,2,0,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1
MIR4286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4727,4,4,3,13,6,9,5,12,2,6,0,4,0,5,3,2,7,7,3,5,1,1,1,4,4,3,4,6,3,2,3,1,4,0,1,0,2,6,2,1,22,3,2,15,1,2,1,0,5,5,16,4,2,1,5,1,7,1,3,1,4,6,1,3,3,2
MIR4256,1,0,0,5,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,3,0,4,2,0,0,2,2,0,0,0,0,0,0,1,3,1
MIR378D2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,4,2,3,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
MIR376A2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,3,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,9,2,0
MIR1253,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
MIR877,16,7,2,5,10,1,16,8,3,7,11,5,2,3,1,3,6,3,6,16,2,3,1,11,11,3,3,16,8,4,11,3,3,11,2,7,1,4,4,4,21,6,1,6,2,4,10,4,11,11,7,3,2,2,8,6,12,2,7,1,4,7,3,7,3,5
MIR10B,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,0,2,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0
MIR6724-2,335,243,419,221,199,385,355,180,142,206,121,328,292,893,143,228,235,218,251,360,581,54,66,224,130,130,65,82,521,276,283,117,72,310,330,171,203,201,159,350,124,201,135,488,117,231,143,81,71,269,744,647,279,53,143,425,178,26,90,246,434,221,77,262,224,96
MIR4737,16,9,15,13,17,33,4,12,65,3,13,9,16,16,17,5,23,7,11,9,18,9,48,17,8,21,19,3,24,14,11,21,13,11,19,15,12,16,15,17,25,19,3,29,20,12,36,17,35,33,33,31,29,19,10,12,22,7,9,17,21,12,10,11,11,28
MIR338,1,3,0,0,1,0,0,2,0,2,4,6,2,1,5,3,0,2,0,1,2,0,0,2,2,3,4,3,3,0,2,0,0,2,2,0,1,1,2,4,2,1,1,1,1,2,0,0,0,3,0,1,0,1,0,1,0,0,0,3,3,4,2,2,3,0
MIR2277,1,2,1,56,2,50,2,1,99,42,1,58,102,1,63,1,73,1,2,36,65,1,94,1,2,102,1,1,67,1,65,2,1,59,1,2,40,1,2,1,1,48,1,92,1,1,1,2,1,1,115,71,115,1,2,88,1,30,2,70,1,50,62,1,125,2
MIR548X2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
MIR634,0,7,6,6,4,2,0,0,3,0,2,2,0,0,4,1,0,0,0,0,3,0,0,2,0,0,2,2,2,0,0,0,2,3,0,2,0,1,0,0,0,0,2,5,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,2,5,0,1,3,4,0
MIR4738,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,1
MIR550B1,3,1,3,6,7,1,8,1,0,0,1,2,5,0,4,3,0,1,2,2,0,0,0,1,1,2,3,0,4,2,3,1,0,1,2,3,3,3,1,1,1,1,0,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,11,1,1,0,0,0,1
MIR4277,0,0,0,5,0,0,2,2,1,2,0,0,0,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0
MIR4506,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MIR107,0,0,2,1,0,7,0,2,0,0,0,0,1,0,3,3,3,2,0,4,0,1,0,0,0,3,3,0,3,0,0,1,0,0,1,0,0,0,2,1,0,2,2,4,2,1,1,0,0,0,2,3,3,1,0,4,0,0,3,0,0,0,0,0,2,1
MIR3131,4,0,2,0,0,1,1,4,0,0,0,3,1,0,0,0,1,0,2,8,0,1,0,0,1,1,2,0,7,1,1,1,0,2,3,0,2,3,1,5,0,0,1,0,3,3,1,2,0,7,0,1,4,1,2,1,7,2,8,2,3,4,1,7,2,0
MIR1245A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6856,6,16,4,8,8,8,13,8,11,3,5,15,5,5,11,3,13,7,11,12,3,4,10,5,12,8,9,2,19,10,9,12,16,15,2,5,7,15,7,21,16,3,4,11,8,10,9,5,11,11,4,14,7,9,6,9,8,6,5,13,14,7,3,8,18,9
MIR7976,4,2,1,3,1,5,1,1,1,0,2,5,0,1,7,1,0,2,3,3,6,1,4,1,3,6,3,1,2,1,2,2,4,0,1,5,1,1,1,1,1,1,0,1,0,2,4,4,1,1,3,2,4,1,2,2,0,3,1,5,2,2,3,2,0,0
MIR6886,6,0,5,4,1,4,11,2,4,4,9,6,0,4,10,0,3,3,2,11,5,9,1,7,5,12,24,5,10,1,4,2,3,11,2,3,4,6,7,3,2,7,6,1,5,4,5,3,19,8,2,0,12,11,5,6,11,8,23,2,3,0,6,1,10,5
MIR3192,8,2,14,15,9,2,16,5,10,2,13,7,2,6,16,16,8,4,10,2,10,5,4,29,4,9,25,9,11,18,13,5,5,21,14,1,3,0,13,10,17,16,4,7,11,7,4,24,21,2,6,1,9,7,8,9,6,8,7,12,11,1,2,7,17,6
MIR1252,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,1,0,0,3,2,4,1,1,0,0,0,1,1,8,0,0,1,4,2,1,0,1,0,0,5,2,0,2,0,4,0,0,4,1,3,0
MIR4633,2,2,5,1,0,1,3,0,1,0,1,0,3,1,1,4,0,1,3,1,0,1,0,0,1,0,0,0,0,1,4,0,0,0,2,1,2,0,1,0,1,1,0,4,2,0,0,0,3,1,0,3,1,0,1,1,1,0,0,1,1,1,0,3,0,0
MIR874,2,4,1,1,9,2,2,3,3,0,0,10,7,1,14,4,9,4,0,4,2,2,2,2,3,3,7,1,5,5,2,5,4,2,10,3,0,6,5,6,5,1,2,6,6,3,0,5,3,7,3,12,6,6,0,7,1,0,0,2,4,6,1,0,4,0
MIR3179-3,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,0,1,2,2,2,1,2,1,1,1,1,3,0,1,4,1,1,1,1,2,0,1,1,2,0,2,1,1,3,1,1
MIR1227,12,18,8,4,8,5,6,7,9,1,9,13,12,7,5,12,10,3,10,8,8,26,3,13,7,6,9,11,15,7,10,9,9,4,10,10,3,1,6,18,4,9,3,5,3,10,17,14,5,11,23,1,10,5,9,8,2,9,9,10,12,8,7,2,19,6
MIR6798,2,3,3,4,1,1,1,2,3,1,2,2,5,5,1,0,4,3,4,1,1,2,3,4,2,4,1,3,7,1,1,5,1,3,6,2,8,2,2,3,2,4,1,1,7,3,4,4,1,10,6,3,5,2,2,1,1,1,3,2,10,5,2,6,1,2
MIR4482,9,5,7,13,5,16,8,7,11,1,6,11,4,5,11,4,1,12,15,5,5,2,5,4,5,12,4,9,7,9,3,1,5,11,12,8,5,9,11,14,11,4,11,15,5,6,7,8,8,10,22,14,7,2,7,6,14,7,20,10,15,9,4,8,9,4
MIR4458,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
MIR382,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,3,1,1,0,3,2,0,1,4,3,0,0,0,1,0,4,0,0,3,0,0,0,1,8,0,0
MIR92B,1,3,1,1,1,10,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1
MIR3147,1,0,0,0,0,0,0,0,2,0,0,6,1,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR365B,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,0,4,1,0,0,1,0,2,0,0,2,0,0,1,0,2,1,1,7,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,2,2,0,0,0,4,1,3,2,0,0
MIR125B2,0,1,2,1,0,1,0,1,1,0,0,3,2,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
MIR3130-2,1,1,2,2,1,2,5,1,1,1,1,0,2,1,6,0,1,1,1,0,1,1,1,2,1,1,4,2,1,1,2,3,2,1,1,1,1,0,1,1,1,1,1,3,0,1,2,1,3,1,1,1,1,0,2,2,2,0,3,1,1,1,0,1,1,1
MIR6752,7,7,9,6,9,15,5,7,9,4,5,16,4,1,3,3,1,4,8,9,3,6,5,8,14,10,8,6,11,3,4,15,4,4,5,2,4,26,6,9,4,2,3,52,1,9,2,2,7,4,7,4,4,5,3,7,7,2,8,6,13,6,18,2,9,4
MIR5787,2,1,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,1,0,1,5,0,1,0,0,2,0,0,7,0,1,0,0,4,0,0,1,0,0,0,0,2,0,0,0,2,7,2,0,0,5,1
MIR548AA1,3,1,1,2,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,5,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,2,2,2,3,2,0,3,2,1,1,2,0,2,1,0,0,0,0,0,0,2,1,1,1,0,4,0,1
MIR548P,3,4,7,2,1,1,0,7,4,1,2,3,1,0,3,3,6,4,2,3,5,0,2,11,3,1,0,0,7,7,2,2,2,5,12,4,2,4,7,7,2,1,0,1,2,7,6,3,0,3,4,2,7,4,6,5,1,1,1,4,0,7,1,7,9,0
MIR1183,8,8,9,3,3,11,6,4,2,3,0,2,4,0,5,9,2,0,6,15,8,7,3,6,5,3,2,1,8,5,5,0,14,5,7,2,7,8,6,14,6,8,0,7,1,2,7,0,0,5,3,15,5,5,4,9,4,6,4,4,4,2,8,1,8,0
MIR3912,1,0,2,2,3,4,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,3,1,0,1,1,0,0,2,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,1
MIR5006,1,1,1,5,7,2,1,1,12,2,4,13,1,4,2,7,6,1,4,5,2,4,2,4,1,3,6,1,3,7,6,4,3,2,5,4,3,7,4,5,4,5,1,1,4,4,12,5,3,5,13,3,8,4,4,7,10,6,4,4,10,6,5,6,7,1
MIR1273D,6,3,2,1,2,0,2,1,2,1,3,7,2,2,3,5,1,3,5,1,2,2,2,1,0,5,10,0,1,5,4,4,1,4,0,4,4,1,6,11,12,4,1,2,6,8,2,11,3,2,4,3,1,4,8,2,3,4,4,5,1,3,0,1,11,6
MIR548A1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MIR514B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR1224,1,3,2,4,1,0,0,0,4,0,2,2,1,2,2,2,1,1,2,7,0,0,9,2,0,0,0,0,3,0,0,4,0,0,0,2,2,3,1,4,0,0,5,3,0,9,3,0,0,3,3,4,1,1,0,5,0,0,4,0,0,2,2,3,3,0
MIR4424,0,0,0,0,1,2,0,3,0,0,0,1,0,3,5,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,4,0,0,0,3,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
MIR455,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,12,0,0,0,3,0,0,0,1,0,3,0,2,0,0,0,0,0,0,2,2,1,0,0,0,4,2,3,6,0,9,0,3,3
MIR4467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4799,1,0,0,3,2,0,6,1,1,1,1,0,0,0,0,2,0,0,1,3,0,0,0,0,1,2,4,1,1,4,1,0,1,0,0,2,1,1,0,0,0,1,0,0,2,0,0,1,1,5,1,0,0,0,0,1,2,0,1,2,1,0,2,1,2,1
MIR1200,28,74,16,44,51,77,40,40,32,21,39,29,49,31,54,17,21,131,29,67,30,18,20,47,80,30,53,25,24,53,48,30,31,33,31,41,16,46,32,36,87,36,13,85,30,17,20,26,42,87,46,78,33,31,47,75,31,11,61,51,32,86,29,35,32,21
MIR195,1,0,0,2,1,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MIR330,2,1,1,2,1,1,0,1,0,0,1,3,1,5,8,6,1,7,0,0,1,0,0,4,1,1,5,1,1,4,3,1,1,2,3,0,8,0,0,8,1,5,3,1,1,1,1,2,4,1,12,1,1,0,5,1,1,13,1,3,1,1,1,0,1,1
MIR3161,2,2,2,1,3,0,1,0,0,0,3,3,1,0,1,1,2,0,0,6,5,3,1,0,2,10,4,2,0,5,4,1,0,1,1,4,0,1,2,13,7,1,1,0,0,1,1,2,10,0,1,0,1,2,0,1,2,1,0,0,4,0,1,4,3,1
MIR3180-5,7,9,4,12,0,7,4,2,0,8,2,6,2,8,12,2,7,5,9,8,1,5,7,11,2,7,11,3,5,3,0,8,10,7,5,3,6,11,1,10,0,8,3,21,9,6,0,8,5,10,8,15,20,4,10,3,2,1,0,8,15,8,7,6,18,7
MIR4667,4,2,3,3,3,0,1,1,2,0,1,4,2,2,1,0,1,1,3,6,2,3,0,3,3,1,3,2,3,1,1,2,1,4,2,1,1,5,4,14,3,1,5,0,0,1,2,2,1,13,1,0,5,6,6,3,1,1,1,2,2,12,1,2,0,4
MIR1285-1,17,27,26,19,24,27,21,17,22,12,27,55,14,15,29,5,19,32,26,13,20,12,36,44,31,34,7,15,33,30,22,10,20,24,40,17,6,13,24,20,41,26,3,26,21,11,25,11,29,27,17,30,14,32,21,30,3,12,15,32,21,12,15,12,33,30
MIR511,1,2,0,0,0,1,0,0,1,0,0,0,2,0,4,7,2,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,3,3,1,0,2,3,3,0,2,0,2,3,3,0,4,1,0,4,1,0,4,5,0,0,3,0,0,3,4,0
MIR616,48,48,16,54,61,50,101,55,31,17,25,48,26,39,44,15,43,47,39,115,63,28,25,39,60,46,49,38,36,28,36,44,29,94,34,27,70,152,36,117,198,32,34,53,47,57,45,135,81,252,93,27,25,32,68,59,145,44,148,66,56,200,61,74,68,56
MIR4321,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR3609,220,345,372,207,338,467,343,335,93,94,167,627,393,272,641,55,252,611,236,201,306,100,451,263,373,139,146,352,141,232,354,222,145,236,212,99,15,194,207,348,432,237,94,343,317,199,119,231,192,551,500,499,324,287,199,467,179,151,220,333,156,290,140,100,284,243
MIR1234,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR4296,13,23,15,7,7,25,9,24,9,6,5,19,12,18,17,7,23,36,4,20,13,11,9,14,17,12,23,14,20,14,7,15,16,7,16,10,9,8,28,33,19,23,6,20,17,13,29,7,12,19,18,33,16,14,14,33,7,8,4,19,17,26,14,11,16,8
MIR301B,2,0,2,2,2,0,0,2,0,0,0,7,3,2,10,9,0,0,0,3,0,0,0,1,0,0,5,4,5,0,3,6,0,4,4,0,2,0,1,3,0,2,4,0,7,5,0,0,1,0,5,0,2,3,5,3,0,1,0,1,4,1,3,0,5,0
MIR29B2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
MIR3660,0,0,1,0,0,2,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR101-2,1,0,3,3,2,2,2,0,1,2,1,0,2,3,4,0,1,0,3,1,0,1,3,2,3,2,1,0,2,2,0,2,6,1,0,4,1,1,3,3,10,6,5,7,6,1,10,5,2,1,3,2,2,0,0,5,1,5,1,2,1,0,3,0,3,0
MIR27B,11,14,9,8,5,14,6,2,14,14,5,7,27,9,25,1,11,51,10,11,9,7,7,8,7,9,3,2,6,7,1,9,14,0,2,6,0,7,3,3,3,13,1,16,5,10,3,0,5,1,15,30,28,8,12,15,0,6,9,29,14,14,6,4,12,1
MIR1537,13,22,6,10,9,2,6,21,11,21,9,38,7,28,8,11,21,4,12,9,16,10,9,11,34,14,27,17,16,25,22,16,6,22,8,25,5,12,30,50,48,52,0,6,18,15,12,12,12,19,12,19,9,12,21,8,12,10,31,34,7,23,2,7,12,15
