GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
HSPA5,72168,15753,54109,40978,34852,21673,62236,36182,56622,9743,67066,14765,48634,45385,19243,9483,55036,9206,62632,38121,46403,46470,68508,56829,24980,65045,58460,28537,58904,49844,44092,35292,53076,46503,21962,75726,36956,35022,35223,15687,82157,60915,11514,45645,25487,46818,96896,73065,73407,48498,41914,15880,32419,62841,46418,22690,89924,46849,95206,38164,60384,13616,53332,15725,59346,69219
NARFL,3128,4674,4628,3234,2030,2596,1006,2426,2565,946,1999,2143,3401,1481,1669,624,2896,1785,2853,2523,1997,2251,4464,2787,1394,2745,1597,2016,3185,1893,1388,2389,2428,2184,7421,2134,1369,2148,2299,5380,2384,4248,663,4486,2796,2513,1858,1774,1742,4882,3515,6036,3997,2447,2555,8105,2361,1250,1748,1992,3634,1300,2199,2466,1967,3756
GNAI1,3737,8882,3539,2301,8321,9406,3383,4188,10016,350,4125,10298,4289,1792,16267,757,5430,2880,4913,3825,4340,2136,1127,6898,5161,2004,3827,2344,3457,3979,4026,4111,2187,4953,7104,2160,2282,1590,8714,7997,6753,4111,859,9494,3530,3043,2804,2086,5714,5499,6108,8887,18512,3229,3683,4486,3667,2100,2456,2164,2891,859,2239,2067,2628,1984
EHBP1L1,10198,5640,5149,4745,3539,3643,4590,5058,7148,2194,5399,5306,6452,2885,3392,2359,7302,4272,4536,4520,7335,8407,11275,5310,4587,11855,14704,4387,6196,3238,3386,6738,12349,5263,5843,4182,3765,4858,6003,17136,5856,6307,1363,5381,2408,6507,17726,7306,8074,5269,6358,5238,7271,8551,5188,3442,4087,8082,9949,3696,10452,3672,7928,5478,13506,8827
IGSF10,1111,124,356,1538,8182,43,146,49,12133,1181,75,52,6950,10640,8229,1725,1836,107,3613,2615,8816,5427,120,7255,3129,4970,35,8145,5141,1383,2444,1091,107,1443,6691,3128,817,5356,586,3485,9508,972,316,52,108,1035,6294,5771,3118,295,3699,102,6557,2277,2806,2073,87,188,18417,658,3047,12534,907,10655,415,41
ATF7IP,13536,16322,20571,13835,15732,17241,11725,12955,12538,3369,19014,4908,13777,20832,11045,5578,16702,18288,15199,18756,18603,15850,15639,9943,17988,14935,17937,9472,12186,17685,13661,12873,10937,16483,16513,12795,7878,10034,19973,13208,23625,20528,2836,19090,8729,11613,13558,9523,16219,26893,18461,9632,26744,6566,13003,8956,16083,9873,24024,15263,10758,13730,11827,11019,15042,21492
GBP2,1386,4423,1127,2188,7752,4047,2314,2944,3709,1738,1615,2546,3706,8230,7837,1105,5270,7337,3142,1478,8341,1100,1046,3054,2323,1539,1517,896,1138,1914,2108,1741,725,4103,1618,3183,1324,4524,2802,3119,2507,2499,311,7985,6250,1716,1738,1942,1074,2600,3909,4367,5382,3274,1423,7823,2261,1486,4770,7007,1699,8215,939,1963,1027,4119
LTF,1937,349,4679,662,2192,135,44,700,1439,56,1956,754,4514,76,1694,554,1637,37,221,5110,2072,1870,2320,61,580,32892,296,73,679,1549,4825,1220,790,25,2003,577,2013,94,773,17663,973,1545,984,545,88,11059,1030,1029,246,389,4387,822,187,2392,450,1202,1709,719,153,157,42076,38,2237,52,733,263
MT-ATP6,19280,30580,36091,22558,25519,12453,23558,25706,38822,24421,25939,4527,28365,19150,13663,29332,17062,24689,40916,52780,12053,28937,22962,34402,31746,31259,7191,37647,37958,31059,37462,21724,25009,23995,16518,24936,17765,38496,21789,26911,71683,35206,10168,15027,14402,11126,29266,20473,20128,16586,34164,17531,11074,51445,21442,25530,32891,22974,21646,17139,26165,41611,20965,12732,28644,25194
HIST1H2AL,18149,3025,30923,9325,7724,2264,19553,8742,27328,1375,18339,1701,16380,6688,3647,2216,11460,795,20811,11570,8148,15491,17816,11655,5761,35074,5883,2501,16503,11003,11997,14244,14196,10646,17663,15701,22802,5036,9930,3988,11313,21045,3510,4527,3658,9064,21331,20694,11963,4277,10702,3234,6502,11714,9996,5237,25915,12468,4063,4942,20965,1705,16610,4508,25980,15052
MTURN,1513,1571,803,3159,2762,4069,1788,2553,4519,1129,2756,1888,1861,2066,2725,576,2491,2343,2022,1554,2854,1766,4031,4119,2785,2424,3424,2454,1424,1800,1952,1683,1719,1989,1289,1152,841,804,1237,1218,1532,1773,593,3424,4832,1634,2032,2274,19383,1647,2749,2261,5909,1224,2824,2834,2324,1360,418,2154,2223,1552,1572,947,1273,2554
GRN,8305,4080,5219,6078,3843,2911,4456,6447,10231,1679,6696,4766,9576,7318,2965,3014,11940,2262,4892,6281,8316,7671,6447,4438,6707,14933,11022,5575,7206,6972,4156,8511,5108,4258,4782,8729,5713,5637,5517,10252,9460,14820,1058,4250,3490,7301,4098,8921,5860,8155,6973,4907,5767,11763,4669,2876,5604,12358,15371,5375,11047,2415,4581,3237,7763,22486
L3MBTL4,1775,3475,1534,3206,4074,3289,2038,83,4425,1210,668,1941,2272,4003,3552,881,2881,3932,2305,2231,5429,229,1910,2750,384,1642,1328,178,1733,2459,1976,1746,1109,1953,2010,2459,922,2240,1244,42,169,1595,427,2697,3627,1653,398,1025,812,467,3568,1959,2119,942,384,4673,450,1039,9,4834,1126,4489,1589,102,2154,39
PRSS21,3694,1848,1320,2088,13,755,334,0,0,1712,16,1261,16,0,1971,373,792,10,337,1833,2781,947,4255,857,10,24,2491,22,937,826,825,1663,15,770,1411,2802,205,0,1572,6,4,0,274,2890,1334,2104,154,2577,3129,0,1643,2688,0,0,1612,5136,41,1285,0,0,2141,0,21,11,6319,4
TPP1,8582,5242,6433,5145,6429,3127,4460,9122,9264,2470,8003,2674,8288,7977,3938,4283,10996,6126,5871,7050,7637,8849,5861,5222,7070,11610,10819,5224,7352,6796,4674,6322,5661,4157,4045,7344,7072,2461,6303,8296,10482,13667,1116,2609,3435,4807,6551,4997,8343,8371,8777,5988,10406,10488,5075,5992,7298,11576,16605,6503,8951,4051,5294,3619,6740,11138
PARP8,3137,8455,4431,1275,4958,742,2036,3728,8184,1459,841,364,524,252,233,733,9241,3476,8024,1680,155,2066,1164,14433,9184,2128,7929,924,2323,3100,8399,2203,1185,1749,4492,3469,3952,1666,16181,3466,15799,11384,267,282,235,6077,1406,6231,3905,6052,5647,358,4417,2518,3646,62,925,3253,21981,7063,5442,4804,4447,6161,1544,20539
H2AFY,69340,71221,55909,74444,41280,99793,59136,36217,80354,13627,36069,64625,60581,55198,50256,14537,69330,115134,73983,54584,70735,24055,60646,85947,37229,56562,47745,30139,60444,58861,55257,45987,33616,43274,50650,58030,27280,63612,98701,60734,49846,67536,6689,131212,55854,42841,28548,47592,31655,48261,54688,140079,80392,65619,28789,79997,28925,32771,32523,38190,58903,32788,43325,27492,68758,41704
NBEA,2388,848,4015,3409,5340,7169,4684,2803,5446,886,2294,1936,2538,4571,6180,1027,2850,3884,5313,3391,3013,1300,3367,6137,2434,1187,1158,1664,2535,4816,3586,3077,831,4605,3725,589,1132,3181,1229,480,830,1015,495,5097,4828,2407,531,2181,2237,6332,4765,5549,731,3486,3587,9198,1118,1144,1283,4225,1553,4841,1881,263,1973,2366
NPDC1,2846,5082,2556,6964,6588,8044,3468,5072,2605,5572,1815,4181,6764,5937,8078,1165,5664,3232,4024,2639,2320,2001,8969,6667,3499,3754,7937,4931,4893,2575,2692,3965,2049,3472,7377,1989,1643,5009,2690,1137,7402,8005,749,10921,4970,4016,1782,2804,1964,4241,4108,4944,8493,3406,2138,5533,2701,903,4888,4107,4956,4055,1808,2043,3343,4519
SIRPA,2639,1501,2484,2433,1809,2109,1223,2707,3955,1395,3610,1137,3159,4623,2005,1499,4958,1292,2269,3060,3654,3270,1425,2003,4694,4561,4365,2937,2900,2597,1965,2009,1871,1030,1501,3641,1804,3359,2089,3073,5092,3754,397,2003,1410,2441,2069,3072,3825,4117,3119,2447,1558,4619,2997,1069,3661,3752,5639,3185,4060,3705,2095,1377,1962,6594
FAM107B,3868,1364,9307,3151,3533,379,3536,4156,2265,534,6660,2082,3312,4076,990,1313,3562,403,6725,2531,2709,4521,3274,4111,3462,5826,8240,2639,4323,4781,5458,3087,1468,3185,3641,7054,2320,4733,4995,2903,5132,4388,557,3111,2212,2881,2928,2357,2912,3255,1387,654,3430,5092,2032,673,5506,2042,4034,3417,2847,614,1741,1286,5717,12050
MT-CYB,90384,106208,161331,82329,94923,42437,112164,91721,144950,50269,121376,18562,115042,84018,60516,84138,70633,95762,164256,161472,43189,137856,114901,157535,108308,146690,33566,135137,176692,117867,148232,91339,130066,87213,73390,103390,78209,103175,97126,95552,202963,140724,30755,42829,52010,40484,120109,86186,74506,70370,170702,60392,61548,207891,85665,116851,138554,122868,92909,53529,102727,131435,110526,41588,93997,132326
BIN1,4481,4894,3839,2814,3871,5853,3000,4722,3941,1722,2388,3806,7674,6144,10865,628,2857,4542,4480,2987,6535,2000,4055,4569,4889,3508,5840,3565,2786,2886,2180,3126,1734,2435,2866,2679,2233,2558,3515,4651,7837,8570,550,5948,4586,5150,1121,2109,2707,8537,5982,11068,11765,4149,1790,4245,3208,1869,888,3335,3227,3100,3485,2585,3689,3026
HMGN2,17851,10493,28718,19484,12926,8120,25821,18631,29219,5093,19965,5741,15073,15955,8075,6427,22747,4437,35582,17512,15616,22875,9219,33068,11529,20507,15276,10700,24514,20167,21485,20872,12887,27108,18226,14565,12703,20384,23165,8283,19372,23814,3357,11494,8239,8749,16475,19710,11432,10956,14643,6307,12488,16896,18304,13359,24155,14171,13769,14135,18850,8466,14679,9851,21644,22836
PDE4B,3429,3706,5386,569,15693,1400,6436,4711,1262,68,5588,6020,1059,2583,1971,1021,2389,1563,23545,581,6238,1060,640,28075,7118,1744,5082,1893,845,1756,2864,2162,1946,14192,3935,1895,1507,975,7294,2469,10874,3738,256,2968,4405,618,674,1112,3011,1293,1019,1994,12356,1667,739,394,2996,2665,2718,438,952,244,1725,669,4532,2662
ABCA5,1703,1250,388,3744,4758,3010,1674,2169,3868,728,1645,1815,2125,3741,4546,729,2305,4505,4023,2232,2372,1697,2017,3160,2665,1507,558,1862,2016,2133,2430,1821,1667,1978,1006,1161,706,1345,1524,212,3386,3110,223,2582,4805,2139,1098,1660,2176,2991,3016,3432,1496,2328,1715,7588,1315,874,2837,4599,1790,3962,1864,2301,1820,2079
OBSL1,8136,7797,3458,7028,13204,9352,4922,7401,7140,4600,7006,6249,10869,10914,16621,1287,7352,6660,5179,6820,5607,5298,10077,7486,8931,5307,7928,5844,7485,4443,4306,4768,4772,4388,5270,5303,2642,4005,4828,413,5896,3089,1281,7544,6985,8982,4028,5233,7819,11602,7732,10489,11789,3576,5887,13916,6576,3560,8272,8061,7576,5580,7590,4514,6658,7982
ALDH2,4150,3619,2301,2164,3747,2523,2289,3321,4183,622,4300,1836,4914,1801,2403,1283,4792,881,4066,3437,2725,3032,4290,3645,2770,4783,9391,2012,2235,3389,3226,2552,2022,2800,1507,4084,3537,2752,4552,7901,7707,5358,728,3690,2204,4316,1399,3230,2260,8012,4958,2406,3153,4617,3974,1463,3656,2582,10950,2807,3463,1820,2077,1575,3032,7641
EVC,2345,1118,682,3847,2637,2544,1819,2274,7081,2010,1737,447,2250,3462,6035,523,1215,2622,1408,3351,2838,1447,3705,1893,1797,1301,3085,3081,1982,1597,1150,1431,1167,1194,2142,1001,619,1843,210,86,49,305,525,1853,4914,3727,1340,1502,1537,3876,2088,772,409,1768,1848,6511,2072,905,73,5443,1642,3875,2010,26,2636,685
KCTD12,6041,4289,3142,3472,2172,2310,1492,2233,5897,259,5772,3231,8081,1952,3273,5263,15216,614,2685,3209,6735,10127,2300,2367,2816,11094,14857,5010,2743,5486,2370,6084,3337,946,3038,7186,6827,2744,8182,15811,2528,3612,652,3686,731,2764,3382,4459,4817,7164,3970,2956,2734,10089,2625,1107,2767,10000,2586,1107,10593,282,2547,1379,3972,19796
FAM198B,1041,1145,401,1377,1889,3956,664,2674,1638,34,2279,719,6829,942,1930,1585,4036,614,1061,1564,1458,2290,822,1252,3108,4212,2543,1278,1265,1294,819,1062,903,886,1247,2629,893,1411,1255,493,5442,5845,482,4363,588,1675,1593,1553,1146,6130,4787,1504,220,1545,2414,1722,2025,1330,7783,598,2724,587,773,1025,552,8307
HBG1,1086,651,74,29,7700,247,14,130,5459,0,4093,1498,10,17,344,29,1051,100,30,10,0,4044,1265,14,746,181,5017,58,89,22,26,371,10040,12,33,2241,142,86,6033,186,2149,1302,617,93,37,24,2360,310,17057,119,30,1423,997,3768,216,9,915,819,37,0,1868,3,1495,10222,693,251
RBPMS,1431,5688,752,2218,4674,5221,1711,3490,2284,502,1021,2948,2038,1230,17590,928,1903,6243,1922,2659,2261,401,1223,2529,2144,1170,1210,1270,2076,1693,1068,1072,1051,1905,1707,1018,925,1953,2411,2477,9827,2400,515,2599,1935,1421,548,1246,1348,8049,4611,7408,13216,2041,1789,3222,1372,584,2113,2355,1322,1707,1009,1511,1133,1538
CTSG,10891,2518,13816,2767,1687,214,2658,10894,5929,2867,20621,1143,3193,50099,273,1991,18859,123,9482,6764,6996,15893,21451,4379,13973,23005,36344,6779,13754,13657,15158,7718,5349,2888,2655,11853,8689,4252,4509,496,38585,65572,2293,6630,7352,17492,5392,12323,1790,19488,5688,1550,2438,29085,3572,951,31725,6062,23598,25114,14410,1691,11138,20991,8235,14084
ZNF783,4066,3799,1969,4075,4880,4190,2421,3313,4332,1416,2673,2961,4888,3791,6455,809,3765,3356,2993,2974,4058,3088,4905,3996,4047,3871,4284,2937,4469,2703,2227,3314,3175,2619,2511,2621,1651,2748,2241,3767,5541,4545,616,4429,3862,4085,3140,2989,3126,4349,3771,5767,5966,4070,2332,5071,2486,2153,4472,4648,3068,2946,3530,1305,4395,4076
SAMHD1,6986,6857,9243,6961,1469,590,2611,4522,3567,349,8067,6022,5388,3340,823,3805,13448,599,6572,4264,8937,6534,3539,3395,3543,13326,19354,4363,5072,8016,5282,5023,3136,4421,2209,14974,8261,13159,15074,23639,4053,3491,1688,6591,1688,3355,4141,5838,4324,3163,5627,1494,3137,8742,2467,338,4602,9839,4305,1750,6684,198,2653,591,5959,19866
ARPP21,5075,0,9326,211,0,51,3548,2252,37,35,677,48,39,682,173,1757,21,99,14199,282,76,89,458,20057,500,151,422,357,2024,2016,2821,7591,19,9188,17064,26,1770,119,3857,43,0,32,117,4,0,555,426,214,707,0,539,57,64,3,138,51,186,162,0,114,186,7,30,98,4548,4
ATHL1,1683,2991,325,2451,1527,3049,1423,2974,2557,2599,501,1191,3981,1798,7390,388,3657,3015,1646,2852,1978,1054,1658,4198,3641,999,3033,2822,1779,1136,1882,2146,2247,2374,1535,761,630,1792,1296,2383,2061,373,269,3864,938,3034,718,563,981,1154,1869,4023,3492,1257,891,3557,2224,1112,2190,4166,2093,1205,2158,621,1500,3035
RPS6KA4,4729,4550,6252,5493,2713,2477,2018,4315,3698,1797,4214,2328,6136,3541,3237,754,4645,2071,3416,4397,3487,3019,5027,2913,3347,5894,12733,3076,4239,3157,2864,2931,2101,1839,3474,5346,2879,6494,6076,11366,5043,7963,701,6100,2456,3793,3124,3013,2132,4847,3539,3490,5939,4354,3849,2493,3062,2238,6364,3223,4099,2305,2421,3138,4682,6424
S100A9,4182,1334,5829,879,3469,264,729,803,4112,80,2672,1601,4330,1509,4047,2186,3164,80,2600,7168,4699,3096,4590,1260,700,36509,1900,1427,2045,2355,5608,1502,1054,422,4686,2083,4244,196,1698,30081,2146,3034,776,1834,309,15434,1441,7500,1939,1043,9170,1430,976,2074,676,1154,3637,1301,1165,810,41188,240,1778,1298,841,4812
FLT4,852,66,2292,588,276,63,135,144,1729,396,78,395,12559,330,546,2243,449,89,328,318,496,565,266,241,326,3976,310,51,525,233,22,241,1679,107,4255,382,545,274,183,6996,425,581,196,312,131,624,676,844,1174,299,71,802,285,1130,184,732,125,406,20,950,6888,576,156,74,437,302
TMEM200A,428,118,476,126,583,1780,214,41,2940,32,447,1125,460,35,8105,270,513,552,354,503,1286,68,57,434,197,68,142,219,428,325,427,139,152,303,884,315,398,335,539,63,475,105,268,717,55,195,373,114,632,801,1282,1640,12298,329,692,4,190,65,0,40,220,7,168,199,318,73
IER2,4677,18779,13841,11506,3095,8205,6355,8159,5126,12899,7731,8939,5210,6369,2810,2970,4914,3883,3783,25421,5931,2756,7702,6791,4071,13914,15711,6314,11301,2822,2254,3542,2246,1972,16767,4157,9900,6609,7157,21365,14454,5655,5982,5507,17727,5447,6168,13216,8572,13800,15692,6752,10150,2226,5645,4917,7231,2565,15169,12613,4350,7718,4129,13673,5672,6246
TRPS1,5244,4645,6337,5325,11750,14569,6541,11685,7319,2502,8763,3121,3419,12129,17400,2576,7734,12881,9981,6864,11571,5275,5976,10294,10931,4843,8319,6064,4904,5395,5223,5115,5093,9136,7569,4082,3883,6831,4625,6496,7571,5931,1149,12162,11502,4225,4424,3704,4867,18833,12563,9569,16345,6294,7644,20576,7983,5777,3288,11577,7199,9126,4779,5492,4100,9014
TCN1,102,9,110,0,34,9,4,14,88,0,56,7,35,6,29,61,47,0,7,106,78,33,48,0,4,289,159,13,12,29,133,21,55,10,46,96,332,5,17,544,1284,23661,34,26,0,99,11,55,0,9,55,4,18,106,11,4,69,179,7,6,496,0,73,32,113,0
PRTG,57,3,0,18,1166,29,726,4,807,150,4,97,233,0,55,433,14,0,40,9,10,17,1661,38,50,69,4,6,211,469,423,68,37,447,49,21,153,32,31,9,4,3,242,0,140,58,50,33,58,0,16,48,0,8,8,10167,6,11,0,3430,158,2,3,381,119,16
ARL10,3527,2214,2645,2650,4970,3301,1478,1882,6584,1232,2157,1353,2920,1927,4427,856,3359,2941,2635,2587,3060,1477,5024,3232,2148,1973,5037,707,2894,2569,2175,2848,1652,1937,2659,1489,1055,2339,2650,522,2238,1080,465,2811,3593,2961,1599,1276,2329,3918,2486,3240,4398,3561,1831,6795,1684,1512,1407,3721,1775,1884,1895,2627,3544,1907
SAT1,8915,2299,2642,3127,3566,3562,3605,5408,8950,1372,7702,4515,3809,3721,2402,4738,19427,2051,7343,3682,5702,9786,4717,5493,6585,10521,4452,2929,3484,4414,2429,8085,6223,7645,3452,6558,6377,6656,6033,8163,8914,7169,1350,5890,4336,2786,5344,7642,14961,8620,5184,3102,4982,9674,5650,3808,6503,15590,6460,3036,15710,6867,4676,3237,6341,6981
MNDA,1100,1106,1203,656,651,47,281,1192,594,125,2656,1123,650,3281,748,370,2016,41,1195,1411,2048,2251,1268,514,1777,6495,2124,1480,1571,2066,2159,651,660,466,1013,5636,1262,1909,2015,2595,3098,2281,149,1880,979,2554,1145,3302,693,1450,1445,243,212,2957,709,202,2676,1068,8356,2625,4570,421,899,585,847,12172
FAM69B,7419,5823,8039,4251,7874,6839,5114,5153,9134,2330,5272,4717,9704,7673,11869,1120,5817,6340,6268,7048,3339,4512,12678,8120,5843,6096,5032,2817,7987,4219,4167,6331,4698,6980,8859,3780,3224,3402,5538,2363,6537,6882,1047,9111,6109,9089,4338,4043,6644,8228,9827,14776,13495,5594,4988,11097,4833,3751,2259,6365,7129,3073,4730,6391,8685,3353
HIST1H2AC,1011,626,1619,18343,1088,1083,1313,3001,1005,3256,2276,685,1183,1208,500,292,1398,590,1385,522,1644,729,968,1457,2934,870,2364,294,620,860,26825,900,666,3903,2021,28676,680,459,1203,611,1821,1982,195,730,14718,451,1511,655,9281,1639,835,579,3235,668,4222,817,2301,448,1536,556,919,509,602,360,1385,2255
ADAM28,3222,13733,917,7589,17512,9766,4307,6533,3998,1352,4098,5386,5717,6751,17179,1261,7159,10452,3576,4983,14039,2931,5283,7902,4385,4114,6215,8924,3807,4867,5143,3336,3114,4850,4394,3115,1063,6247,9060,5394,12103,3488,561,12929,6308,3697,2518,3559,2523,7790,8885,9135,9640,3663,4924,9856,4491,2000,9365,7336,3411,8142,5022,8219,3285,7662
MYBL2,11020,1762,17929,6139,3747,1450,9882,4177,16955,770,11012,1513,5316,4173,1399,1504,6908,257,14497,5771,5363,8737,11471,9244,2387,10432,6074,2228,6955,5376,6151,7076,7993,5992,6434,9148,5250,5429,7461,2535,3348,8984,1372,3764,3071,7008,10478,7018,12588,5345,4293,1494,2796,6921,7245,2428,7790,6367,4762,3739,9601,856,5327,1508,12943,9463
EZR,14261,5272,20692,6888,7402,4771,14463,6852,21123,1685,12375,3251,12118,6354,6622,2518,10485,4328,38213,7800,8569,12510,13272,25261,5896,12880,10205,5895,10913,8432,9843,9630,8909,16334,14797,11856,8020,6814,12171,8509,5149,7313,1430,9323,5803,8986,10053,9113,6038,11196,9403,5571,17025,11329,8143,7610,9831,10883,4284,6875,11515,4208,10693,6626,13082,10647
PRDM2,3365,8699,6302,8428,10152,3076,4292,8245,3670,2695,2657,2368,2735,4083,2616,1050,3437,7569,4935,7219,4125,8207,1664,5606,4499,9762,3477,6358,8549,2789,3055,7843,2068,3788,5334,9126,4493,7626,11514,10210,5630,5571,1044,4114,2838,2196,7788,2907,2569,2922,8281,3376,2609,2710,6980,3798,2033,2000,2544,3655,7391,7789,7617,6873,3849,10479
OBSCN,21329,16209,5361,21948,17329,22515,14263,14833,12046,10046,5848,9221,25062,7890,29450,3652,17008,20841,14082,25744,10655,3108,23977,21700,13421,15617,13767,11398,21784,13596,11160,16558,19310,13219,10194,6223,5263,8673,4932,4718,11930,5920,3381,16580,12975,25112,4564,13279,7173,17059,24605,14991,12405,8862,9141,34528,7712,7899,5271,17001,17248,6841,20550,7659,23220,6225
MT-ND2,59268,116755,106278,48290,74149,55394,85197,87438,109630,77010,62831,14390,85954,84541,41727,71427,55237,98291,105274,156311,56271,98217,81829,94201,111552,99310,25665,113153,106736,100383,122683,71497,95626,82696,44176,70401,48886,149547,55029,94007,214813,119518,37462,52530,65131,27540,72843,68136,60683,51219,101146,81333,34101,214105,68297,89026,77635,71966,79125,53576,62618,159342,65928,50449,77959,67467
