GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
RIMBP2,309,12,16,394,1289,3302,178,17,417,103,276,244,1424,11,6082,160,14,167,451,35,56,0,410,43,65,35,36,281,773,253,12,246,13,18,28,261,109,19,22,2,10,0,228,34,3,270,28,389,360,540,90,28,2546,23,0,2925,185,0,1,0,151,6,16,91,33,0
GNAI1,3737,8882,3539,2301,8321,9406,3383,4188,10016,350,4125,10298,4289,1792,16267,757,5430,2880,4913,3825,4340,2136,1127,6898,5161,2004,3827,2344,3457,3979,4026,4111,2187,4953,7104,2160,2282,1590,8714,7997,6753,4111,859,9494,3530,3043,2804,2086,5714,5499,6108,8887,18512,3229,3683,4486,3667,2100,2456,2164,2891,859,2239,2067,2628,1984
IGSF10,1111,124,356,1538,8182,43,146,49,12133,1181,75,52,6950,10640,8229,1725,1836,107,3613,2615,8816,5427,120,7255,3129,4970,35,8145,5141,1383,2444,1091,107,1443,6691,3128,817,5356,586,3485,9508,972,316,52,108,1035,6294,5771,3118,295,3699,102,6557,2277,2806,2073,87,188,18417,658,3047,12534,907,10655,415,41
ELN,603,1080,402,767,2945,1112,652,870,97,1166,508,498,1653,1659,15366,328,273,9478,527,607,1068,375,1273,868,778,560,1982,351,520,262,331,951,379,508,957,263,358,384,233,153,879,931,307,1046,1918,628,315,646,915,7146,1658,5642,2778,517,1047,118,913,184,345,1882,407,1022,747,377,365,247
TMEM65,4781,5199,4160,5017,4808,6092,3964,8919,8300,2208,6490,2986,7828,4980,10410,2068,6237,6245,4944,5243,4074,6067,9019,6601,7446,5911,3507,7073,6005,5766,5187,4499,5258,5105,3928,3639,1966,4214,3828,2781,5990,5427,926,5622,5907,4898,4150,4147,4601,11922,7580,11687,3693,5760,5175,9337,5775,3792,5575,6076,5033,4843,5567,4716,4992,5824
GBP2,1386,4423,1127,2188,7752,4047,2314,2944,3709,1738,1615,2546,3706,8230,7837,1105,5270,7337,3142,1478,8341,1100,1046,3054,2323,1539,1517,896,1138,1914,2108,1741,725,4103,1618,3183,1324,4524,2802,3119,2507,2499,311,7985,6250,1716,1738,1942,1074,2600,3909,4367,5382,3274,1423,7823,2261,1486,4770,7007,1699,8215,939,1963,1027,4119
LTF,1937,349,4679,662,2192,135,44,700,1439,56,1956,754,4514,76,1694,554,1637,37,221,5110,2072,1870,2320,61,580,32892,296,73,679,1549,4825,1220,790,25,2003,577,2013,94,773,17663,973,1545,984,545,88,11059,1030,1029,246,389,4387,822,187,2392,450,1202,1709,719,153,157,42076,38,2237,52,733,263
MT-ATP6,19280,30580,36091,22558,25519,12453,23558,25706,38822,24421,25939,4527,28365,19150,13663,29332,17062,24689,40916,52780,12053,28937,22962,34402,31746,31259,7191,37647,37958,31059,37462,21724,25009,23995,16518,24936,17765,38496,21789,26911,71683,35206,10168,15027,14402,11126,29266,20473,20128,16586,34164,17531,11074,51445,21442,25530,32891,22974,21646,17139,26165,41611,20965,12732,28644,25194
DIAPH1,18614,15206,24276,15552,14842,17607,19754,15132,23245,6949,13202,10682,21163,27633,11082,4642,17625,12887,21886,19665,28618,8907,24623,22632,9446,21570,15496,10188,18712,20630,17213,16272,14058,17524,17609,20200,10366,23773,23783,16911,12533,20657,2804,18641,12192,18790,15824,15028,39558,14802,20324,18485,26757,18931,9960,16228,11989,11956,10204,16041,21416,13661,15004,14766,22095,16841
GRN,8305,4080,5219,6078,3843,2911,4456,6447,10231,1679,6696,4766,9576,7318,2965,3014,11940,2262,4892,6281,8316,7671,6447,4438,6707,14933,11022,5575,7206,6972,4156,8511,5108,4258,4782,8729,5713,5637,5517,10252,9460,14820,1058,4250,3490,7301,4098,8921,5860,8155,6973,4907,5767,11763,4669,2876,5604,12358,15371,5375,11047,2415,4581,3237,7763,22486
L3MBTL4,1775,3475,1534,3206,4074,3289,2038,83,4425,1210,668,1941,2272,4003,3552,881,2881,3932,2305,2231,5429,229,1910,2750,384,1642,1328,178,1733,2459,1976,1746,1109,1953,2010,2459,922,2240,1244,42,169,1595,427,2697,3627,1653,398,1025,812,467,3568,1959,2119,942,384,4673,450,1039,9,4834,1126,4489,1589,102,2154,39
ARRDC3,8356,4444,8565,4252,5940,9443,14731,11595,12618,2516,5618,1707,7507,22832,10340,3472,13585,5736,24113,5271,9469,4239,3228,28475,6609,4984,4394,2601,3459,3973,4520,5387,4744,27245,5086,8399,3949,3814,9433,4541,4085,4459,1039,10234,21653,4786,3196,4034,5716,6244,11139,6718,3491,7602,2333,10723,3047,6649,1619,5467,4754,7566,4589,1808,5412,5741
PRSS21,3694,1848,1320,2088,13,755,334,0,0,1712,16,1261,16,0,1971,373,792,10,337,1833,2781,947,4255,857,10,24,2491,22,937,826,825,1663,15,770,1411,2802,205,0,1572,6,4,0,274,2890,1334,2104,154,2577,3129,0,1643,2688,0,0,1612,5136,41,1285,0,0,2141,0,21,11,6319,4
PARP8,3137,8455,4431,1275,4958,742,2036,3728,8184,1459,841,364,524,252,233,733,9241,3476,8024,1680,155,2066,1164,14433,9184,2128,7929,924,2323,3100,8399,2203,1185,1749,4492,3469,3952,1666,16181,3466,15799,11384,267,282,235,6077,1406,6231,3905,6052,5647,358,4417,2518,3646,62,925,3253,21981,7063,5442,4804,4447,6161,1544,20539
SPEN,19887,21902,20180,17465,21733,21589,19157,23497,23877,6684,19302,9587,18338,19106,15023,6800,19779,20048,23036,29064,18512,17770,14444,24065,23074,21070,17744,17090,22084,22248,19822,15952,21608,19695,17887,19708,9679,27848,19630,23693,33592,28351,3491,18122,12968,16892,24962,19571,23397,31291,19685,16201,17946,27146,21453,22400,21165,14123,28994,18804,19455,19792,19920,21016,23896,21593
NBEA,2388,848,4015,3409,5340,7169,4684,2803,5446,886,2294,1936,2538,4571,6180,1027,2850,3884,5313,3391,3013,1300,3367,6137,2434,1187,1158,1664,2535,4816,3586,3077,831,4605,3725,589,1132,3181,1229,480,830,1015,495,5097,4828,2407,531,2181,2237,6332,4765,5549,731,3486,3587,9198,1118,1144,1283,4225,1553,4841,1881,263,1973,2366
ETF1,10024,5244,10066,8478,9151,7891,12535,4118,15126,2666,7604,4609,8852,9271,5148,2511,10063,4078,13647,7359,11333,5965,18194,12078,3946,12750,4404,3302,9056,8700,8910,7224,10925,10743,5538,12355,5830,11365,9109,3998,6416,7245,1997,12076,6400,8002,6329,7105,7411,5464,7238,5188,8715,9737,5307,7678,5517,8744,7057,7871,9820,5136,7359,3131,9649,8272
NPDC1,2846,5082,2556,6964,6588,8044,3468,5072,2605,5572,1815,4181,6764,5937,8078,1165,5664,3232,4024,2639,2320,2001,8969,6667,3499,3754,7937,4931,4893,2575,2692,3965,2049,3472,7377,1989,1643,5009,2690,1137,7402,8005,749,10921,4970,4016,1782,2804,1964,4241,4108,4944,8493,3406,2138,5533,2701,903,4888,4107,4956,4055,1808,2043,3343,4519
SIRPA,2639,1501,2484,2433,1809,2109,1223,2707,3955,1395,3610,1137,3159,4623,2005,1499,4958,1292,2269,3060,3654,3270,1425,2003,4694,4561,4365,2937,2900,2597,1965,2009,1871,1030,1501,3641,1804,3359,2089,3073,5092,3754,397,2003,1410,2441,2069,3072,3825,4117,3119,2447,1558,4619,2997,1069,3661,3752,5639,3185,4060,3705,2095,1377,1962,6594
MT-CYB,90384,106208,161331,82329,94923,42437,112164,91721,144950,50269,121376,18562,115042,84018,60516,84138,70633,95762,164256,161472,43189,137856,114901,157535,108308,146690,33566,135137,176692,117867,148232,91339,130066,87213,73390,103390,78209,103175,97126,95552,202963,140724,30755,42829,52010,40484,120109,86186,74506,70370,170702,60392,61548,207891,85665,116851,138554,122868,92909,53529,102727,131435,110526,41588,93997,132326
RGS1,3487,285,320,1260,10357,155,94,352,393,455,3052,1012,147,1846,4907,1207,10614,395,424,153,1606,3500,389,3429,1159,2189,3108,1292,137,1249,700,2164,2845,614,59,1204,2581,218,1836,545,1626,787,574,2084,1580,413,840,1168,6561,99,994,5901,13702,1099,270,717,2218,4744,1273,868,2770,37,4346,72,1461,1651
HMGN2,17851,10493,28718,19484,12926,8120,25821,18631,29219,5093,19965,5741,15073,15955,8075,6427,22747,4437,35582,17512,15616,22875,9219,33068,11529,20507,15276,10700,24514,20167,21485,20872,12887,27108,18226,14565,12703,20384,23165,8283,19372,23814,3357,11494,8239,8749,16475,19710,11432,10956,14643,6307,12488,16896,18304,13359,24155,14171,13769,14135,18850,8466,14679,9851,21644,22836
ABCA5,1703,1250,388,3744,4758,3010,1674,2169,3868,728,1645,1815,2125,3741,4546,729,2305,4505,4023,2232,2372,1697,2017,3160,2665,1507,558,1862,2016,2133,2430,1821,1667,1978,1006,1161,706,1345,1524,212,3386,3110,223,2582,4805,2139,1098,1660,2176,2991,3016,3432,1496,2328,1715,7588,1315,874,2837,4599,1790,3962,1864,2301,1820,2079
ST3GAL1,8647,11796,9408,4956,7460,8495,6363,14992,6843,3076,8663,8447,9637,10448,9060,2799,8977,8813,12603,8393,13125,5264,9872,10625,11810,5797,7738,5533,6585,6742,6115,7320,9816,8489,10887,6112,4377,5624,9777,11154,11505,11646,999,10351,7309,8516,7317,6114,8682,11439,9014,12476,29549,6482,5456,16724,7427,5410,8421,9475,5619,5893,5831,6735,11225,10067
OBSL1,8136,7797,3458,7028,13204,9352,4922,7401,7140,4600,7006,6249,10869,10914,16621,1287,7352,6660,5179,6820,5607,5298,10077,7486,8931,5307,7928,5844,7485,4443,4306,4768,4772,4388,5270,5303,2642,4005,4828,413,5896,3089,1281,7544,6985,8982,4028,5233,7819,11602,7732,10489,11789,3576,5887,13916,6576,3560,8272,8061,7576,5580,7590,4514,6658,7982
PJA2,14801,10672,14938,12118,14721,14563,16670,7980,15332,2747,12255,8737,13711,20857,9085,4739,18334,11775,21339,11472,22963,7161,19921,19909,7572,16415,7483,6000,12150,15386,16663,12875,13679,19677,10047,15162,8947,12743,15997,8666,8928,11337,1943,17414,12385,11564,8585,11613,12329,11890,15355,11524,17399,15278,6927,15182,9948,12213,11072,12479,7904,8432,11572,5586,12310,12028
ALDH2,4150,3619,2301,2164,3747,2523,2289,3321,4183,622,4300,1836,4914,1801,2403,1283,4792,881,4066,3437,2725,3032,4290,3645,2770,4783,9391,2012,2235,3389,3226,2552,2022,2800,1507,4084,3537,2752,4552,7901,7707,5358,728,3690,2204,4316,1399,3230,2260,8012,4958,2406,3153,4617,3974,1463,3656,2582,10950,2807,3463,1820,2077,1575,3032,7641
EVC,2345,1118,682,3847,2637,2544,1819,2274,7081,2010,1737,447,2250,3462,6035,523,1215,2622,1408,3351,2838,1447,3705,1893,1797,1301,3085,3081,1982,1597,1150,1431,1167,1194,2142,1001,619,1843,210,86,49,305,525,1853,4914,3727,1340,1502,1537,3876,2088,772,409,1768,1848,6511,2072,905,73,5443,1642,3875,2010,26,2636,685
ERAP1,15219,10207,11786,12779,13541,19467,14083,12510,16733,5533,6076,6174,9193,12555,12990,4390,22114,9577,28059,9695,20298,5074,14850,17395,9849,12425,9053,6060,11301,17895,15814,14065,10506,11806,10586,20366,6194,9407,13440,7568,5814,13792,1594,21439,9304,11869,7861,12273,8575,5159,18961,9825,18128,15273,7574,16921,5092,12154,17367,14139,6362,11721,10861,3987,13671,8899
PTPN14,234,34,1149,1211,13507,1716,319,1855,5864,1156,707,229,1550,444,6457,992,127,871,1583,446,1628,568,1750,486,206,648,76,1308,150,301,305,194,275,1047,675,65,240,1050,390,701,54,48,177,920,4362,1364,361,465,707,1265,403,167,230,393,1020,7842,237,82,1202,2714,809,824,65,524,202,180
KCTD12,6041,4289,3142,3472,2172,2310,1492,2233,5897,259,5772,3231,8081,1952,3273,5263,15216,614,2685,3209,6735,10127,2300,2367,2816,11094,14857,5010,2743,5486,2370,6084,3337,946,3038,7186,6827,2744,8182,15811,2528,3612,652,3686,731,2764,3382,4459,4817,7164,3970,2956,2734,10089,2625,1107,2767,10000,2586,1107,10593,282,2547,1379,3972,19796
PPP2CA,11122,6537,14590,9465,10242,7917,14347,4766,14465,2789,7922,5661,10126,8799,6662,3154,11670,5073,15641,8294,14143,5795,16164,14652,5008,13426,5753,4207,9270,10606,10270,8588,10484,14026,7439,12333,7013,10543,11488,5980,6625,6518,1669,13797,6250,8120,7376,9876,8791,6621,9220,6775,11349,10176,5562,8927,6870,9756,6347,8648,11251,4684,8419,3177,12167,7847
DST,11121,241,7771,16918,27045,26876,15489,9300,27331,4618,12083,2023,16729,27262,19082,6021,27806,6627,17790,15959,11961,12707,11009,26697,1160,9453,7220,4946,11886,19824,16026,16639,9936,18059,6904,6926,6491,21436,6159,929,489,2909,2175,25351,23013,12892,7467,12219,11956,17993,24194,20506,1816,10850,11263,30948,8818,12510,8082,19605,11186,17081,10194,2093,8128,2499
RBPMS,1431,5688,752,2218,4674,5221,1711,3490,2284,502,1021,2948,2038,1230,17590,928,1903,6243,1922,2659,2261,401,1223,2529,2144,1170,1210,1270,2076,1693,1068,1072,1051,1905,1707,1018,925,1953,2411,2477,9827,2400,515,2599,1935,1421,548,1246,1348,8049,4611,7408,13216,2041,1789,3222,1372,584,2113,2355,1322,1707,1009,1511,1133,1538
ZNF783,4066,3799,1969,4075,4880,4190,2421,3313,4332,1416,2673,2961,4888,3791,6455,809,3765,3356,2993,2974,4058,3088,4905,3996,4047,3871,4284,2937,4469,2703,2227,3314,3175,2619,2511,2621,1651,2748,2241,3767,5541,4545,616,4429,3862,4085,3140,2989,3126,4349,3771,5767,5966,4070,2332,5071,2486,2153,4472,4648,3068,2946,3530,1305,4395,4076
HINT1,10853,5181,6764,7386,8314,9111,8235,2571,15803,2086,5327,3738,11589,11013,4309,1609,8219,6582,9915,5984,10028,3888,24800,8649,3205,10123,2093,2085,6878,8206,9553,10755,6246,5173,3736,7990,6448,7488,6870,1981,3375,7185,1430,13342,7435,8208,4101,7833,5440,6007,11634,6937,10739,7322,3143,8753,5230,6603,5542,7130,9065,5578,8238,4028,7173,6920
ABLIM1,10772,9642,12215,6723,10026,18341,13795,10668,20066,1206,10444,7261,11425,11037,15432,3990,10464,13373,15406,10884,11940,5416,12402,15849,12331,7006,15232,5527,8618,9095,10802,8344,6754,10218,10121,5652,5480,9757,9306,3036,8863,8657,1313,17557,6673,9516,5950,8100,13191,19174,15777,21189,29597,10914,10651,12299,9744,4757,800,6015,7601,2260,6055,10705,7299,5473
SAMHD1,6986,6857,9243,6961,1469,590,2611,4522,3567,349,8067,6022,5388,3340,823,3805,13448,599,6572,4264,8937,6534,3539,3395,3543,13326,19354,4363,5072,8016,5282,5023,3136,4421,2209,14974,8261,13159,15074,23639,4053,3491,1688,6591,1688,3355,4141,5838,4324,3163,5627,1494,3137,8742,2467,338,4602,9839,4305,1750,6684,198,2653,591,5959,19866
HEMGN,5063,4769,1161,2024,2200,13604,1760,2429,5881,663,4939,5973,3760,6386,7033,2115,7627,9613,2121,3820,4221,2607,3049,4561,3157,13767,2103,2404,2995,4082,2643,3392,14592,2876,2308,4633,3065,1734,4132,3556,6975,6118,944,11626,4125,3187,14525,2377,9536,15575,7820,10581,27132,5672,3945,2943,4698,4779,263,5049,6025,2632,4090,2452,7723,6889
ZBTB16,5222,3884,1722,4036,5416,1944,2634,2536,7794,4061,3368,878,6096,10097,5290,1450,5246,7485,3337,5292,6110,2578,3113,3513,2586,6593,3556,3901,4913,4492,3111,2977,5726,3133,1805,5140,2178,3203,2182,5808,4619,3427,1019,7551,4456,4278,2809,5071,5105,3046,5170,5965,749,2293,2670,16856,3154,3529,1912,6634,5485,5292,5739,4526,5148,2052
ATHL1,1683,2991,325,2451,1527,3049,1423,2974,2557,2599,501,1191,3981,1798,7390,388,3657,3015,1646,2852,1978,1054,1658,4198,3641,999,3033,2822,1779,1136,1882,2146,2247,2374,1535,761,630,1792,1296,2383,2061,373,269,3864,938,3034,718,563,981,1154,1869,4023,3492,1257,891,3557,2224,1112,2190,4166,2093,1205,2158,621,1500,3035
VWDE,3237,90,354,4659,3690,3074,1980,4047,3554,901,5852,177,1653,1986,4987,837,1604,3164,1874,2037,2277,3855,8535,5357,3539,1589,783,3225,3098,2519,2227,2940,3353,3275,1600,1245,1143,2829,537,52,4428,3639,495,3917,4720,3567,4695,3900,2970,2468,3609,2291,477,2581,4702,5222,4513,2305,1724,4319,3683,4617,3746,71,2395,3390
S100A9,4182,1334,5829,879,3469,264,729,803,4112,80,2672,1601,4330,1509,4047,2186,3164,80,2600,7168,4699,3096,4590,1260,700,36509,1900,1427,2045,2355,5608,1502,1054,422,4686,2083,4244,196,1698,30081,2146,3034,776,1834,309,15434,1441,7500,1939,1043,9170,1430,976,2074,676,1154,3637,1301,1165,810,41188,240,1778,1298,841,4812
PPIP5K2,14325,12372,9965,14620,15947,11295,10807,19583,21566,2464,9111,7795,14581,17242,11886,3819,14160,11111,12691,12095,19316,10399,29412,17346,17396,13130,13589,6544,10431,16461,16910,12255,15873,12587,8681,12853,6663,13576,17676,8275,12835,13355,1534,22729,11399,13648,10109,10894,9288,12632,12048,12584,14251,16354,8004,19324,8751,11632,8166,14884,7276,11090,10159,7106,12461,12842
MAX,7982,7203,7608,7974,8541,7828,5981,6746,13070,3273,10247,4140,9532,11140,5053,2761,9733,4929,9926,5625,10418,6898,10038,7862,5572,6893,8449,4298,5108,7938,8409,7162,6699,7082,6541,6994,3733,5037,5298,4584,8253,11371,1290,10651,6848,7617,7764,6939,40162,6532,10789,7579,8657,7866,9089,12425,9847,4087,8209,7013,9495,6035,6549,7067,5078,5375
FLT4,852,66,2292,588,276,63,135,144,1729,396,78,395,12559,330,546,2243,449,89,328,318,496,565,266,241,326,3976,310,51,525,233,22,241,1679,107,4255,382,545,274,183,6996,425,581,196,312,131,624,676,844,1174,299,71,802,285,1130,184,732,125,406,20,950,6888,576,156,74,437,302
TMEM200A,428,118,476,126,583,1780,214,41,2940,32,447,1125,460,35,8105,270,513,552,354,503,1286,68,57,434,197,68,142,219,428,325,427,139,152,303,884,315,398,335,539,63,475,105,268,717,55,195,373,114,632,801,1282,1640,12298,329,692,4,190,65,0,40,220,7,168,199,318,73
IER2,4677,18779,13841,11506,3095,8205,6355,8159,5126,12899,7731,8939,5210,6369,2810,2970,4914,3883,3783,25421,5931,2756,7702,6791,4071,13914,15711,6314,11301,2822,2254,3542,2246,1972,16767,4157,9900,6609,7157,21365,14454,5655,5982,5507,17727,5447,6168,13216,8572,13800,15692,6752,10150,2226,5645,4917,7231,2565,15169,12613,4350,7718,4129,13673,5672,6246
STMN3,6308,3501,8971,4605,6015,5612,4390,3569,11103,2133,3705,2981,9313,4770,5569,936,4545,3314,4993,4812,5203,2684,5611,7255,4629,5477,1640,1973,5784,3765,4040,6433,2954,3642,6676,2768,2493,3691,3805,3784,1944,2578,866,7156,3674,5547,2515,3899,1866,7138,7357,7567,13533,4981,3148,10911,4001,2057,4198,4551,4576,3245,4787,3181,7680,4746
TRPS1,5244,4645,6337,5325,11750,14569,6541,11685,7319,2502,8763,3121,3419,12129,17400,2576,7734,12881,9981,6864,11571,5275,5976,10294,10931,4843,8319,6064,4904,5395,5223,5115,5093,9136,7569,4082,3883,6831,4625,6496,7571,5931,1149,12162,11502,4225,4424,3704,4867,18833,12563,9569,16345,6294,7644,20576,7983,5777,3288,11577,7199,9126,4779,5492,4100,9014
PRTG,57,3,0,18,1166,29,726,4,807,150,4,97,233,0,55,433,14,0,40,9,10,17,1661,38,50,69,4,6,211,469,423,68,37,447,49,21,153,32,31,9,4,3,242,0,140,58,50,33,58,0,16,48,0,8,8,10167,6,11,0,3430,158,2,3,381,119,16
IFI6,2264,814,5029,4916,1143,834,2864,1355,2560,2672,1604,1171,3248,1622,1064,582,6304,1581,1880,1081,4983,1464,1839,1563,527,1920,3097,1337,1072,1372,871,1205,833,30197,12597,12673,1552,10004,1500,831,863,3439,549,1623,7925,1072,2102,1057,1263,2083,1587,4223,3179,34617,781,1383,1591,1089,3263,1096,6747,659,1632,4349,1641,2989
NSA2,7777,4296,6258,5501,7047,6379,6976,3070,9391,1433,7513,2020,8199,8171,4342,1351,6209,4897,8374,4213,11029,5333,14856,6860,3820,9409,2578,1214,5430,5816,6491,4652,5843,5408,3256,6796,5041,5307,5679,2332,4098,7252,857,10440,5257,6646,4715,6174,5144,7598,6759,8211,6218,6156,3558,8315,5888,5744,6217,6318,6250,5968,5446,5036,4523,7338
ARL10,3527,2214,2645,2650,4970,3301,1478,1882,6584,1232,2157,1353,2920,1927,4427,856,3359,2941,2635,2587,3060,1477,5024,3232,2148,1973,5037,707,2894,2569,2175,2848,1652,1937,2659,1489,1055,2339,2650,522,2238,1080,465,2811,3593,2961,1599,1276,2329,3918,2486,3240,4398,3561,1831,6795,1684,1512,1407,3721,1775,1884,1895,2627,3544,1907
SAT1,8915,2299,2642,3127,3566,3562,3605,5408,8950,1372,7702,4515,3809,3721,2402,4738,19427,2051,7343,3682,5702,9786,4717,5493,6585,10521,4452,2929,3484,4414,2429,8085,6223,7645,3452,6558,6377,6656,6033,8163,8914,7169,1350,5890,4336,2786,5344,7642,14961,8620,5184,3102,4982,9674,5650,3808,6503,15590,6460,3036,15710,6867,4676,3237,6341,6981
MNDA,1100,1106,1203,656,651,47,281,1192,594,125,2656,1123,650,3281,748,370,2016,41,1195,1411,2048,2251,1268,514,1777,6495,2124,1480,1571,2066,2159,651,660,466,1013,5636,1262,1909,2015,2595,3098,2281,149,1880,979,2554,1145,3302,693,1450,1445,243,212,2957,709,202,2676,1068,8356,2625,4570,421,899,585,847,12172
STMN1,20769,10402,31185,22689,15971,11960,31023,22346,25090,4415,38513,8010,20751,16261,11255,5432,24525,4448,40703,18068,17043,23647,14643,34428,13143,15545,19815,14299,12254,22254,27250,20479,15704,31120,19574,18159,13705,28845,28154,9819,7831,23815,2334,10687,10172,16433,22177,16714,13674,16909,18487,7211,13951,21529,24103,15820,28261,15844,13403,15913,22059,9914,14982,13169,28071,34905
FAM69B,7419,5823,8039,4251,7874,6839,5114,5153,9134,2330,5272,4717,9704,7673,11869,1120,5817,6340,6268,7048,3339,4512,12678,8120,5843,6096,5032,2817,7987,4219,4167,6331,4698,6980,8859,3780,3224,3402,5538,2363,6537,6882,1047,9111,6109,9089,4338,4043,6644,8228,9827,14776,13495,5594,4988,11097,4833,3751,2259,6365,7129,3073,4730,6391,8685,3353
HSPA9,25139,9956,14855,18895,23058,17626,20987,9242,26226,3846,15947,7950,15943,21351,11943,4159,24187,8451,28979,14514,26960,11206,28750,23521,6965,23142,7054,5606,20455,17364,19703,13023,21536,20478,8134,33980,10088,23216,19015,8705,10333,15511,3551,27908,11337,18037,16850,14681,13505,13382,17671,11475,18640,18626,9757,17993,13863,17712,11814,12178,26466,9028,15390,6355,18245,17150
