GENE_NAME,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
MIDN,6611,5128,9008,3684,3232,3138,5309,4466,7443,3254,4997,3949,6136,4952,3716,1505,4624,3915,7333,7577,6768,4971,5081,5070,6054,9397,7519,7346,5371,3757,3331,4363,4598,5727,5809,4993,4587,5045,4930,10435,11671,6344,1584,5490,3269,6970,4204,5935,8616,7701,6849,5011,9019,4874,5398,3186,6087,4639,14840,4158,7461,4000,4975,5279,8787,6590
MPO,439820,97419,541159,402483,142076,4675,223553,573356,214103,66100,440357,45067,647038,751722,12950,44768,459839,2132,533760,301725,47607,326286,436478,259897,302529,938408,310409,292435,629824,462852,514238,357380,186367,194246,127895,969871,241721,263083,233411,7251,676559,572557,42627,231098,307507,483826,190108,293118,45480,364121,239099,29028,27660,725067,165979,79836,492332,242211,1049696,398628,317536,25121,272101,111393,392339,1268243
TSPAN32,6605,5349,1120,5993,7630,5349,2304,5880,2141,4655,2941,7316,7007,4070,14190,775,5567,8612,2580,5529,6478,3555,8411,5698,5804,5340,6145,3263,8062,4045,2516,6255,6375,2410,2222,3519,1775,1525,3075,3060,9206,8163,767,6244,5490,6741,4739,3688,10943,3435,6505,10387,11351,4703,3132,4201,2930,1845,3884,7680,8912,2991,5987,1438,5685,4461
RIMBP2,309,12,16,394,1289,3302,178,17,417,103,276,244,1424,11,6082,160,14,167,451,35,56,0,410,43,65,35,36,281,773,253,12,246,13,18,28,261,109,19,22,2,10,0,228,34,3,270,28,389,360,540,90,28,2546,23,0,2925,185,0,1,0,151,6,16,91,33,0
NARFL,3128,4674,4628,3234,2030,2596,1006,2426,2565,946,1999,2143,3401,1481,1669,624,2896,1785,2853,2523,1997,2251,4464,2787,1394,2745,1597,2016,3185,1893,1388,2389,2428,2184,7421,2134,1369,2148,2299,5380,2384,4248,663,4486,2796,2513,1858,1774,1742,4882,3515,6036,3997,2447,2555,8105,2361,1250,1748,1992,3634,1300,2199,2466,1967,3756
IGSF10,1111,124,356,1538,8182,43,146,49,12133,1181,75,52,6950,10640,8229,1725,1836,107,3613,2615,8816,5427,120,7255,3129,4970,35,8145,5141,1383,2444,1091,107,1443,6691,3128,817,5356,586,3485,9508,972,316,52,108,1035,6294,5771,3118,295,3699,102,6557,2277,2806,2073,87,188,18417,658,3047,12534,907,10655,415,41
MT-ATP6,19280,30580,36091,22558,25519,12453,23558,25706,38822,24421,25939,4527,28365,19150,13663,29332,17062,24689,40916,52780,12053,28937,22962,34402,31746,31259,7191,37647,37958,31059,37462,21724,25009,23995,16518,24936,17765,38496,21789,26911,71683,35206,10168,15027,14402,11126,29266,20473,20128,16586,34164,17531,11074,51445,21442,25530,32891,22974,21646,17139,26165,41611,20965,12732,28644,25194
SORL1,23882,61851,36648,46618,51168,53714,45040,89427,33939,27783,38775,54565,45526,101446,24440,12731,51683,71081,56317,44051,75570,18877,22308,68013,88611,30359,109357,37630,27937,46485,40395,33195,10668,42373,38325,45491,15517,59833,49855,50412,41844,31444,4878,80106,41750,39489,11461,30704,17260,42026,61491,86360,80743,15332,33512,71969,43461,12793,72960,57413,15989,60865,15713,16632,25464,79271
DMXL1,9498,12242,8617,9580,12354,9003,7191,5466,11228,1945,6066,6472,9488,11542,9065,2991,11940,10568,10195,9493,13267,4788,12187,12903,5713,9764,4604,3870,8562,10948,9621,9105,8570,10380,9972,8103,4732,8826,12784,11288,5340,5427,1285,11178,7892,8672,6217,6678,7784,7766,10128,9615,10710,7975,4621,15617,5323,7060,6107,11682,4684,9690,7586,5258,9724,6677
HIST1H2AL,18149,3025,30923,9325,7724,2264,19553,8742,27328,1375,18339,1701,16380,6688,3647,2216,11460,795,20811,11570,8148,15491,17816,11655,5761,35074,5883,2501,16503,11003,11997,14244,14196,10646,17663,15701,22802,5036,9930,3988,11313,21045,3510,4527,3658,9064,21331,20694,11963,4277,10702,3234,6502,11714,9996,5237,25915,12468,4063,4942,20965,1705,16610,4508,25980,15052
GRN,8305,4080,5219,6078,3843,2911,4456,6447,10231,1679,6696,4766,9576,7318,2965,3014,11940,2262,4892,6281,8316,7671,6447,4438,6707,14933,11022,5575,7206,6972,4156,8511,5108,4258,4782,8729,5713,5637,5517,10252,9460,14820,1058,4250,3490,7301,4098,8921,5860,8155,6973,4907,5767,11763,4669,2876,5604,12358,15371,5375,11047,2415,4581,3237,7763,22486
PRDM11,4113,5111,2003,3311,3823,7909,2028,4107,6635,1383,4092,3241,4823,6160,5338,1186,4230,7389,2894,5911,4922,3791,7081,3692,4494,5122,6385,3294,5254,3953,3184,3235,4167,2359,2416,3230,1980,5565,3154,1429,4919,5179,917,8636,3933,5362,3225,4020,4035,9142,6767,7711,7356,5226,4250,6878,3599,2974,4922,5448,4479,3889,4765,4488,3474,4983
L3MBTL4,1775,3475,1534,3206,4074,3289,2038,83,4425,1210,668,1941,2272,4003,3552,881,2881,3932,2305,2231,5429,229,1910,2750,384,1642,1328,178,1733,2459,1976,1746,1109,1953,2010,2459,922,2240,1244,42,169,1595,427,2697,3627,1653,398,1025,812,467,3568,1959,2119,942,384,4673,450,1039,9,4834,1126,4489,1589,102,2154,39
RAPGEF6,6313,11045,7598,6955,9660,8607,5066,4268,9142,2793,4955,6502,6174,7878,7914,2350,7944,6914,8714,7109,12549,3441,7060,11040,3828,7864,5518,2903,7294,7944,7727,6112,6588,5699,6720,8178,3793,10670,9979,10165,5656,5269,1190,8976,5435,5796,5389,5835,4010,6763,8053,10785,11147,7066,4270,8542,4996,5525,8201,6920,6474,5853,6053,6086,7102,5038
TULP4,4586,3881,3061,5243,5372,6991,4407,3358,8006,1207,5073,4021,5145,4418,5591,1620,5551,6540,4907,5184,9932,2927,4956,4904,4149,5292,5045,2734,4338,4282,4460,3001,3542,3037,3373,4892,2395,5350,3683,1164,4398,3689,728,7154,2334,5505,3429,3577,4081,7893,6716,8155,4983,5774,4778,6996,3597,4651,2980,5635,4142,4904,4775,3876,4255,6124
CDC6,5772,1722,3391,3914,3082,1225,2854,3433,7679,658,8058,1237,2715,2086,945,863,5078,232,6176,3644,3568,5145,5271,4724,1645,4451,2973,1867,4877,3767,3959,2566,3392,4053,2033,6093,2096,3749,4503,1504,3225,5216,654,2805,1410,4336,7923,2631,6073,4930,2851,698,1471,3458,5632,1933,4986,3075,2598,1730,5614,879,2741,2650,4813,6702
PRSS21,3694,1848,1320,2088,13,755,334,0,0,1712,16,1261,16,0,1971,373,792,10,337,1833,2781,947,4255,857,10,24,2491,22,937,826,825,1663,15,770,1411,2802,205,0,1572,6,4,0,274,2890,1334,2104,154,2577,3129,0,1643,2688,0,0,1612,5136,41,1285,0,0,2141,0,21,11,6319,4
PARP8,3137,8455,4431,1275,4958,742,2036,3728,8184,1459,841,364,524,252,233,733,9241,3476,8024,1680,155,2066,1164,14433,9184,2128,7929,924,2323,3100,8399,2203,1185,1749,4492,3469,3952,1666,16181,3466,15799,11384,267,282,235,6077,1406,6231,3905,6052,5647,358,4417,2518,3646,62,925,3253,21981,7063,5442,4804,4447,6161,1544,20539
H2AFY,69340,71221,55909,74444,41280,99793,59136,36217,80354,13627,36069,64625,60581,55198,50256,14537,69330,115134,73983,54584,70735,24055,60646,85947,37229,56562,47745,30139,60444,58861,55257,45987,33616,43274,50650,58030,27280,63612,98701,60734,49846,67536,6689,131212,55854,42841,28548,47592,31655,48261,54688,140079,80392,65619,28789,79997,28925,32771,32523,38190,58903,32788,43325,27492,68758,41704
NBEA,2388,848,4015,3409,5340,7169,4684,2803,5446,886,2294,1936,2538,4571,6180,1027,2850,3884,5313,3391,3013,1300,3367,6137,2434,1187,1158,1664,2535,4816,3586,3077,831,4605,3725,589,1132,3181,1229,480,830,1015,495,5097,4828,2407,531,2181,2237,6332,4765,5549,731,3486,3587,9198,1118,1144,1283,4225,1553,4841,1881,263,1973,2366
NPDC1,2846,5082,2556,6964,6588,8044,3468,5072,2605,5572,1815,4181,6764,5937,8078,1165,5664,3232,4024,2639,2320,2001,8969,6667,3499,3754,7937,4931,4893,2575,2692,3965,2049,3472,7377,1989,1643,5009,2690,1137,7402,8005,749,10921,4970,4016,1782,2804,1964,4241,4108,4944,8493,3406,2138,5533,2701,903,4888,4107,4956,4055,1808,2043,3343,4519
SIRPA,2639,1501,2484,2433,1809,2109,1223,2707,3955,1395,3610,1137,3159,4623,2005,1499,4958,1292,2269,3060,3654,3270,1425,2003,4694,4561,4365,2937,2900,2597,1965,2009,1871,1030,1501,3641,1804,3359,2089,3073,5092,3754,397,2003,1410,2441,2069,3072,3825,4117,3119,2447,1558,4619,2997,1069,3661,3752,5639,3185,4060,3705,2095,1377,1962,6594
FAM107B,3868,1364,9307,3151,3533,379,3536,4156,2265,534,6660,2082,3312,4076,990,1313,3562,403,6725,2531,2709,4521,3274,4111,3462,5826,8240,2639,4323,4781,5458,3087,1468,3185,3641,7054,2320,4733,4995,2903,5132,4388,557,3111,2212,2881,2928,2357,2912,3255,1387,654,3430,5092,2032,673,5506,2042,4034,3417,2847,614,1741,1286,5717,12050
HMGN2,17851,10493,28718,19484,12926,8120,25821,18631,29219,5093,19965,5741,15073,15955,8075,6427,22747,4437,35582,17512,15616,22875,9219,33068,11529,20507,15276,10700,24514,20167,21485,20872,12887,27108,18226,14565,12703,20384,23165,8283,19372,23814,3357,11494,8239,8749,16475,19710,11432,10956,14643,6307,12488,16896,18304,13359,24155,14171,13769,14135,18850,8466,14679,9851,21644,22836
PREX1,22277,19334,22113,16283,14109,9228,13902,15241,20967,3723,16656,12004,22605,17750,15541,5045,20160,12818,24016,16222,26402,13507,16771,19580,19177,24944,30989,9941,15501,13975,12921,13444,12809,12117,13430,19402,12195,12738,34040,46351,25516,15330,1949,21959,10897,16624,10494,14030,12272,21411,15557,17631,42529,19723,12827,17131,14299,16939,29331,13531,22480,10955,13439,4616,24752,31338
ABCA5,1703,1250,388,3744,4758,3010,1674,2169,3868,728,1645,1815,2125,3741,4546,729,2305,4505,4023,2232,2372,1697,2017,3160,2665,1507,558,1862,2016,2133,2430,1821,1667,1978,1006,1161,706,1345,1524,212,3386,3110,223,2582,4805,2139,1098,1660,2176,2991,3016,3432,1496,2328,1715,7588,1315,874,2837,4599,1790,3962,1864,2301,1820,2079
ST3GAL1,8647,11796,9408,4956,7460,8495,6363,14992,6843,3076,8663,8447,9637,10448,9060,2799,8977,8813,12603,8393,13125,5264,9872,10625,11810,5797,7738,5533,6585,6742,6115,7320,9816,8489,10887,6112,4377,5624,9777,11154,11505,11646,999,10351,7309,8516,7317,6114,8682,11439,9014,12476,29549,6482,5456,16724,7427,5410,8421,9475,5619,5893,5831,6735,11225,10067
MYC,951,502,921,792,998,404,323,700,1352,296,1044,2135,938,718,423,1637,690,717,725,797,796,9437,1915,485,435,1052,592,340,980,8764,771,610,1172,389,735,14186,456,1134,665,556,720,945,278,622,591,1018,835,821,460,753,807,338,449,810,993,1003,999,816,937,517,969,9172,7298,13177,698,893
ERAP1,15219,10207,11786,12779,13541,19467,14083,12510,16733,5533,6076,6174,9193,12555,12990,4390,22114,9577,28059,9695,20298,5074,14850,17395,9849,12425,9053,6060,11301,17895,15814,14065,10506,11806,10586,20366,6194,9407,13440,7568,5814,13792,1594,21439,9304,11869,7861,12273,8575,5159,18961,9825,18128,15273,7574,16921,5092,12154,17367,14139,6362,11721,10861,3987,13671,8899
KCTD12,6041,4289,3142,3472,2172,2310,1492,2233,5897,259,5772,3231,8081,1952,3273,5263,15216,614,2685,3209,6735,10127,2300,2367,2816,11094,14857,5010,2743,5486,2370,6084,3337,946,3038,7186,6827,2744,8182,15811,2528,3612,652,3686,731,2764,3382,4459,4817,7164,3970,2956,2734,10089,2625,1107,2767,10000,2586,1107,10593,282,2547,1379,3972,19796
PDLIM1,6763,2288,3756,3963,2611,1313,3035,1583,15062,1083,10322,1278,5896,6435,2436,1555,6761,3398,3650,7216,7172,4426,5496,3327,1640,4295,2742,2994,3613,3376,2622,4612,5311,2944,2821,2640,3657,3109,4278,261,794,3515,891,4395,3971,5847,9289,4367,31940,2777,3845,2611,6537,3265,5480,3526,4709,3820,3439,5345,5940,1918,5031,9257,4487,1387
FTL,160375,24893,38107,54678,52026,37103,33806,42746,175983,18131,80494,38193,66605,86191,22241,122847,251907,27691,45609,53384,66619,176665,41174,44092,46159,249225,44126,27708,46921,69612,31429,219050,104767,26332,38652,121074,180658,45283,73046,31571,70826,117659,6572,56865,28656,36055,78387,107085,84182,88480,81458,61428,58604,272286,47977,42392,64018,276678,79312,37146,238049,38449,84050,29162,124010,125524
HBG1,1086,651,74,29,7700,247,14,130,5459,0,4093,1498,10,17,344,29,1051,100,30,10,0,4044,1265,14,746,181,5017,58,89,22,26,371,10040,12,33,2241,142,86,6033,186,2149,1302,617,93,37,24,2360,310,17057,119,30,1423,997,3768,216,9,915,819,37,0,1868,3,1495,10222,693,251
PRKCH,3938,9248,5428,2998,7570,7736,6000,3611,4033,1616,3199,5925,4930,8806,7041,1864,4415,10196,7663,4549,7369,1262,2419,8270,6668,2340,3994,3453,3618,4187,4064,4270,1577,7474,5311,1967,2102,3458,5808,12009,6738,5071,988,8149,5924,3251,1395,2339,2295,8231,6305,9083,11373,2805,3333,11957,3383,1357,4792,5381,2317,5066,2127,2860,4257,3490
ZNF783,4066,3799,1969,4075,4880,4190,2421,3313,4332,1416,2673,2961,4888,3791,6455,809,3765,3356,2993,2974,4058,3088,4905,3996,4047,3871,4284,2937,4469,2703,2227,3314,3175,2619,2511,2621,1651,2748,2241,3767,5541,4545,616,4429,3862,4085,3140,2989,3126,4349,3771,5767,5966,4070,2332,5071,2486,2153,4472,4648,3068,2946,3530,1305,4395,4076
ANGPT1,5617,11809,1745,8013,9050,14414,3547,10760,6619,1659,5675,8375,7530,4986,11011,2055,10081,30839,3686,7267,30016,2817,4717,6668,7904,4673,6486,7340,4332,6125,3792,4930,6827,4394,2580,5145,3101,2808,6211,3743,12010,15222,1075,12706,4293,6763,5672,3801,17145,11157,10612,15737,22516,4315,5308,26788,5963,2286,10095,6731,5509,5300,6244,6793,4066,5517
FNIP1,9089,10699,6997,10428,12056,13153,9179,6387,13201,2272,6132,6953,10695,12497,11486,3141,12025,14662,11222,12167,18156,5143,10826,12279,7398,10536,5418,5158,9556,10653,8970,8347,9256,10487,7728,9251,5157,10397,9694,9237,8480,8854,1565,15923,10148,11092,5676,8191,8157,10919,14495,15048,12636,9782,5106,15507,5458,6016,9765,12056,9058,11728,8799,9209,8082,8746
HINT1,10853,5181,6764,7386,8314,9111,8235,2571,15803,2086,5327,3738,11589,11013,4309,1609,8219,6582,9915,5984,10028,3888,24800,8649,3205,10123,2093,2085,6878,8206,9553,10755,6246,5173,3736,7990,6448,7488,6870,1981,3375,7185,1430,13342,7435,8208,4101,7833,5440,6007,11634,6937,10739,7322,3143,8753,5230,6603,5542,7130,9065,5578,8238,4028,7173,6920
HNRNPH2,5783,3327,7296,5397,1025,5038,119,96,7700,552,134,2963,6162,5787,88,66,103,3460,9385,4697,8770,135,6530,8507,4459,122,5274,75,5515,104,99,105,5347,117,752,116,3749,98,107,2950,87,6322,40,6362,79,854,106,99,127,115,124,4378,7251,5911,5924,5047,108,102,7454,4612,113,2744,4944,3075,97,121
NDFIP1,8458,8845,5069,5009,11216,7725,6083,5842,11717,2247,8102,7061,7888,9445,4785,2312,8947,7067,7954,5547,16545,5141,14553,7269,6077,11451,4704,4709,7246,6094,7217,5852,9530,5367,2929,9373,4606,6943,8618,6699,6076,8004,1276,9877,5261,6679,6218,8116,8127,6974,7970,7648,16488,10027,4629,13364,6531,9584,7976,7475,10668,6221,8083,4356,6610,10456
ABLIM1,10772,9642,12215,6723,10026,18341,13795,10668,20066,1206,10444,7261,11425,11037,15432,3990,10464,13373,15406,10884,11940,5416,12402,15849,12331,7006,15232,5527,8618,9095,10802,8344,6754,10218,10121,5652,5480,9757,9306,3036,8863,8657,1313,17557,6673,9516,5950,8100,13191,19174,15777,21189,29597,10914,10651,12299,9744,4757,800,6015,7601,2260,6055,10705,7299,5473
HEMGN,5063,4769,1161,2024,2200,13604,1760,2429,5881,663,4939,5973,3760,6386,7033,2115,7627,9613,2121,3820,4221,2607,3049,4561,3157,13767,2103,2404,2995,4082,2643,3392,14592,2876,2308,4633,3065,1734,4132,3556,6975,6118,944,11626,4125,3187,14525,2377,9536,15575,7820,10581,27132,5672,3945,2943,4698,4779,263,5049,6025,2632,4090,2452,7723,6889
MAN1A1,22526,42298,24903,16681,24790,32691,20250,41031,31444,10031,31408,46013,26250,30120,11786,7518,21067,26056,37775,16675,39122,21603,28099,30893,59897,32110,42932,11117,21130,20730,21251,21769,23872,20630,20258,20514,11103,38912,49571,13223,28116,49854,2707,43983,22788,18218,27151,21055,17975,38139,28610,36806,78939,16859,25673,69526,27888,19942,28519,27265,19298,23315,20357,11510,34815,47456
ATHL1,1683,2991,325,2451,1527,3049,1423,2974,2557,2599,501,1191,3981,1798,7390,388,3657,3015,1646,2852,1978,1054,1658,4198,3641,999,3033,2822,1779,1136,1882,2146,2247,2374,1535,761,630,1792,1296,2383,2061,373,269,3864,938,3034,718,563,981,1154,1869,4023,3492,1257,891,3557,2224,1112,2190,4166,2093,1205,2158,621,1500,3035
PPIP5K2,14325,12372,9965,14620,15947,11295,10807,19583,21566,2464,9111,7795,14581,17242,11886,3819,14160,11111,12691,12095,19316,10399,29412,17346,17396,13130,13589,6544,10431,16461,16910,12255,15873,12587,8681,12853,6663,13576,17676,8275,12835,13355,1534,22729,11399,13648,10109,10894,9288,12632,12048,12584,14251,16354,8004,19324,8751,11632,8166,14884,7276,11090,10159,7106,12461,12842
FLT4,852,66,2292,588,276,63,135,144,1729,396,78,395,12559,330,546,2243,449,89,328,318,496,565,266,241,326,3976,310,51,525,233,22,241,1679,107,4255,382,545,274,183,6996,425,581,196,312,131,624,676,844,1174,299,71,802,285,1130,184,732,125,406,20,950,6888,576,156,74,437,302
IER2,4677,18779,13841,11506,3095,8205,6355,8159,5126,12899,7731,8939,5210,6369,2810,2970,4914,3883,3783,25421,5931,2756,7702,6791,4071,13914,15711,6314,11301,2822,2254,3542,2246,1972,16767,4157,9900,6609,7157,21365,14454,5655,5982,5507,17727,5447,6168,13216,8572,13800,15692,6752,10150,2226,5645,4917,7231,2565,15169,12613,4350,7718,4129,13673,5672,6246
ZNRF1,5966,6267,4455,5910,6047,8769,3941,4967,11165,3810,5699,5659,7693,6118,7684,1737,6285,8780,5203,8460,6728,4038,7818,7130,6487,6327,6296,3595,7665,5565,5289,5013,4549,5123,4749,4591,3403,5163,4813,4199,3875,3365,1747,8385,5652,6081,5167,3019,4812,11391,8876,11029,10397,7689,6826,9553,6133,3129,8456,5738,6477,6007,5274,4840,5992,5523
TRPS1,5244,4645,6337,5325,11750,14569,6541,11685,7319,2502,8763,3121,3419,12129,17400,2576,7734,12881,9981,6864,11571,5275,5976,10294,10931,4843,8319,6064,4904,5395,5223,5115,5093,9136,7569,4082,3883,6831,4625,6496,7571,5931,1149,12162,11502,4225,4424,3704,4867,18833,12563,9569,16345,6294,7644,20576,7983,5777,3288,11577,7199,9126,4779,5492,4100,9014
TTC7A,15239,15899,33574,12615,10376,2115,17006,19580,9729,2654,8878,9194,12942,9111,6100,3438,9442,3897,29714,7492,9307,6041,7859,21706,19654,12532,16476,5619,8943,10289,10878,14645,4227,18208,21997,8058,6771,7946,20211,19728,14037,7654,1296,10740,7094,7204,4184,6205,5016,7057,8220,7675,10517,4174,4980,11961,6930,4687,18135,8133,4466,7898,4014,4565,26797,19560
PRTG,57,3,0,18,1166,29,726,4,807,150,4,97,233,0,55,433,14,0,40,9,10,17,1661,38,50,69,4,6,211,469,423,68,37,447,49,21,153,32,31,9,4,3,242,0,140,58,50,33,58,0,16,48,0,8,8,10167,6,11,0,3430,158,2,3,381,119,16
IFI6,2264,814,5029,4916,1143,834,2864,1355,2560,2672,1604,1171,3248,1622,1064,582,6304,1581,1880,1081,4983,1464,1839,1563,527,1920,3097,1337,1072,1372,871,1205,833,30197,12597,12673,1552,10004,1500,831,863,3439,549,1623,7925,1072,2102,1057,1263,2083,1587,4223,3179,34617,781,1383,1591,1089,3263,1096,6747,659,1632,4349,1641,2989
RNF125,4984,6661,4619,4879,7053,6297,8723,7791,3574,2364,4906,8110,4719,5634,5213,1179,5747,6863,9268,3340,8601,478,3957,10927,1059,640,7597,5314,4426,4567,5284,3674,2522,8672,3088,835,2294,4667,8090,5041,8786,888,750,10122,6297,581,513,3630,2264,7534,4833,6762,14783,4801,3249,5348,4620,3668,8569,2976,2867,955,3033,823,3710,6373
ARL10,3527,2214,2645,2650,4970,3301,1478,1882,6584,1232,2157,1353,2920,1927,4427,856,3359,2941,2635,2587,3060,1477,5024,3232,2148,1973,5037,707,2894,2569,2175,2848,1652,1937,2659,1489,1055,2339,2650,522,2238,1080,465,2811,3593,2961,1599,1276,2329,3918,2486,3240,4398,3561,1831,6795,1684,1512,1407,3721,1775,1884,1895,2627,3544,1907
SAT1,8915,2299,2642,3127,3566,3562,3605,5408,8950,1372,7702,4515,3809,3721,2402,4738,19427,2051,7343,3682,5702,9786,4717,5493,6585,10521,4452,2929,3484,4414,2429,8085,6223,7645,3452,6558,6377,6656,6033,8163,8914,7169,1350,5890,4336,2786,5344,7642,14961,8620,5184,3102,4982,9674,5650,3808,6503,15590,6460,3036,15710,6867,4676,3237,6341,6981
MNDA,1100,1106,1203,656,651,47,281,1192,594,125,2656,1123,650,3281,748,370,2016,41,1195,1411,2048,2251,1268,514,1777,6495,2124,1480,1571,2066,2159,651,660,466,1013,5636,1262,1909,2015,2595,3098,2281,149,1880,979,2554,1145,3302,693,1450,1445,243,212,2957,709,202,2676,1068,8356,2625,4570,421,899,585,847,12172
FAM69B,7419,5823,8039,4251,7874,6839,5114,5153,9134,2330,5272,4717,9704,7673,11869,1120,5817,6340,6268,7048,3339,4512,12678,8120,5843,6096,5032,2817,7987,4219,4167,6331,4698,6980,8859,3780,3224,3402,5538,2363,6537,6882,1047,9111,6109,9089,4338,4043,6644,8228,9827,14776,13495,5594,4988,11097,4833,3751,2259,6365,7129,3073,4730,6391,8685,3353
BASP1,5277,680,3699,449,1265,557,1044,1007,5239,134,4273,626,2667,1620,4057,1453,6079,537,3317,1797,152,4747,2324,1745,2345,5719,8793,2435,2069,2860,1824,4279,3239,1397,1512,3632,4884,1657,1741,1582,1151,3527,291,605,1264,2991,2067,4595,3213,3117,2608,599,2686,7215,1350,1109,2531,7317,1652,641,8073,156,2706,4083,3309,1604
CHST12,14435,12516,15578,11404,8055,12106,4953,11677,13243,5954,8960,9966,13647,14997,6180,2587,15316,13145,8329,14065,15455,8855,15945,10171,13208,13197,12535,8381,13282,10463,7157,9859,9546,7330,12777,11983,5738,6610,10911,11624,10191,13040,2208,16577,13353,13457,7965,9151,10538,7522,14911,17785,13579,14164,8907,19257,8199,6910,11302,12709,12354,7427,10067,5727,11984,14115
